 

stn;time;rre150m0
GNB;197201;23.9
GNB;197202;41.9
GNB;197203;63.1
GNB;197204;174.9
GNB;197205;146.1
GNB;197206;175.7
GNB;197207;166.0
GNB;197208;93.6
GNB;197209;49.6
GNB;197210;46.6
GNB;197211;243.9
GNB;197212;29.6
GNB;197301;35.7
GNB;197302;56.9
GNB;197303;33.7
GNB;197304;128.0
GNB;197305;111.7
GNB;197306;274.7
GNB;197307;247.1
GNB;197308;108.9
GNB;197309;92.1
GNB;197310;122.0
GNB;197311;106.8
GNB;197312;108.9
GNB;197401;47.0
GNB;197402;85.6
GNB;197403;62.1
GNB;197404;77.6
GNB;197405;171.0
GNB;197406;229.9
GNB;197407;139.5
GNB;197408;171.5
GNB;197409;169.9
GNB;197410;178.4
GNB;197411;150.8
GNB;197412;118.4
GNB;197501;92.7
GNB;197502;32.1
GNB;197503;115.0
GNB;197504;124.8
GNB;197505;120.6
GNB;197506;204.6
GNB;197507;203.8
GNB;197508;238.5
GNB;197509;166.6
GNB;197510;68.6
GNB;197511;144.0
GNB;197512;11.0
