 

stn;time;hto000y0
GLA;1959;2
GLA;1960;2
GLA;1961;2
GLA;1962;4
GLA;1963;15
GLA;1964;4
GLA;1965;9
GLA;1966;3
GLA;1967;4
GLA;1968;18
GLA;1969;12
GLA;1970;17
GLA;1971;5
GLA;1972;1
GLA;1973;8
GLA;1974;2
GLA;1975;1
GLA;1976;2
GLA;1977;1
GLA;1978;2
GLA;1979;1
GLA;1980;4
GLA;1981;8
GLA;1982;1
GLA;1983;2
GLA;1984;1
GLA;1985;2
GLA;1986;2
GLA;1987;2
GLA;1988;1
GLA;1989;0
GLA;1990;1
GLA;1991;1
GLA;1992;0
GLA;1993;1
GLA;1994;0
GLA;1995;2
