 

stn;time;rsd300y0
WFJ;1959;3
WFJ;1960;4
WFJ;1961;7
WFJ;1962;3
WFJ;1963;2
WFJ;1964;5
WFJ;1965;6
WFJ;1966;5
WFJ;1967;6
WFJ;1968;7
WFJ;1969;1
WFJ;1970;8
WFJ;1971;2
WFJ;1972;2
WFJ;1973;5
WFJ;1974;6
WFJ;1975;2
WFJ;1976;2
WFJ;1977;3
WFJ;1978;5
WFJ;1979;4
WFJ;1980;6
WFJ;1981;11
WFJ;1982;11
WFJ;1983;6
WFJ;1984;6
WFJ;1985;5
WFJ;1986;5
WFJ;1987;9
WFJ;1988;6
WFJ;1989;1
WFJ;1990;7
WFJ;1991;8
WFJ;1992;7
WFJ;1993;5
WFJ;1994;8
WFJ;1995;9
WFJ;1996;9
WFJ;1997;6
WFJ;1998;5
WFJ;1999;15
WFJ;2000;13
WFJ;2001;9
WFJ;2002;8
WFJ;2003;4
WFJ;2004;5
WFJ;2005;6
WFJ;2006;4
WFJ;2007;8
WFJ;2008;5
WFJ;2009;5
WFJ;2010;5
WFJ;2011;8
WFJ;2012;9
WFJ;2013;6
WFJ;2014;8
WFJ;2015;3
WFJ;2016;8
WFJ;2017;5
