 

stn;time;rre150yx
TST;1898;49.4
TST;1899;90.0
TST;1900;40.0
TST;1901;62.9
TST;1902;40.8
TST;1903;45.9
TST;1904;40.9
TST;1905;43.1
TST;1906;65.2
TST;1907;51.9
TST;1908;80.0
TST;1909;39.7
TST;1910;89.7
TST;1911;66.9
TST;1912;54.4
TST;1913;52.5
TST;1914;72.1
TST;1915;55.9
TST;1916;50.5
TST;1917;65.7
TST;1918;50.0
TST;1919;42.8
TST;1920;71.8
TST;1921;53.6
TST;1922;98.0
TST;1923;64.4
TST;1924;40.2
TST;1925;56.4
TST;1926;54.5
TST;1927;45.2
TST;1928;77.5
TST;1929;37.7
TST;1930;52.2
TST;1931;59.4
TST;1932;39.4
TST;1933;36.4
TST;1934;42.4
TST;1935;47.8
TST;1936;41.2
TST;1937;47.8
TST;1938;41.5
TST;1939;54.8
TST;1940;61.2
TST;1941;30.5
TST;1942;58.0
TST;1943;53.2
TST;1944;46.1
TST;1945;59.2
TST;1946;51.6
TST;1947;60.9
TST;1948;98.5
TST;1949;35.1
TST;1950;44.9
TST;1951;85.1
TST;1952;52.7
TST;1953;48.8
TST;1954;78.1
TST;1955;32.7
TST;1956;46.5
TST;1957;44.2
TST;1958;43.6
TST;1959;51.1
TST;1960;71.4
TST;1961;40.1
TST;1962;43.2
TST;1963;56.5
TST;1964;37.3
TST;1965;71.7
TST;1966;55.4
TST;1967;32.8
TST;1968;41.0
TST;1969;46.4
TST;1970;45.2
TST;1971;37.6
TST;1972;27.2
TST;1973;40.8
TST;1974;42.2
TST;1975;41.4
TST;1976;77.4
TST;1977;60.4
TST;1978;78.2
TST;1979;87.0
TST;1980;63.5
TST;1981;68.6
TST;1982;59.4
TST;1983;55.5
TST;1984;102.5
TST;1985;78.3
TST;1986;64.7
TST;1987;66.1
TST;1988;79.4
TST;1989;33.5
TST;1990;62.8
TST;1991;96.2
TST;1992;55.2
TST;1993;60.0
TST;1994;60.1
TST;1995;38.5
TST;1996;52.4
TST;1997;60.4
TST;1998;46.3
TST;1999;116.1
TST;2000;93.1
TST;2001;56.8
TST;2002;62.5
TST;2003;42.3
TST;2004;54.9
TST;2005;79.1
TST;2006;48.0
TST;2007;40.5
TST;2008;58.6
TST;2009;58.7
TST;2010;52.7
TST;2011;46.7
TST;2012;49.2
TST;2013;46.9
TST;2014;56.4
TST;2015;36.6
TST;2016;68.5
TST;2017;63.8
TST;2018;74.1
TST;2019;55.3
TST;2020;58.5
