 

stn;time;rhh150mx
VSSAL;201011;4.9
VSSAL;201012;5.8
VSSAL;201101;2.3
VSSAL;201102;1.7
VSSAL;201103;2.8
VSSAL;201104;3.6
VSSAL;201105;7.5
VSSAL;201106;6.4
VSSAL;201107;7.7
VSSAL;201108;12.9
VSSAL;201109;6.8
VSSAL;201110;5.8
VSSAL;201111;1.1
VSSAL;201112;10.5
VSSAL;201201;3.6
VSSAL;201202;1.6
VSSAL;201203;3.2
VSSAL;201204;6.8
VSSAL;201205;3.7
VSSAL;201206;6.1
VSSAL;201207;6.7
VSSAL;201208;10.2
VSSAL;201209;8.2
VSSAL;201210;3.4
VSSAL;201211;3.9
VSSAL;201212;5.3
VSSAL;201301;2.8
VSSAL;201302;4.5
VSSAL;201303;3.1
VSSAL;201304;5.5
VSSAL;201305;6.3
VSSAL;201306;8.6
VSSAL;201307;11.1
VSSAL;201308;4.3
