 

stn;time;rti150yx
IYROT;2005;20051004
IYROT;2006;20060916
IYROT;2007;20070627
IYROT;2008;20081030
IYROT;2009;20090718
IYROT;2010;20100815
IYROT;2011;20110919
IYROT;2012;20121112
IYROT;2013;20130517
IYROT;2014;20141106
IYROT;2015;20150809
IYROT;2016;20160810
IYROT;2017;20171106
IYROT;2018;20181029
