 

stn;time;rhh150yx
DLKEM;2000;26.4
DLKEM;2001;21.2
DLKEM;2002;43.2
DLKEM;2003;23.7
DLKEM;2004;11.4
DLKEM;2005;20.4
DLKEM;2006;27.3
DLKEM;2007;17.6
DLKEM;2008;23.3
DLKEM;2009;15.8
DLKEM;2010;26.9
DLKEM;2011;17.2
DLKEM;2012;23.2
DLKEM;2013;20.4
DLKEM;2014;14.8
DLKEM;2015;14.1
DLKEM;2016;26.4
DLKEM;2017;24.2
DLKEM;2018;16.4
DLKEM;2019;23.8
DLKEM;2020;43.5
