 

stn;time;rhh150mx
DLDRE;200810;5.2
DLDRE;200811;3.8
DLDRE;200812;2.3
DLDRE;200901;1.2
DLDRE;200902;1.9
DLDRE;200903;2.5
DLDRE;200904;2.3
DLDRE;200905;8.8
DLDRE;200906;15.6
DLDRE;200907;20.5
DLDRE;200908;6.0
DLDRE;200909;3.9
DLDRE;200910;4.7
DLDRE;200911;2.6
DLDRE;200912;2.8
DLDRE;201001;0.8
DLDRE;201002;0.7
DLDRE;201003;3.3
DLDRE;201004;2.7
DLDRE;201005;12.8
DLDRE;201006;4.9
DLDRE;201007;9.3
DLDRE;201008;10.6
DLDRE;201009;5.7
DLDRE;201010;1.8
DLDRE;201011;3.5
DLDRE;201012;3.1
DLDRE;201101;4.3
DLDRE;201102;1.5
DLDRE;201103;2.3
DLDRE;201104;3.1
DLDRE;201105;2.6
DLDRE;201106;4.4
DLDRE;201107;11.2
DLDRE;201108;27.9
DLDRE;201109;6.8
DLDRE;201110;2.4
DLDRE;201111;0.1
DLDRE;201112;3.4
DLDRE;201201;3.5
DLDRE;201202;1.3
DLDRE;201203;1.9
DLDRE;201204;2.3
DLDRE;201205;5.4
DLDRE;201206;3.4
DLDRE;201207;22.3
DLDRE;201208;12.8
DLDRE;201209;6.2
DLDRE;201210;1.5
DLDRE;201211;2.9
DLDRE;201212;2.3
DLDRE;201301;3.8
