 

stn;time;tre200dx
IYREI;19940101;-2.0
IYREI;19940102;-3.0
IYREI;19940103;-2.0
IYREI;19940104;-2.0
IYREI;19940105;-3.0
IYREI;19940106;3.0
IYREI;19940107;4.0
IYREI;19940108;2.0
IYREI;19940109;0.0
IYREI;19940110;2.0
IYREI;19940111;4.0
IYREI;19940112;-3.0
IYREI;19940113;2.0
IYREI;19940114;3.0
IYREI;19940115;-2.0
IYREI;19940116;-5.0
IYREI;19940117;-2.0
IYREI;19940118;-10.0
IYREI;19940119;-10.0
IYREI;19940120;-1.0
IYREI;19940121;-7.0
IYREI;19940122;-5.0
IYREI;19940123;0.0
IYREI;19940124;5.0
IYREI;19940125;8.0
IYREI;19940126;0.0
IYREI;19940127;1.0
IYREI;19940128;-3.0
IYREI;19940129;-2.0
IYREI;19940130;1.0
IYREI;19940131;1.0
IYREI;19940201;-2.0
IYREI;19940202;1.0
IYREI;19940203;1.0
IYREI;19940204;4.0
IYREI;19940205;3.0
IYREI;19940206;3.0
IYREI;19940207;3.0
IYREI;19940208;2.0
IYREI;19940209;-2.0
IYREI;19940210;1.0
IYREI;19940211;-3.0
IYREI;19940212;-3.0
IYREI;19940213;-4.0
IYREI;19940214;-4.0
IYREI;19940215;-4.0
IYREI;19940216;-5.0
IYREI;19940217;-3.0
IYREI;19940218;0.0
IYREI;19940219;0.0
IYREI;19940220;1.0
IYREI;19940221;5.0
IYREI;19940222;3.0
IYREI;19940223;3.0
IYREI;19940224;3.0
IYREI;19940225;7.0
IYREI;19940226;9.0
IYREI;19940227;12.0
IYREI;19940228;4.0
IYREI;19940301;6.0
IYREI;19940302;4.0
IYREI;19940303;8.0
IYREI;19940304;0.0
IYREI;19940305;12.0
IYREI;19940306;10.0
IYREI;19940307;10.0
IYREI;19940308;8.0
IYREI;19940309;16.0
IYREI;19940310;18.0
IYREI;19940311;10.0
IYREI;19940312;11.0
IYREI;19940313;7.0
IYREI;19940314;12.0
IYREI;19940315;14.0
IYREI;19940316;9.0
IYREI;19940317;3.0
IYREI;19940318;4.0
IYREI;19940319;7.0
IYREI;19940320;9.0
IYREI;19940321;11.0
IYREI;19940322;12.0
IYREI;19940323;10.0
IYREI;19940324;14.0
IYREI;19940325;18.0
IYREI;19940326;7.0
IYREI;19940327;6.0
IYREI;19940328;11.0
IYREI;19940329;10.0
IYREI;19940330;15.0
IYREI;19940331;11.0
IYREI;19940401;5.0
IYREI;19940402;3.0
IYREI;19940403;2.0
IYREI;19940404;3.0
IYREI;19940405;-2.0
IYREI;19940406;1.0
IYREI;19940407;6.0
IYREI;19940408;4.0
IYREI;19940409;1.0
IYREI;19940410;3.0
IYREI;19940411;3.0
IYREI;19940412;1.0
IYREI;19940413;3.0
IYREI;19940414;13.0
IYREI;19940415;4.0
IYREI;19940416;7.0
IYREI;19940417;13.0
IYREI;19940418;9.0
IYREI;19940419;8.0
IYREI;19940420;9.0
IYREI;19940421;11.0
IYREI;19940422;14.0
IYREI;19940423;12.0
IYREI;19940424;11.0
IYREI;19940425;9.0
IYREI;19940426;12.0
IYREI;19940427;13.0
IYREI;19940428;13.0
IYREI;19940429;18.0
IYREI;19940430;19.0
IYREI;19940501;15.0
IYREI;19940502;12.0
IYREI;19940503;18.0
IYREI;19940504;17.0
IYREI;19940505;8.0
IYREI;19940506;9.0
IYREI;19940507;16.0
IYREI;19940508;17.0
IYREI;19940509;16.0
IYREI;19940510;12.0
IYREI;19940511;10.0
IYREI;19940512;14.0
IYREI;19940513;11.0
IYREI;19940514;10.0
IYREI;19940515;16.0
IYREI;19940516;17.0
IYREI;19940517;16.0
IYREI;19940518;15.0
IYREI;19940519;11.0
IYREI;19940520;7.0
IYREI;19940521;9.0
IYREI;19940522;14.0
IYREI;19940523;17.0
IYREI;19940524;18.0
IYREI;19940525;19.0
IYREI;19940526;17.0
IYREI;19940527;14.0
IYREI;19940528;15.0
IYREI;19940529;17.0
IYREI;19940530;13.0
IYREI;19940531;20.0
IYREI;19940601;24.0
IYREI;19940602;24.0
IYREI;19940603;19.0
IYREI;19940604;14.0
IYREI;19940605;9.0
IYREI;19940606;9.0
IYREI;19940607;14.0
IYREI;19940608;19.0
IYREI;19940609;9.0
IYREI;19940610;10.0
