 

stn;time;rre150y0
SNS;1976;1092.8
SNS;1977;1213.3
SNS;1978;1263.5
SNS;1979;1481.1
SNS;1980;1296.6
SNS;1981;1615.2
SNS;1982;1340.0
SNS;1983;987.0
SNS;1984;1187.7
SNS;1985;1073.5
SNS;1986;1309.4
SNS;1987;1289.8
SNS;1988;1282.8
SNS;1989;1211.9
SNS;1990;1326.5
SNS;1991;1145.0
SNS;1992;1256.3
SNS;1993;1307.3
SNS;1994;1346.7
SNS;1995;1450.7
SNS;1996;1268.7
SNS;1997;1270.7
SNS;1998;1112.7
SNS;1999;1614.2
SNS;2000;1170.8
SNS;2001;1531.7
SNS;2002;1757.6
SNS;2003;1144.6
SNS;2004;1269.6
SNS;2005;1345.8
SNS;2006;1309.5
SNS;2007;1490.3
SNS;2008;1313.7
SNS;2009;1293.0
SNS;2010;1491.9
SNS;2011;1260.4
SNS;2012;1505.3
SNS;2013;1156.3
SNS;2014;1415.0
SNS;2015;1361.2
SNS;2016;1568.9
SNS;2017;1340.0
SNS;2018;1113.9
SNS;2019;1181.6
SNS;2020;1299.7
