 

stn;time;rsd300y0
BUE;1900;4
BUE;1901;5
BUE;1902;1
BUE;1903;4
BUE;1904;1
BUE;1905;1
BUE;1906;3
BUE;1907;2
BUE;1908;5
BUE;1909;4
BUE;1910;6
BUE;1911;0
BUE;1912;2
BUE;1913;0
BUE;1914;1
BUE;1915;5
BUE;1916;1
BUE;1917;4
BUE;1918;3
BUE;1919;1
BUE;1920;0
BUE;1921;0
BUE;1922;5
BUE;1923;0
BUE;1924;1
BUE;1925;3
BUE;1926;1
BUE;1927;2
BUE;1928;2
BUE;1929;0
BUE;1930;3
BUE;1931;4
BUE;1932;1
BUE;1933;1
BUE;1934;1
BUE;1935;3
BUE;1936;3
BUE;1937;2
BUE;1938;3
BUE;1939;3
BUE;1940;10
BUE;1941;0
BUE;1942;1
BUE;1943;0
BUE;1944;4
BUE;1945;3
BUE;1946;3
BUE;1947;1
BUE;1948;1
BUE;1949;0
BUE;1950;2
BUE;1951;0
BUE;1952;1
BUE;1953;1
BUE;1954;1
BUE;1955;3
BUE;1956;2
BUE;1957;1
BUE;1958;2
BUE;1959;1
BUE;1960;2
BUE;1961;1
BUE;1962;3
BUE;1963;1
BUE;1964;3
BUE;1965;2
BUE;1966;6
BUE;1967;3
BUE;1968;1
BUE;1969;2
BUE;1970;0
BUE;1971;0
BUE;1972;7
BUE;1973;2
BUE;1974;2
BUE;1975;2
BUE;1976;2
BUE;1977;3
BUE;1978;3
BUE;1979;2
BUE;1980;2
BUE;1981;6
BUE;1982;4
BUE;1983;6
BUE;1984;3
BUE;1985;1
BUE;1986;6
BUE;1987;5
BUE;1988;1
BUE;1989;2
BUE;1990;4
BUE;1991;2
BUE;1992;3
BUE;1993;5
BUE;1994;4
BUE;1995;7
BUE;1996;2
BUE;1997;3
BUE;1998;1
BUE;1999;4
BUE;2000;1
BUE;2001;4
BUE;2002;5
BUE;2003;1
BUE;2004;4
BUE;2005;0
BUE;2006;3
BUE;2007;1
BUE;2008;5
BUE;2009;4
BUE;2010;3
BUE;2011;3
BUE;2012;2
BUE;2013;4
BUE;2014;1
BUE;2015;3
BUE;2016;4
BUE;2017;2
BUE;2018;0
BUE;2019;1
BUE;2020;2
