 

stn;time;fu3010m1
GRH;198905;74.2
GRH;198906;68.8
GRH;198907;72.4
GRH;198908;78.5
GRH;198909;73.8
GRH;198910;85.3
GRH;198911;81.4
GRH;198912;95.4
GRH;199001;76.3
GRH;199002;167.0
GRH;199003;117.7
GRH;199004;76.3
GRH;199005;53.6
GRH;199006;63.7
GRH;199007;73.1
GRH;199008;68.0
GRH;199009;65.2
GRH;199010;86.0
GRH;199011;89.6
GRH;199012;89.6
GRH;199101;101.5
GRH;199102;78.1
GRH;199103;90.4
GRH;199104;85.7
GRH;199105;65.9
GRH;199106;65.2
GRH;199107;73.1
GRH;199108;50.8
GRH;199109;87.1
GRH;199110;65.2
GRH;199111;73.4
GRH;199112;114.1
GRH;199201;67.7
GRH;199202;94.3
GRH;199203;83.5
GRH;199204;76.0
GRH;199205;54.4
GRH;199206;70.9
GRH;199207;64.1
GRH;199208;79.2
GRH;199209;82.1
GRH;199210;77.8
GRH;199211;94.0
GRH;199212;86.4
GRH;199301;88.9
GRH;199302;118.4
GRH;199303;70.9
GRH;199304;103.3
GRH;199305;70.6
GRH;199306;70.9
GRH;199307;72.0
GRH;199308;78.1
GRH;199309;74.5
GRH;199310;86.4
GRH;199311;81.0
GRH;199312;98.3
GRH;199401;150.8
GRH;199402;87.1
GRH;199403;95.4
GRH;199404;81.7
GRH;199405;71.6
GRH;199406;114.5
GRH;199407;57.2
GRH;199408;67.0
GRH;199409;78.1
GRH;199410;70.9
GRH;199411;76.0
GRH;199412;64.4
GRH;199501;112.7
GRH;199502;88.9
GRH;199503;117.7
GRH;199504;113.8
GRH;199505;69.8
GRH;199506;70.9
GRH;199507;68.0
GRH;199508;90.4
GRH;199509;65.9
GRH;199510;58.0
GRH;199511;106.2
GRH;199512;81.0
GRH;199601;85.3
GRH;199602;91.4
GRH;199603;77.0
GRH;199604;78.5
GRH;199605;88.9
GRH;199606;74.9
GRH;199607;104.8
GRH;199608;62.6
GRH;199609;87.1
GRH;199610;83.2
GRH;199611;100.1
GRH;199612;88.9
GRH;199701;75.2
GRH;199702;114.1
GRH;199703;96.1
GRH;199704;81.4
GRH;199705;67.0
GRH;199706;74.9
GRH;199707;71.3
GRH;199708;81.0
GRH;199709;60.1
GRH;199710;89.6
GRH;199711;80.6
GRH;199712;86.0
GRH;199801;97.2
GRH;199802;73.8
GRH;199803;92.5
