 

stn;time;rzz150mx
DLKLI;201712;1.0
DLKLI;201801;2.2
DLKLI;201802;-
DLKLI;201803;1.1
DLKLI;201804;3.5
DLKLI;201805;4.1
DLKLI;201806;7.8
DLKLI;201807;8.3
DLKLI;201808;4.5
DLKLI;201809;3.4
DLKLI;201810;1.1
DLKLI;201811;0.7
DLKLI;201812;2.1
DLKLI;201901;1.2
DLKLI;201902;0.8
DLKLI;201903;2.2
DLKLI;201904;2.1
DLKLI;201905;2.3
DLKLI;201906;2.2
DLKLI;201907;3.1
DLKLI;201908;7.4
DLKLI;201909;2.5
DLKLI;201910;2.3
DLKLI;201911;2.8
DLKLI;201912;0.9
DLKLI;202001;1.3
DLKLI;202002;1.5
DLKLI;202003;0.8
DLKLI;202004;0.7
DLKLI;202005;4.0
DLKLI;202006;5.9
DLKLI;202007;6.3
DLKLI;202008;6.4
DLKLI;202009;6.5
DLKLI;202010;1.3
