 

stn;time;rsd100m0
GAD;192303;0
GAD;192304;5
GAD;192305;7
GAD;192306;6
GAD;192307;6
GAD;192308;4
GAD;192309;4
GAD;192310;5
GAD;192311;4
GAD;192312;9
GAD;192401;3
GAD;192402;1
GAD;192403;1
GAD;192404;7
GAD;192405;5
GAD;192406;9
GAD;192407;9
GAD;192408;7
GAD;192409;5
GAD;192410;6
GAD;192411;1
GAD;192412;3
GAD;192501;0
GAD;192502;1
GAD;192503;0
GAD;192504;2
GAD;192505;5
GAD;192506;4
GAD;192507;3
GAD;192508;6
GAD;192509;4
GAD;192510;2
GAD;192511;2
GAD;192512;6
GAD;192601;5
GAD;192602;3
GAD;192603;2
GAD;192604;1
GAD;192605;11
GAD;192606;12
GAD;192607;7
GAD;192608;2
GAD;192609;4
GAD;192610;4
GAD;192611;3
GAD;192612;4
GAD;192701;5
GAD;192702;4
GAD;192703;4
GAD;192704;8
GAD;192705;2
GAD;192706;6
GAD;192707;9
GAD;192708;10
GAD;192709;8
GAD;192710;1
GAD;192711;2
GAD;192712;1
GAD;192801;4
GAD;192802;7
GAD;192803;2
GAD;192804;5
GAD;192805;8
GAD;192806;7
GAD;192807;5
GAD;192808;6
GAD;192809;6
GAD;192810;8
GAD;192811;10
GAD;192812;7
GAD;192901;2
GAD;192902;2
GAD;192903;1
GAD;192904;5
GAD;192905;4
GAD;192906;7
GAD;192907;6
GAD;192908;6
GAD;192909;1
GAD;192910;5
GAD;192911;0
GAD;192912;6
GAD;193001;4
GAD;193002;1
GAD;193003;4
GAD;193004;7
GAD;193005;8
GAD;193006;3
GAD;193007;9
GAD;193008;9
GAD;193009;9
GAD;193010;10
GAD;193011;7
GAD;193012;3
GAD;193101;7
GAD;193102;8
GAD;193103;3
GAD;193104;4
GAD;193105;3
GAD;193106;2
GAD;193107;10
GAD;193108;10
GAD;193109;5
GAD;193110;1
GAD;193111;1
GAD;193112;4
GAD;193201;5
GAD;193202;0
GAD;193203;3
GAD;193204;5
GAD;193205;4
GAD;193206;5
GAD;193207;6
GAD;193208;6
GAD;193209;0
GAD;193210;7
GAD;193211;1
GAD;193212;0
GAD;193301;2
GAD;193302;5
GAD;193303;2
GAD;193304;4
GAD;193305;12
GAD;193306;11
GAD;193307;8
GAD;193308;6
GAD;193309;4
GAD;193310;5
GAD;193311;3
GAD;193312;0
GAD;193401;6
GAD;193402;1
GAD;193403;4
GAD;193404;2
GAD;193405;2
GAD;193406;8
GAD;193407;7
GAD;193408;9
GAD;193409;4
GAD;193410;4
GAD;193411;2
GAD;193412;5
GAD;193501;5
GAD;193502;9
GAD;193503;4
GAD;193504;8
GAD;193505;4
GAD;193506;3
GAD;193507;3
GAD;193508;8
GAD;193509;2
GAD;193510;6
GAD;193511;3
GAD;193512;7
GAD;193601;3
GAD;193602;3
GAD;193603;2
GAD;193604;3
GAD;193605;4
GAD;193606;5
GAD;193607;7
GAD;193608;5
GAD;193609;10
GAD;193610;7
GAD;193611;0
GAD;193612;4
GAD;193701;4
GAD;193702;12
GAD;193703;7
GAD;193704;6
GAD;193705;4
GAD;193706;4
GAD;193707;8
GAD;193708;9
GAD;193709;7
GAD;193710;5
GAD;193711;1
GAD;193712;2
GAD;193801;6
GAD;193802;3
GAD;193803;2
GAD;193804;2
GAD;193805;4
GAD;193806;9
GAD;193807;9
GAD;193808;6
GAD;193809;4
GAD;193810;4
GAD;193811;2
GAD;193812;4
GAD;193901;2
GAD;193902;1
GAD;193903;8
GAD;193904;4
GAD;193905;10
GAD;193906;5
GAD;193907;8
GAD;193908;3
GAD;193909;3
GAD;193910;8
GAD;193911;8
GAD;193912;4
GAD;194001;3
GAD;194002;6
GAD;194003;3
GAD;194004;7
GAD;194005;6
GAD;194006;3
GAD;194007;13
GAD;194008;9
GAD;194009;7
GAD;194010;2
GAD;194011;4
GAD;194012;7
GAD;194101;4
GAD;194102;3
GAD;194103;1
GAD;194104;2
GAD;194105;5
GAD;194106;5
GAD;194107;7
GAD;194108;12
GAD;194109;2
GAD;194110;8
GAD;194111;4
GAD;194112;2
GAD;194201;6
GAD;194202;1
GAD;194203;3
GAD;194204;3
GAD;194205;5
GAD;194206;4
GAD;194207;4
GAD;194208;4
GAD;194209;4
GAD;194210;6
GAD;194211;2
GAD;194212;2
GAD;194301;4
GAD;194302;3
GAD;194303;4
GAD;194304;3
GAD;194305;3
GAD;194306;5
GAD;194307;4
GAD;194308;2
GAD;194309;6
GAD;194310;0
GAD;194311;6
GAD;194312;0
GAD;194401;3
GAD;194402;9
GAD;194403;6
GAD;194404;3
GAD;194405;2
GAD;194406;7
GAD;194407;5
GAD;194408;2
GAD;194409;4
GAD;194410;4
GAD;194411;10
GAD;194412;3
GAD;194501;2
GAD;194502;6
GAD;194503;8
GAD;194504;7
GAD;194505;8
GAD;194506;4
GAD;194507;4
GAD;194508;10
GAD;194509;9
GAD;194510;2
GAD;194511;3
GAD;194512;4
GAD;194601;5
GAD;194602;9
GAD;194603;3
GAD;194604;1
GAD;194605;6
GAD;194606;7
GAD;194607;9
GAD;194608;8
GAD;194609;2
GAD;194610;3
GAD;194611;4
GAD;194612;4
GAD;194701;3
GAD;194702;0
GAD;194703;9
GAD;194704;1
GAD;194705;4
GAD;194706;6
GAD;194707;4
GAD;194708;5
GAD;194709;4
GAD;194710;3
GAD;194711;11
GAD;194712;5
GAD;194801;7
GAD;194802;8
GAD;194803;2
GAD;194804;2
GAD;194805;1
GAD;194806;11
GAD;194807;11
GAD;194808;9
GAD;194809;3
GAD;194810;2
GAD;194811;3
GAD;194812;3
GAD;194901;5
GAD;194902;0
GAD;194903;6
GAD;194904;6
GAD;194905;6
GAD;194906;8
GAD;194907;4
GAD;194908;7
GAD;194909;2
GAD;194910;3
GAD;194911;7
GAD;194912;4
GAD;195001;5
GAD;195002;6
GAD;195003;0
GAD;195004;4
GAD;195005;4
GAD;195006;2
GAD;195007;7
GAD;195008;5
GAD;195009;5
GAD;195010;0
GAD;195011;10
GAD;195012;2
GAD;195101;4
GAD;195102;5
GAD;195103;5
GAD;195104;6
GAD;195105;4
GAD;195106;7
GAD;195107;5
GAD;195108;9
GAD;195109;4
GAD;195110;2
GAD;195111;9
GAD;195112;1
GAD;195201;2
GAD;195202;5
GAD;195203;7
GAD;195204;3
GAD;195205;3
GAD;195206;3
GAD;195207;5
GAD;195208;4
GAD;195209;5
GAD;195210;6
GAD;195211;15
GAD;195212;8
GAD;195301;2
GAD;195302;3
GAD;195303;0
GAD;195304;8
GAD;195305;3
GAD;195306;9
GAD;195307;7
GAD;195308;3
GAD;195309;4
GAD;195310;5
GAD;195311;1
GAD;195312;3
GAD;195401;7
GAD;195402;4
GAD;195403;0
GAD;195404;9
GAD;195405;7
GAD;195406;7
GAD;195407;5
GAD;195408;7
GAD;195409;9
GAD;195410;5
GAD;195411;3
GAD;195412;7
GAD;195501;5
GAD;195502;5
GAD;195503;1
GAD;195504;4
GAD;195505;7
GAD;195506;6
GAD;195507;12
GAD;195508;5
GAD;195509;6
GAD;195510;2
GAD;195511;1
GAD;195512;7
GAD;195601;5
GAD;195602;1
GAD;195603;3
GAD;195604;6
GAD;195605;9
GAD;195606;9
GAD;195607;10
GAD;195608;8
GAD;195609;8
GAD;195610;6
GAD;195611;4
GAD;195612;0
GAD;195701;2
GAD;195702;5
GAD;195703;1
GAD;195704;2
GAD;195705;6
GAD;195706;7
GAD;195707;13
GAD;195708;8
GAD;195709;7
GAD;195710;1
