 

stn;time;tre200d0
IYSVP;20020702;18.1
IYSVP;20020703;18.1
IYSVP;20020704;12.1
IYSVP;20020705;11.6
IYSVP;20020706;12.5
IYSVP;20020707;14.3
IYSVP;20020708;17.2
IYSVP;20020709;18.7
IYSVP;20020710;17.3
IYSVP;20020711;17.1
IYSVP;20020712;16.5
IYSVP;20020713;16.1
IYSVP;20020714;13.5
IYSVP;20020715;14.0
IYSVP;20020716;14.0
IYSVP;20020717;13.2
IYSVP;20020718;15.0
IYSVP;20020719;14.4
IYSVP;20020720;16.3
IYSVP;20020721;15.3
IYSVP;20020722;14.5
IYSVP;20020723;16.0
IYSVP;20020724;16.4
IYSVP;20020725;12.9
IYSVP;20020726;12.5
IYSVP;20020727;14.1
IYSVP;20020728;16.4
IYSVP;20020729;16.9
IYSVP;20020730;17.0
IYSVP;20020731;16.4
IYSVP;20020801;16.4
IYSVP;20020802;15.9
IYSVP;20020803;16.3
IYSVP;20020804;17.8
IYSVP;20020805;16.2
IYSVP;20020806;13.3
IYSVP;20020807;13.4
IYSVP;20020808;13.7
IYSVP;20020809;11.8
IYSVP;20020810;11.6
IYSVP;20020811;10.8
IYSVP;20020812;12.9
IYSVP;20020813;13.6
IYSVP;20020814;13.6
IYSVP;20020815;14.6
IYSVP;20020816;14.5
IYSVP;20020817;14.9
IYSVP;20020818;13.8
IYSVP;20020819;15.7
IYSVP;20020820;17.1
IYSVP;20020821;14.0
IYSVP;20020822;15.2
IYSVP;20020823;14.4
IYSVP;20020824;15.7
IYSVP;20020825;14.7
IYSVP;20020826;13.6
IYSVP;20020827;13.0
IYSVP;20020828;13.0
IYSVP;20020829;13.2
IYSVP;20020830;14.8
IYSVP;20020831;15.8
IYSVP;20020901;13.7
IYSVP;20020902;13.6
IYSVP;20020903;10.4
IYSVP;20020904;10.9
IYSVP;20020905;11.0
IYSVP;20020906;12.3
IYSVP;20020907;12.9
IYSVP;20020908;12.1
IYSVP;20020909;11.9
IYSVP;20020910;11.7
IYSVP;20020911;9.4
IYSVP;20020912;11.7
IYSVP;20020913;9.4
IYSVP;20020914;10.2
IYSVP;20020915;7.5
IYSVP;20020916;6.8
IYSVP;20020917;9.6
IYSVP;20020918;10.7
IYSVP;20020919;11.7
IYSVP;20020920;12.4
IYSVP;20020921;12.0
IYSVP;20020922;9.0
IYSVP;20020923;5.2
IYSVP;20020924;0.9
IYSVP;20020925;1.5
IYSVP;20020926;3.5
IYSVP;20020927;4.5
IYSVP;20020928;3.3
IYSVP;20020929;3.3
IYSVP;20020930;4.4
IYSVP;20021001;6.3
IYSVP;20021002;7.2
IYSVP;20021003;7.9
IYSVP;20021004;6.9
IYSVP;20021005;8.0
IYSVP;20021006;6.6
IYSVP;20021007;6.1
IYSVP;20021008;4.5
IYSVP;20021009;5.7
IYSVP;20021010;8.3
IYSVP;20021011;8.9
IYSVP;20021012;6.8
IYSVP;20021013;5.9
IYSVP;20021014;6.9
IYSVP;20021015;9.4
IYSVP;20021016;9.5
IYSVP;20021017;8.6
IYSVP;20021018;3.7
IYSVP;20021019;1.2
IYSVP;20021020;1.6
IYSVP;20021021;3.9
IYSVP;20021022;6.1
IYSVP;20021023;6.6
IYSVP;20021024;2.5
IYSVP;20021025;3.9
IYSVP;20021026;6.9
IYSVP;20021027;4.8
IYSVP;20021028;4.8
IYSVP;20021029;1.9
IYSVP;20021030;2.7
IYSVP;20021031;4.7
IYSVP;20021101;5.0
IYSVP;20021102;3.5
IYSVP;20021103;3.9
IYSVP;20021104;3.0
IYSVP;20021105;0.8
IYSVP;20021106;-1.8
IYSVP;20021107;-2.5
IYSVP;20021108;-1.3
IYSVP;20021109;-2.6
IYSVP;20021110;1.5
IYSVP;20021111;1.4
IYSVP;20021112;0.9
IYSVP;20021113;2.0
IYSVP;20021114;4.3
IYSVP;20021115;5.7
IYSVP;20021116;6.4
IYSVP;20021117;3.6
IYSVP;20021118;1.6
IYSVP;20021119;1.3
IYSVP;20021120;1.4
IYSVP;20021121;2.1
IYSVP;20021122;0.5
IYSVP;20021123;-1.1
IYSVP;20021124;1.3
IYSVP;20021125;3.4
IYSVP;20021126;4.9
IYSVP;20021127;5.1
IYSVP;20021128;5.0
IYSVP;20021129;3.8
IYSVP;20021130;0.8
IYSVP;20021201;-2.3
IYSVP;20021202;-2.6
IYSVP;20021203;-1.7
IYSVP;20021204;-1.0
IYSVP;20021205;0.9
IYSVP;20021206;1.3
IYSVP;20021207;0.6
IYSVP;20021208;-1.1
IYSVP;20021209;-6.5
IYSVP;20021210;-10.5
IYSVP;20021211;-10.6
IYSVP;20021212;-5.3
IYSVP;20021213;-2.2
IYSVP;20021214;-2.1
IYSVP;20021215;-1.7
IYSVP;20021216;-2.2
IYSVP;20021217;-1.9
IYSVP;20021218;-2.8
IYSVP;20021219;-7.1
IYSVP;20021220;-6.7
IYSVP;20021221;-2.1
IYSVP;20021222;-0.6
