 

stn;time;tre200dn
TGWIG;20100828;10.8
TGWIG;20100829;9.6
TGWIG;20100830;8.4
TGWIG;20100831;7.8
TGWIG;20100901;6.0
TGWIG;20100902;6.8
TGWIG;20100903;10.3
TGWIG;20100904;9.7
TGWIG;20100905;8.7
TGWIG;20100906;7.3
TGWIG;20100907;11.7
TGWIG;20100908;11.4
TGWIG;20100909;10.6
TGWIG;20100910;10.1
TGWIG;20100911;9.5
TGWIG;20100912;8.2
TGWIG;20100913;10.0
TGWIG;20100914;9.2
TGWIG;20100915;8.7
TGWIG;20100916;11.9
TGWIG;20100917;10.9
TGWIG;20100918;7.2
TGWIG;20100919;5.6
TGWIG;20100920;4.4
TGWIG;20100921;5.6
TGWIG;20100922;6.7
TGWIG;20100923;8.1
TGWIG;20100924;9.9
TGWIG;20100925;8.0
TGWIG;20100926;6.8
TGWIG;20100927;5.6
TGWIG;20100928;5.1
TGWIG;20100929;8.0
TGWIG;20100930;7.6
TGWIG;20101001;7.3
TGWIG;20101002;7.0
TGWIG;20101003;7.1
TGWIG;20101004;7.6
TGWIG;20101005;9.7
TGWIG;20101006;9.5
TGWIG;20101007;10.2
TGWIG;20101008;12.9
TGWIG;20101009;11.2
TGWIG;20101010;8.6
TGWIG;20101011;3.9
TGWIG;20101012;2.1
TGWIG;20101013;2.1
TGWIG;20101014;5.6
TGWIG;20101015;1.7
TGWIG;20101016;5.7
TGWIG;20101017;6.3
TGWIG;20101018;4.2
TGWIG;20101019;2.9
TGWIG;20101020;3.8
TGWIG;20101021;-
TGWIG;20101022;-
TGWIG;20101023;5.2
TGWIG;20101024;5.2
TGWIG;20101025;2.7
TGWIG;20101026;-
TGWIG;20101027;-
TGWIG;20101028;2.6
TGWIG;20101029;-
TGWIG;20101030;1.8
TGWIG;20101031;4.6
TGWIG;20101101;4.2
TGWIG;20101102;5.2
TGWIG;20101103;3.7
TGWIG;20101104;9.9
TGWIG;20101105;11.6
TGWIG;20101106;10.4
TGWIG;20101107;4.9
TGWIG;20101108;2.9
TGWIG;20101109;1.9
TGWIG;20101110;1.4
TGWIG;20101111;3.4
TGWIG;20101112;5.7
TGWIG;20101113;6.2
TGWIG;20101114;2.8
TGWIG;20101115;4.9
TGWIG;20101116;1.4
TGWIG;20101117;2.4
TGWIG;20101118;-0.7
TGWIG;20101119;0.5
TGWIG;20101120;-0.1
TGWIG;20101121;1.9
TGWIG;20101122;2.9
TGWIG;20101123;0.6
TGWIG;20101124;0.6
TGWIG;20101125;-0.8
TGWIG;20101126;-2.5
TGWIG;20101127;-6.8
TGWIG;20101128;-3.5
TGWIG;20101129;-5.9
TGWIG;20101130;-9.3
TGWIG;20101201;-3.4
TGWIG;20101202;-10.9
TGWIG;20101203;-10.2
TGWIG;20101204;-10.4
TGWIG;20101205;-10.0
TGWIG;20101206;0.1
TGWIG;20101207;2.0
TGWIG;20101208;4.1
TGWIG;20101209;-2.0
TGWIG;20101210;-1.3
TGWIG;20101211;0.8
TGWIG;20101212;0.6
TGWIG;20101213;-6.9
TGWIG;20101214;-6.8
TGWIG;20101215;-6.5
TGWIG;20101216;-9.2
TGWIG;20101217;-5.3
TGWIG;20101218;-12.3
TGWIG;20101219;-12.1
TGWIG;20101220;1.6
TGWIG;20101221;-1.5
TGWIG;20101222;-0.2
TGWIG;20101223;-0.1
TGWIG;20101224;-1.5
TGWIG;20101225;-5.8
TGWIG;20101226;-12.8
TGWIG;20101227;-12.9
TGWIG;20101228;-7.6
TGWIG;20101229;-1.8
TGWIG;20101230;0.4
TGWIG;20101231;0.2
TGWIG;20110101;-0.5
TGWIG;20110102;-5.2
TGWIG;20110103;-7.6
TGWIG;20110104;-4.9
TGWIG;20110105;-4.1
TGWIG;20110106;-4.7
TGWIG;20110107;2.3
TGWIG;20110108;2.3
TGWIG;20110109;0.0
TGWIG;20110110;2.2
TGWIG;20110111;2.0
TGWIG;20110112;4.4
TGWIG;20110113;6.0
TGWIG;20110114;3.5
TGWIG;20110115;1.7
TGWIG;20110116;-1.3
TGWIG;20110117;-2.5
TGWIG;20110118;-1.0
TGWIG;20110119;-0.8
TGWIG;20110120;-1.7
TGWIG;20110121;-3.5
TGWIG;20110122;-4.4
TGWIG;20110123;-9.4
TGWIG;20110124;-10.0
TGWIG;20110125;-2.0
TGWIG;20110126;0.0
TGWIG;20110127;0.2
TGWIG;20110128;-2.1
TGWIG;20110129;-3.2
TGWIG;20110130;-5.3
TGWIG;20110131;-5.2
TGWIG;20110201;-5.0
TGWIG;20110202;-5.9
TGWIG;20110203;-4.8
TGWIG;20110204;-0.8
TGWIG;20110205;1.7
TGWIG;20110206;-1.4
TGWIG;20110207;-4.2
TGWIG;20110208;-3.8
TGWIG;20110209;-2.4
TGWIG;20110210;-1.8
TGWIG;20110211;1.8
TGWIG;20110212;-1.3
TGWIG;20110213;0.3
TGWIG;20110214;-0.8
TGWIG;20110215;-0.3
TGWIG;20110216;1.9
TGWIG;20110217;1.6
TGWIG;20110218;2.5
TGWIG;20110219;1.7
TGWIG;20110220;0.1
TGWIG;20110221;-0.6
TGWIG;20110222;-5.6
TGWIG;20110223;-9.7
TGWIG;20110224;-4.9
TGWIG;20110225;0.8
TGWIG;20110226;0.2
TGWIG;20110227;2.2
TGWIG;20110228;1.7
TGWIG;20110301;1.7
TGWIG;20110302;-0.5
TGWIG;20110303;-2.2
TGWIG;20110304;-4.0
TGWIG;20110305;-2.8
TGWIG;20110306;-1.4
TGWIG;20110307;-2.7
TGWIG;20110308;-4.8
TGWIG;20110309;-2.8
TGWIG;20110310;1.1
TGWIG;20110311;1.2
TGWIG;20110312;-2.2
TGWIG;20110313;5.1
TGWIG;20110314;3.6
TGWIG;20110315;-0.7
TGWIG;20110316;4.3
TGWIG;20110317;6.4
TGWIG;20110318;5.5
TGWIG;20110319;0.4
TGWIG;20110320;-2.1
TGWIG;20110321;-2.1
TGWIG;20110322;-2.4
TGWIG;20110323;-1.7
TGWIG;20110324;0.3
TGWIG;20110325;0.7
TGWIG;20110326;3.2
TGWIG;20110327;6.3
TGWIG;20110328;4.6
TGWIG;20110329;1.4
TGWIG;20110330;1.9
TGWIG;20110331;3.4
TGWIG;20110401;7.8
TGWIG;20110402;4.5
TGWIG;20110403;5.3
TGWIG;20110404;6.3
TGWIG;20110405;4.3
TGWIG;20110406;8.9
TGWIG;20110407;5.9
TGWIG;20110408;7.8
TGWIG;20110409;5.5
TGWIG;20110410;4.1
TGWIG;20110411;4.2
TGWIG;20110412;3.7
TGWIG;20110413;0.4
TGWIG;20110414;2.3
TGWIG;20110415;-1.0
TGWIG;20110416;-0.6
TGWIG;20110417;0.1
TGWIG;20110418;1.3
TGWIG;20110419;2.4
TGWIG;20110420;3.8
TGWIG;20110421;5.3
TGWIG;20110422;5.2
TGWIG;20110423;4.3
TGWIG;20110424;10.3
TGWIG;20110425;7.2
TGWIG;20110426;5.1
TGWIG;20110427;5.4
TGWIG;20110428;5.2
TGWIG;20110429;6.5
TGWIG;20110430;4.2
TGWIG;20110501;7.8
TGWIG;20110502;5.1
TGWIG;20110503;5.2
TGWIG;20110504;-
TGWIG;20110505;1.8
TGWIG;20110506;2.9
TGWIG;20110507;6.3
TGWIG;20110508;7.2
TGWIG;20110509;7.8
TGWIG;20110510;6.2
TGWIG;20110511;10.5
TGWIG;20110512;11.8
TGWIG;20110513;11.1
TGWIG;20110514;9.2
TGWIG;20110515;7.5
TGWIG;20110516;7.3
TGWIG;20110517;7.7
TGWIG;20110518;6.6
TGWIG;20110519;12.1
TGWIG;20110520;11.0
TGWIG;20110521;10.5
TGWIG;20110522;11.2
TGWIG;20110523;12.7
TGWIG;20110524;10.2
TGWIG;20110525;11.5
TGWIG;20110526;11.6
TGWIG;20110527;9.3
TGWIG;20110528;8.6
TGWIG;20110529;6.8
TGWIG;20110530;9.6
TGWIG;20110531;8.8
TGWIG;20110601;8.3
TGWIG;20110602;10.9
TGWIG;20110603;13.8
TGWIG;20110604;12.9
TGWIG;20110605;13.2
TGWIG;20110606;13.8
TGWIG;20110607;10.8
TGWIG;20110608;12.1
TGWIG;20110609;10.1
TGWIG;20110610;9.3
TGWIG;20110611;10.7
TGWIG;20110612;7.3
TGWIG;20110613;12.6
TGWIG;20110614;13.4
TGWIG;20110615;11.9
TGWIG;20110616;15.3
TGWIG;20110617;14.8
TGWIG;20110618;9.6
TGWIG;20110619;9.9
TGWIG;20110620;-
TGWIG;20110621;13.0
TGWIG;20110622;14.7
TGWIG;20110623;13.9
TGWIG;20110624;10.8
TGWIG;20110625;8.8
TGWIG;20110626;12.3
TGWIG;20110627;13.6
TGWIG;20110628;16.3
TGWIG;20110629;15.4
TGWIG;20110630;13.0
TGWIG;20110701;9.4
TGWIG;20110702;7.4
TGWIG;20110703;7.7
TGWIG;20110704;9.4
TGWIG;20110705;10.8
TGWIG;20110706;12.6
TGWIG;20110707;-
TGWIG;20110708;13.5
TGWIG;20110709;16.3
TGWIG;20110710;16.3
TGWIG;20110711;14.6
TGWIG;20110712;14.6
TGWIG;20110713;14.9
TGWIG;20110714;12.4
TGWIG;20110715;10.3
TGWIG;20110716;8.1
TGWIG;20110717;12.4
TGWIG;20110718;11.4
TGWIG;20110719;11.1
TGWIG;20110720;11.2
TGWIG;20110721;9.0
TGWIG;20110722;13.3
TGWIG;20110723;10.9
TGWIG;20110724;9.9
TGWIG;20110725;9.7
TGWIG;20110726;8.2
TGWIG;20110727;13.9
TGWIG;20110728;14.0
TGWIG;20110729;13.0
TGWIG;20110730;13.1
TGWIG;20110731;13.2
TGWIG;20110801;10.9
TGWIG;20110802;11.0
TGWIG;20110803;13.6
TGWIG;20110804;-
TGWIG;20110805;-
TGWIG;20110806;16.3
TGWIG;20110807;15.4
TGWIG;20110808;12.7
TGWIG;20110809;12.1
TGWIG;20110810;9.7
TGWIG;20110811;7.8
TGWIG;20110812;12.4
TGWIG;20110813;15.3
TGWIG;20110814;13.3
TGWIG;20110815;16.9
TGWIG;20110816;15.7
TGWIG;20110817;13.4
TGWIG;20110818;16.8
TGWIG;20110819;18.4
TGWIG;20110820;17.2
TGWIG;20110821;16.3
TGWIG;20110822;17.7
TGWIG;20110823;16.9
TGWIG;20110824;16.4
TGWIG;20110825;15.7
TGWIG;20110826;-
TGWIG;20110827;9.7
TGWIG;20110828;7.4
TGWIG;20110829;9.3
TGWIG;20110830;11.5
TGWIG;20110831;9.3
TGWIG;20110901;13.6
TGWIG;20110902;14.5
TGWIG;20110903;13.6
TGWIG;20110904;17.3
TGWIG;20110905;11.5
TGWIG;20110906;8.8
TGWIG;20110907;12.7
TGWIG;20110908;13.5
TGWIG;20110909;15.7
TGWIG;20110910;13.9
TGWIG;20110911;13.8
TGWIG;20110912;13.4
TGWIG;20110913;13.3
TGWIG;20110914;10.9
TGWIG;20110915;11.0
TGWIG;20110916;8.7
TGWIG;20110917;14.9
TGWIG;20110918;8.8
TGWIG;20110919;7.9
TGWIG;20110920;8.3
TGWIG;20110921;6.6
TGWIG;20110922;9.2
TGWIG;20110923;9.3
TGWIG;20110924;7.1
TGWIG;20110925;9.3
TGWIG;20110926;9.3
TGWIG;20110927;10.4
TGWIG;20110928;9.4
TGWIG;20110929;10.7
TGWIG;20110930;10.2
TGWIG;20111001;10.8
TGWIG;20111002;12.3
TGWIG;20111003;11.7
TGWIG;20111004;10.2
TGWIG;20111005;9.2
TGWIG;20111006;8.6
TGWIG;20111007;6.3
TGWIG;20111008;6.3
TGWIG;20111009;5.8
TGWIG;20111010;8.2
TGWIG;20111011;11.7
TGWIG;20111012;11.2
TGWIG;20111013;8.3
TGWIG;20111014;5.5
TGWIG;20111015;1.9
TGWIG;20111016;4.5
TGWIG;20111017;5.2
TGWIG;20111018;4.0
TGWIG;20111019;2.5
TGWIG;20111020;1.2
TGWIG;20111021;-0.1
TGWIG;20111022;0.3
TGWIG;20111023;1.8
TGWIG;20111024;3.7
TGWIG;20111025;5.7
TGWIG;20111026;4.3
TGWIG;20111027;2.7
TGWIG;20111028;2.3
TGWIG;20111029;4.3
TGWIG;20111030;4.8
TGWIG;20111031;4.8
TGWIG;20111101;7.3
TGWIG;20111102;5.8
TGWIG;20111103;6.1
TGWIG;20111104;4.8
TGWIG;20111105;7.2
TGWIG;20111106;7.3
TGWIG;20111107;6.4
TGWIG;20111108;7.1
TGWIG;20111109;5.5
TGWIG;20111110;4.4
TGWIG;20111111;4.6
TGWIG;20111112;2.5
TGWIG;20111113;4.2
TGWIG;20111114;2.6
TGWIG;20111115;1.2
TGWIG;20111116;-1.9
TGWIG;20111117;-1.5
TGWIG;20111118;-1.7
TGWIG;20111119;-
TGWIG;20111120;0.8
TGWIG;20111121;0.3
TGWIG;20111122;1.3
TGWIG;20111123;0.6
TGWIG;20111124;-0.1
TGWIG;20111125;-0.5
TGWIG;20111126;-0.6
TGWIG;20111127;-0.1
TGWIG;20111128;1.5
TGWIG;20111129;-1.7
TGWIG;20111130;-0.4
TGWIG;20111201;1.7
TGWIG;20111202;0.4
TGWIG;20111203;4.8
TGWIG;20111204;5.6
TGWIG;20111205;3.1
TGWIG;20111206;2.2
TGWIG;20111207;3.6
TGWIG;20111208;2.3
TGWIG;20111209;6.0
TGWIG;20111210;4.2
TGWIG;20111211;3.8
TGWIG;20111212;1.7
TGWIG;20111213;-1.1
TGWIG;20111214;3.4
TGWIG;20111215;0.7
TGWIG;20111216;1.1
TGWIG;20111217;0.4
TGWIG;20111218;-0.3
TGWIG;20111219;-3.6
TGWIG;20111220;-5.1
TGWIG;20111221;0.7
TGWIG;20111222;0.7
TGWIG;20111223;5.6
TGWIG;20111224;0.7
TGWIG;20111225;-1.7
TGWIG;20111226;-2.5
TGWIG;20111227;-3.1
TGWIG;20111228;-2.8
TGWIG;20111229;-1.1
TGWIG;20111230;-0.5
TGWIG;20111231;-0.3
TGWIG;20120101;4.8
TGWIG;20120102;3.3
TGWIG;20120103;1.8
TGWIG;20120104;2.6
TGWIG;20120105;1.1
TGWIG;20120106;0.4
TGWIG;20120107;1.2
TGWIG;20120108;2.5
TGWIG;20120109;2.2
TGWIG;20120110;1.8
TGWIG;20120111;1.2
TGWIG;20120112;-0.7
TGWIG;20120113;-2.5
TGWIG;20120114;-4.3
TGWIG;20120115;-4.5
TGWIG;20120116;-5.6
TGWIG;20120117;-7.6
TGWIG;20120118;-7.4
TGWIG;20120119;-0.1
TGWIG;20120120;1.3
TGWIG;20120121;1.9
TGWIG;20120122;5.3
TGWIG;20120123;3.6
TGWIG;20120124;0.8
TGWIG;20120125;0.6
TGWIG;20120126;-0.2
TGWIG;20120127;1.6
TGWIG;20120128;0.1
TGWIG;20120129;-0.6
TGWIG;20120130;-1.4
TGWIG;20120131;-4.7
TGWIG;20120201;-6.3
TGWIG;20120202;-9.8
TGWIG;20120203;-13.8
TGWIG;20120204;-17.3
TGWIG;20120205;-16.1
TGWIG;20120206;-17.4
TGWIG;20120207;-15.1
TGWIG;20120208;-12.0
TGWIG;20120209;-14.2
TGWIG;20120210;-8.9
TGWIG;20120211;-11.7
TGWIG;20120212;-16.5
TGWIG;20120213;-18.4
TGWIG;20120214;-6.2
TGWIG;20120215;-0.7
TGWIG;20120216;-2.5
TGWIG;20120217;-1.9
TGWIG;20120218;-1.3
TGWIG;20120219;-1.3
TGWIG;20120220;-3.2
TGWIG;20120221;-6.8
TGWIG;20120222;-5.9
TGWIG;20120223;-4.1
TGWIG;20120224;-0.5
TGWIG;20120225;3.2
TGWIG;20120226;1.9
TGWIG;20120227;-1.5
TGWIG;20120228;-1.5
TGWIG;20120229;-0.5
TGWIG;20120301;1.8
TGWIG;20120302;-0.7
TGWIG;20120303;2.8
TGWIG;20120304;1.8
TGWIG;20120305;1.3
TGWIG;20120306;-1.3
TGWIG;20120307;-2.5
TGWIG;20120308;-0.5
TGWIG;20120309;-2.4
TGWIG;20120310;-4.0
TGWIG;20120311;-0.8
TGWIG;20120312;3.2
TGWIG;20120313;0.4
TGWIG;20120314;-0.3
TGWIG;20120315;-1.2
TGWIG;20120316;-0.8
TGWIG;20120317;0.5
TGWIG;20120318;0.7
TGWIG;20120319;3.8
TGWIG;20120320;2.3
TGWIG;20120321;-0.5
TGWIG;20120322;0.9
TGWIG;20120323;1.1
TGWIG;20120324;2.1
TGWIG;20120325;2.7
TGWIG;20120326;3.0
TGWIG;20120327;1.6
TGWIG;20120328;2.8
TGWIG;20120329;2.9
TGWIG;20120330;4.1
TGWIG;20120331;3.6
TGWIG;20120401;1.7
TGWIG;20120402;-1.5
TGWIG;20120403;3.9
TGWIG;20120404;8.3
TGWIG;20120405;7.7
TGWIG;20120406;7.3
TGWIG;20120407;4.7
TGWIG;20120408;-1.2
TGWIG;20120409;-2.2
TGWIG;20120410;4.9
TGWIG;20120411;2.0
TGWIG;20120412;0.2
TGWIG;20120413;5.1
TGWIG;20120414;4.7
TGWIG;20120415;5.8
TGWIG;20120416;4.3
TGWIG;20120417;2.4
TGWIG;20120418;3.6
TGWIG;20120419;0.2
TGWIG;20120420;2.6
TGWIG;20120421;2.7
TGWIG;20120422;3.9
TGWIG;20120423;2.8
TGWIG;20120424;5.5
TGWIG;20120425;2.7
TGWIG;20120426;4.1
TGWIG;20120427;5.3
TGWIG;20120428;7.5
TGWIG;20120429;12.7
TGWIG;20120430;7.9
TGWIG;20120501;8.8
TGWIG;20120502;9.9
TGWIG;20120503;8.6
TGWIG;20120504;6.4
TGWIG;20120505;9.6
TGWIG;20120506;8.2
TGWIG;20120507;5.2
TGWIG;20120508;5.5
TGWIG;20120509;12.1
TGWIG;20120510;10.8
TGWIG;20120511;11.9
TGWIG;20120512;8.2
TGWIG;20120513;5.2
TGWIG;20120514;1.9
TGWIG;20120515;3.6
TGWIG;20120516;4.2
TGWIG;20120517;1.0
TGWIG;20120518;7.3
TGWIG;20120519;10.3
TGWIG;20120520;9.7
TGWIG;20120521;13.3
TGWIG;20120522;11.4
TGWIG;20120523;13.9
TGWIG;20120524;12.8
TGWIG;20120525;12.1
TGWIG;20120526;10.4
TGWIG;20120527;7.9
TGWIG;20120528;12.8
TGWIG;20120529;13.7
TGWIG;20120530;11.2
TGWIG;20120531;12.1
TGWIG;20120601;15.4
TGWIG;20120602;14.1
TGWIG;20120603;13.2
TGWIG;20120604;11.6
TGWIG;20120605;9.1
TGWIG;20120606;11.3
TGWIG;20120607;13.0
TGWIG;20120608;12.7
TGWIG;20120609;11.8
TGWIG;20120610;11.4
TGWIG;20120611;12.3
