 

stn;time;rti150yx
AVB;1961;19611017
AVB;1962;19620904
AVB;1963;19630817
AVB;1964;19640601
AVB;1965;19650910
AVB;1966;19660506
AVB;1967;19670803
AVB;1968;19681102
AVB;1969;19691112
AVB;1970;19700911
AVB;1971;19710826
AVB;1972;19720612
AVB;1973;19730715
AVB;1974;19740714
AVB;1975;19750718
AVB;1976;19760928
AVB;1977;19770818
AVB;1978;19780704
AVB;1979;19790921
AVB;1980;19800708
AVB;1981;19810526
AVB;1982;19820831
AVB;1983;19830910
AVB;1984;19840905
AVB;1985;19850730
AVB;1986;19860828
AVB;1987;19870926
AVB;1988;19880820
AVB;1989;19890603
AVB;1990;19900605
AVB;1991;19910617
AVB;1992;19920831
AVB;1993;19930710
AVB;1994;19940912
AVB;1995;19950610
AVB;1996;19961113
AVB;1997;19970627
AVB;1998;19980727
AVB;1999;19991003
AVB;2000;20000704
AVB;2001;20010610
AVB;2002;20021114
AVB;2003;20030430
AVB;2004;20040819
AVB;2005;20050822
AVB;2006;20061003
AVB;2007;20070625
AVB;2008;20080706
AVB;2009;20090717
AVB;2010;20100502
AVB;2011;20110918
AVB;2012;20120603
AVB;2013;20131023
