 

stn;time;rre002mx
DLFRB;192407;24.2
DLFRB;192408;14.7
DLFRB;192409;38.9
DLFRB;192410;19.2
DLFRB;192411;14.5
DLFRB;192412;13.3
DLFRB;192501;9.2
DLFRB;192502;28.7
DLFRB;192503;19.3
DLFRB;192504;15.6
DLFRB;192505;21.4
DLFRB;192506;14.8
DLFRB;192507;19.2
DLFRB;192508;37.3
DLFRB;192509;31.7
DLFRB;192510;24.7
DLFRB;192511;26.0
DLFRB;192512;20.2
DLFRB;192601;24.8
DLFRB;192602;9.8
DLFRB;192603;18.0
DLFRB;192604;10.7
DLFRB;192605;25.0
DLFRB;192606;38.9
DLFRB;192607;53.6
DLFRB;192608;23.4
DLFRB;192609;6.0
DLFRB;192610;69.8
DLFRB;192611;22.0
DLFRB;192612;10.2
DLFRB;192701;16.3
DLFRB;192702;14.9
DLFRB;192703;14.9
DLFRB;192704;17.1
DLFRB;192705;15.2
DLFRB;192706;30.6
DLFRB;192707;35.9
DLFRB;192708;43.8
DLFRB;192709;22.8
DLFRB;192710;11.8
DLFRB;192711;56.1
DLFRB;192712;12.6
DLFRB;192801;19.0
DLFRB;192802;20.7
DLFRB;192803;17.5
DLFRB;192804;21.0
DLFRB;192805;36.0
DLFRB;192806;31.7
DLFRB;192807;2.5
DLFRB;192808;23.4
DLFRB;192809;27.0
DLFRB;192810;52.1
DLFRB;192811;25.2
DLFRB;192812;17.6
DLFRB;192901;9.6
DLFRB;192902;10.3
DLFRB;192903;8.4
DLFRB;192904;15.8
DLFRB;192905;24.5
DLFRB;192906;31.2
DLFRB;192907;21.5
DLFRB;192908;25.9
DLFRB;192909;19.8
DLFRB;192910;43.9
DLFRB;192911;13.4
DLFRB;192912;26.4
DLFRB;193001;22.0
DLFRB;193002;7.8
DLFRB;193003;14.4
DLFRB;193004;34.0
DLFRB;193005;47.9
DLFRB;193006;25.8
DLFRB;193007;52.6
DLFRB;193008;24.8
DLFRB;193009;24.9
DLFRB;193010;48.0
DLFRB;193011;20.2
DLFRB;193012;20.0
DLFRB;193101;18.3
DLFRB;193102;16.0
DLFRB;193103;21.9
DLFRB;193104;20.1
DLFRB;193105;43.6
DLFRB;193106;39.2
DLFRB;193107;57.2
DLFRB;193108;32.3
DLFRB;193109;21.7
DLFRB;193110;39.1
DLFRB;193111;14.1
DLFRB;193112;17.0
DLFRB;193201;36.2
DLFRB;193202;3.6
DLFRB;193203;38.0
DLFRB;193204;18.4
DLFRB;193205;32.7
DLFRB;193206;31.2
DLFRB;193207;30.9
DLFRB;193208;34.9
DLFRB;193209;16.6
DLFRB;193210;24.5
DLFRB;193211;10.8
DLFRB;193212;16.4
DLFRB;193301;11.0
DLFRB;193302;22.0
DLFRB;193303;17.2
DLFRB;193304;17.5
DLFRB;193305;26.1
DLFRB;193306;33.0
DLFRB;193307;26.4
DLFRB;193308;10.6
DLFRB;193309;20.9
DLFRB;193310;22.9
DLFRB;193311;21.7
DLFRB;193312;4.2
DLFRB;193401;13.2
DLFRB;193402;19.0
DLFRB;193403;22.4
DLFRB;193404;14.0
DLFRB;193405;8.1
DLFRB;193406;30.7
DLFRB;193407;35.2
DLFRB;193408;58.0
DLFRB;193409;62.0
DLFRB;193410;23.0
DLFRB;193411;23.8
DLFRB;193412;14.6
