 

stn;time;rsd100m0
DLFRH;200301;1
DLFRH;200302;2
DLFRH;200303;0
DLFRH;200304;0
DLFRH;200305;2
DLFRH;200306;2
DLFRH;200307;4
DLFRH;200308;3
DLFRH;200309;0
DLFRH;200310;4
DLFRH;200311;1
DLFRH;200312;0
DLFRH;200401;4
DLFRH;200402;0
DLFRH;200403;0
DLFRH;200404;1
DLFRH;200405;4
DLFRH;200406;3
DLFRH;200407;3
DLFRH;200408;4
DLFRH;200409;3
DLFRH;200410;4
DLFRH;200411;0
DLFRH;200412;1
DLFRH;200501;0
DLFRH;200502;1
DLFRH;200503;1
DLFRH;200504;6
DLFRH;200505;3
DLFRH;200506;4
DLFRH;200507;5
DLFRH;200508;3
DLFRH;200509;3
DLFRH;200510;2
DLFRH;200511;0
DLFRH;200512;1
DLFRH;200601;0
DLFRH;200602;1
DLFRH;200603;4
DLFRH;200604;6
DLFRH;200605;5
DLFRH;200606;0
DLFRH;200607;2
DLFRH;200608;7
DLFRH;200609;3
DLFRH;200610;1
DLFRH;200611;1
DLFRH;200612;3
DLFRH;200701;0
DLFRH;200702;2
DLFRH;200703;1
DLFRH;200704;1
DLFRH;200705;8
DLFRH;200706;7
DLFRH;200707;6
DLFRH;200708;6
DLFRH;200709;5
DLFRH;200710;0
DLFRH;200711;0
DLFRH;200712;2
DLFRH;200801;1
DLFRH;200802;1
DLFRH;200803;0
DLFRH;200804;3
DLFRH;200805;0
DLFRH;200806;4
DLFRH;200807;7
DLFRH;200808;4
DLFRH;200809;2
DLFRH;200810;4
DLFRH;200811;0
DLFRH;200812;1
DLFRH;200901;2
DLFRH;200902;1
DLFRH;200903;3
DLFRH;200904;0
DLFRH;200905;1
DLFRH;200906;5
DLFRH;200907;3
DLFRH;200908;0
DLFRH;200909;3
DLFRH;200910;2
DLFRH;200911;2
DLFRH;200912;2
DLFRH;201001;0
DLFRH;201002;2
DLFRH;201003;1
DLFRH;201004;0
DLFRH;201005;4
DLFRH;201006;3
DLFRH;201007;5
DLFRH;201008;4
DLFRH;201009;2
DLFRH;201010;1
DLFRH;201011;2
DLFRH;201012;4
DLFRH;201101;1
DLFRH;201102;1
DLFRH;201103;1
DLFRH;201104;0
DLFRH;201105;4
DLFRH;201106;4
DLFRH;201107;7
DLFRH;201108;4
DLFRH;201109;3
DLFRH;201110;3
DLFRH;201111;0
DLFRH;201112;4
DLFRH;201201;1
DLFRH;201202;0
DLFRH;201203;0
DLFRH;201204;0
DLFRH;201205;2
DLFRH;201206;4
DLFRH;201207;2
DLFRH;201208;6
DLFRH;201209;4
DLFRH;201210;4
DLFRH;201211;3
DLFRH;201212;2
DLFRH;201301;0
DLFRH;201302;1
DLFRH;201303;1
DLFRH;201304;2
DLFRH;201305;4
DLFRH;201306;5
DLFRH;201307;2
DLFRH;201308;3
DLFRH;201309;3
DLFRH;201310;2
DLFRH;201311;1
DLFRH;201312;1
DLFRH;201401;1
DLFRH;201402;0
DLFRH;201403;1
DLFRH;201404;2
DLFRH;201405;3
DLFRH;201406;5
DLFRH;201407;6
DLFRH;201408;3
DLFRH;201409;2
DLFRH;201410;2
DLFRH;201411;2
DLFRH;201412;3
DLFRH;201501;2
DLFRH;201502;1
DLFRH;201503;2
DLFRH;201504;4
DLFRH;201505;4
DLFRH;201506;4
DLFRH;201507;1
DLFRH;201508;2
DLFRH;201509;1
DLFRH;201510;2
DLFRH;201511;1
DLFRH;201512;0
