 

stn;time;rre002mx
AGAAB;200109;45.1
AGAAB;200110;18.7
AGAAB;200111;34.3
AGAAB;200112;90.5
AGAAB;200201;19.3
AGAAB;200202;29.9
AGAAB;200203;39.0
AGAAB;200204;30.5
AGAAB;200205;24.1
AGAAB;200206;20.4
AGAAB;200207;27.4
AGAAB;200208;29.9
AGAAB;200209;52.3
AGAAB;200210;35.5
AGAAB;200211;53.8
AGAAB;200212;20.8
AGAAB;200301;35.4
AGAAB;200302;32.6
AGAAB;200303;26.6
AGAAB;200304;16.0
AGAAB;200305;14.9
AGAAB;200306;7.3
AGAAB;200307;28.2
AGAAB;200308;50.5
AGAAB;200309;22.6
AGAAB;200310;38.2
AGAAB;200311;24.1
AGAAB;200312;19.9
AGAAB;200401;62.8
AGAAB;200402;28.3
AGAAB;200403;17.6
AGAAB;200404;12.3
AGAAB;200405;31.0
AGAAB;200406;43.9
AGAAB;200407;28.9
AGAAB;200408;26.7
AGAAB;200409;21.9
AGAAB;200410;34.5
AGAAB;200411;11.8
AGAAB;200412;26.2
AGAAB;200501;19.0
AGAAB;200502;36.9
AGAAB;200503;37.3
AGAAB;200504;48.7
AGAAB;200505;24.1
AGAAB;200506;15.9
AGAAB;200507;22.1
AGAAB;200508;31.2
AGAAB;200509;20.3
AGAAB;200510;38.4
AGAAB;200511;24.2
AGAAB;200512;19.3
AGAAB;200601;0.0
AGAAB;200602;45.8
AGAAB;200603;58.6
AGAAB;200604;76.7
AGAAB;200605;29.4
AGAAB;200606;10.5
AGAAB;200607;37.3
AGAAB;200608;39.5
AGAAB;200609;113.0
AGAAB;200610;56.5
AGAAB;200611;23.7
AGAAB;200612;32.6
AGAAB;200701;32.1
AGAAB;200702;15.6
AGAAB;200703;36.3
AGAAB;200704;7.7
AGAAB;200705;47.0
AGAAB;200706;42.4
AGAAB;200707;31.0
AGAAB;200708;93.2
AGAAB;200709;33.9
AGAAB;200710;7.4
AGAAB;200711;28.8
AGAAB;200712;33.5
AGAAB;200801;30.7
AGAAB;200802;8.4
AGAAB;200803;28.4
AGAAB;200804;73.6
AGAAB;200805;13.9
AGAAB;200806;14.6
AGAAB;200807;27.1
AGAAB;200808;53.2
AGAAB;200809;56.4
AGAAB;200810;47.4
AGAAB;200811;22.4
AGAAB;200812;25.6
AGAAB;200901;19.5
AGAAB;200902;58.5
AGAAB;200903;21.6
AGAAB;200904;8.1
AGAAB;200905;27.4
AGAAB;200906;21.0
AGAAB;200907;57.8
AGAAB;200908;21.2
AGAAB;200909;20.7
AGAAB;200910;24.7
AGAAB;200911;28.3
AGAAB;200912;25.4
AGAAB;201001;10.7
AGAAB;201002;15.2
AGAAB;201003;19.7
AGAAB;201004;8.8
AGAAB;201005;23.4
AGAAB;201006;50.0
AGAAB;201007;35.1
AGAAB;201008;59.9
AGAAB;201009;27.1
AGAAB;201010;24.6
AGAAB;201011;39.2
AGAAB;201012;35.7
AGAAB;201101;40.6
AGAAB;201102;10.2
AGAAB;201103;8.7
AGAAB;201104;15.1
AGAAB;201105;19.5
AGAAB;201106;35.4
AGAAB;201107;59.2
AGAAB;201108;33.3
AGAAB;201109;59.0
AGAAB;201110;31.2
AGAAB;201111;3.6
AGAAB;201112;41.9
AGAAB;201201;47.9
AGAAB;201202;22.5
AGAAB;201203;19.7
AGAAB;201204;30.5
AGAAB;201205;16.8
AGAAB;201206;29.8
AGAAB;201207;34.0
AGAAB;201208;44.4
AGAAB;201209;22.7
AGAAB;201210;26.1
AGAAB;201211;33.8
AGAAB;201212;49.3
AGAAB;201301;15.4
AGAAB;201302;27.6
AGAAB;201303;18.1
AGAAB;201304;50.6
AGAAB;201305;62.7
AGAAB;201306;71.8
AGAAB;201307;97.5
AGAAB;201308;15.2
AGAAB;201309;28.2
AGAAB;201310;32.2
AGAAB;201311;29.3
AGAAB;201312;45.1
AGAAB;201401;26.7
AGAAB;201402;18.2
AGAAB;201403;19.6
AGAAB;201404;35.7
AGAAB;201405;24.0
AGAAB;201406;53.5
AGAAB;201407;54.0
AGAAB;201408;23.4
AGAAB;201409;11.4
AGAAB;201410;30.8
AGAAB;201411;40.2
AGAAB;201412;32.8
AGAAB;201501;26.1
AGAAB;201502;12.0
AGAAB;201503;45.6
AGAAB;201504;23.6
AGAAB;201505;85.0
AGAAB;201506;53.3
AGAAB;201507;16.6
AGAAB;201508;24.8
AGAAB;201509;16.6
AGAAB;201510;10.3
AGAAB;201511;69.3
AGAAB;201512;5.5
AGAAB;201601;46.6
AGAAB;201602;19.2
AGAAB;201603;16.8
AGAAB;201604;30.4
AGAAB;201605;65.3
AGAAB;201606;39.2
AGAAB;201607;60.8
AGAAB;201608;19.3
AGAAB;201609;26.9
AGAAB;201610;35.0
AGAAB;201611;43.6
AGAAB;201612;0.2
AGAAB;201701;37.5
AGAAB;201702;31.8
AGAAB;201703;29.9
AGAAB;201704;38.1
AGAAB;201705;35.0
AGAAB;201706;33.8
AGAAB;201707;54.4
AGAAB;201708;19.1
AGAAB;201709;40.2
AGAAB;201710;16.1
AGAAB;201711;47.9
AGAAB;201712;35.1
AGAAB;201801;53.7
AGAAB;201802;20.8
AGAAB;201803;16.3
AGAAB;201804;14.5
AGAAB;201805;38.2
AGAAB;201806;32.9
AGAAB;201807;54.2
AGAAB;201808;16.6
AGAAB;201809;24.2
AGAAB;201810;24.3
AGAAB;201811;4.7
AGAAB;201812;60.1
AGAAB;201901;30.6
AGAAB;201902;15.1
AGAAB;201903;26.8
AGAAB;201904;23.2
AGAAB;201905;34.5
AGAAB;201906;29.0
AGAAB;201907;45.1
AGAAB;201908;42.8
AGAAB;201909;18.6
AGAAB;201910;27.3
AGAAB;201911;26.9
AGAAB;201912;18.3
AGAAB;202001;23.6
AGAAB;202002;26.2
AGAAB;202003;23.1
AGAAB;202004;31.1
AGAAB;202005;31.4
AGAAB;202006;66.0
AGAAB;202007;15.5
AGAAB;202008;49.8
AGAAB;202009;26.9
AGAAB;202010;34.5
