 

stn;time;hns000y0
MAS;1981;179
MAS;1982;72
MAS;1983;74
MAS;1984;158
MAS;1985;153
MAS;1986;156
MAS;1987;136
MAS;1988;173
MAS;1989;33
MAS;1990;105
MAS;1991;77
MAS;1992;32
MAS;1993;69
MAS;1994;45
MAS;1995;148
MAS;1996;107
MAS;1997;30
MAS;1998;106
MAS;1999;225
MAS;2000;39
MAS;2001;95
MAS;2002;12
MAS;2003;69
MAS;2004;125
MAS;2005;186
MAS;2006;84
MAS;2007;74
MAS;2008;132
