 

stn;time;rhh150mx
GTT;201402;4.1
GTT;201403;3.9
GTT;201404;5.8
GTT;201405;4.4
GTT;201406;16.2
GTT;201407;10.9
GTT;201408;9.0
GTT;201409;6.9
GTT;201410;5.0
GTT;201411;9.7
GTT;201412;5.2
GTT;201501;6.0
GTT;201502;4.1
GTT;201503;4.6
GTT;201504;4.6
GTT;201505;6.9
GTT;201506;6.1
GTT;201507;9.2
GTT;201508;5.1
GTT;201509;10.3
GTT;201510;6.0
GTT;201511;7.0
GTT;201512;1.5
GTT;201601;3.3
GTT;201602;5.4
GTT;201603;3.9
GTT;201604;4.6
GTT;201605;5.6
GTT;201606;8.0
GTT;201607;6.3
GTT;201608;13.8
GTT;201609;6.5
GTT;201610;10.2
GTT;201611;5.1
GTT;201612;0.5
GTT;201701;3.0
GTT;201702;3.9
GTT;201703;9.1
GTT;201704;5.8
GTT;201705;7.2
GTT;201706;9.2
GTT;201707;14.3
GTT;201708;12.3
GTT;201709;9.2
GTT;201710;6.5
GTT;201711;5.7
GTT;201712;4.7
GTT;201801;5.6
GTT;201802;3.2
GTT;201803;7.8
GTT;201804;5.9
GTT;201805;3.0
GTT;201806;4.2
GTT;201807;17.7
GTT;201808;9.2
GTT;201809;9.6
GTT;201810;10.0
GTT;201811;4.1
