 

stn;time;hns000y0
ABO;1985;447
ABO;1986;520
ABO;1987;495
ABO;1988;598
ABO;1989;319
ABO;1990;347
ABO;1991;340
ABO;1992;371
ABO;1993;350
ABO;1994;286
ABO;1995;538
ABO;1996;350
ABO;1997;258
ABO;1998;329
ABO;1999;857
ABO;2000;316
ABO;2001;424
ABO;2002;234
ABO;2003;434
ABO;2004;415
ABO;2005;441
ABO;2006;313
ABO;2007;363
ABO;2008;344
ABO;2009;463
ABO;2010;365
ABO;2011;241
ABO;2012;467
ABO;2013;483
ABO;2014;471
ABO;2015;425
ABO;2016;509
ABO;2017;511
ABO;2018;280
ABO;2019;467
ABO;2020;281
