 

stn;time;rre150yx
CDM;1972;85.7
CDM;1973;55.7
CDM;1974;70.1
CDM;1975;50.1
CDM;1976;72.1
CDM;1977;80.0
CDM;1978;133.4
CDM;1979;106.8
CDM;1980;68.3
CDM;1981;72.2
CDM;1982;63.0
CDM;1983;121.8
CDM;1984;48.2
CDM;1985;70.0
CDM;1986;69.0
CDM;1987;64.2
CDM;1988;143.2
CDM;1989;46.3
CDM;1990;174.0
CDM;1991;62.5
CDM;1992;61.1
CDM;1993;76.6
CDM;1994;62.5
CDM;1995;83.8
CDM;1996;67.8
CDM;1997;63.1
CDM;1998;54.0
CDM;1999;60.0
CDM;2000;50.5
CDM;2001;57.3
CDM;2002;70.3
CDM;2003;46.5
CDM;2004;71.5
CDM;2005;42.4
CDM;2006;67.0
CDM;2007;86.2
CDM;2008;40.0
CDM;2009;48.4
CDM;2010;55.0
CDM;2011;39.0
CDM;2012;83.6
CDM;2013;54.4
CDM;2014;42.5
CDM;2015;84.2
CDM;2016;35.9
CDM;2017;46.8
CDM;2018;68.0
CDM;2019;42.1
CDM;2020;39.5
