 

stn;time;rs1000y0
GSB;1900;0
GSB;1901;0
GSB;1902;0
GSB;1903;0
GSB;1904;0
GSB;1905;0
GSB;1906;0
GSB;1907;0
GSB;1908;0
GSB;1909;0
GSB;1910;0
GSB;1911;0
GSB;1912;0
GSB;1913;0
GSB;1914;1
GSB;1915;0
GSB;1916;0
GSB;1917;0
GSB;1918;0
GSB;1919;0
GSB;1920;0
GSB;1921;0
GSB;1922;0
GSB;1923;0
GSB;1924;0
GSB;1925;0
GSB;1926;0
GSB;1927;0
GSB;1928;0
GSB;1929;0
GSB;1930;0
GSB;1931;0
GSB;1932;0
GSB;1933;0
GSB;1934;0
GSB;1935;0
GSB;1936;0
GSB;1937;0
GSB;1938;0
GSB;1939;0
GSB;1940;0
GSB;1941;0
GSB;1942;0
GSB;1943;0
GSB;1944;0
GSB;1945;0
GSB;1946;0
GSB;1947;1
GSB;1948;0
GSB;1949;0
GSB;1950;0
GSB;1951;0
GSB;1952;0
GSB;1953;0
GSB;1954;0
GSB;1955;0
GSB;1956;0
GSB;1957;0
GSB;1958;0
GSB;1959;0
GSB;1960;0
GSB;1961;0
GSB;1962;0
GSB;1963;0
GSB;1964;0
GSB;1965;0
GSB;1966;0
GSB;1967;0
GSB;1968;1
GSB;1969;0
GSB;1970;0
GSB;1971;0
GSB;1972;0
GSB;1973;0
GSB;1974;0
GSB;1975;0
GSB;1976;0
GSB;1977;1
GSB;1978;0
GSB;1979;0
GSB;1980;0
GSB;1981;2
GSB;1982;0
GSB;1983;0
GSB;1984;0
GSB;1985;0
GSB;1986;0
GSB;1987;1
GSB;1988;1
GSB;1989;1
GSB;1990;0
GSB;1991;0
GSB;1992;0
GSB;1993;1
GSB;1994;2
GSB;1995;1
GSB;1996;2
GSB;1997;1
GSB;1998;0
GSB;1999;3
GSB;2000;3
GSB;2001;0
GSB;2002;2
GSB;2003;1
GSB;2004;0
GSB;2005;1
GSB;2006;1
GSB;2007;3
GSB;2008;0
GSB;2009;0
GSB;2010;1
GSB;2011;1
GSB;2012;2
GSB;2013;0
