 

stn;time;fklnd3m0
KOP;201801;1
KOP;201802;0
KOP;201803;0
KOP;201804;0
KOP;201805;0
KOP;201806;0
KOP;201807;0
KOP;201808;0
KOP;201809;0
KOP;201810;0
KOP;201811;0
KOP;201812;0
KOP;201901;0
KOP;201902;0
KOP;201903;1
KOP;201904;0
KOP;201905;0
KOP;201906;0
KOP;201907;0
KOP;201908;0
KOP;201909;0
KOP;201910;0
KOP;201911;0
KOP;201912;0
KOP;202001;1
KOP;202002;2
KOP;202003;0
KOP;202004;0
KOP;202005;0
KOP;202006;0
KOP;202007;0
KOP;202008;0
KOP;202009;0
KOP;202010;0
KOP;202011;0
KOP;202012;0
KOP;202101;0
KOP;202102;0
KOP;202103;0
