 

stn;time;rs1000y0
SEV;1957;0
SEV;1958;0
SEV;1959;0
SEV;1960;0
SEV;1961;0
SEV;1962;0
SEV;1963;0
SEV;1964;0
SEV;1965;0
SEV;1966;0
SEV;1967;0
SEV;1968;0
SEV;1969;0
SEV;1970;0
SEV;1971;0
SEV;1972;0
SEV;1973;0
SEV;1974;0
SEV;1975;0
SEV;1976;0
SEV;1977;0
SEV;1978;0
SEV;1979;0
SEV;1980;0
SEV;1981;0
SEV;1982;0
SEV;1983;0
SEV;1984;1
SEV;1985;0
SEV;1986;0
SEV;1987;0
SEV;1988;0
SEV;1989;0
SEV;1990;0
SEV;1991;0
SEV;1992;0
SEV;1993;0
SEV;1994;0
SEV;1995;0
SEV;1996;0
SEV;1997;0
SEV;1998;0
SEV;1999;0
SEV;2000;0
SEV;2001;0
SEV;2002;0
SEV;2003;0
SEV;2004;0
SEV;2005;0
SEV;2006;0
SEV;2007;0
SEV;2008;0
SEV;2009;0
SEV;2010;0
SEV;2011;0
SEV;2012;0
SEV;2013;0
SEV;2014;0
SEV;2015;0
SEV;2016;0
SEV;2017;0
SEV;2018;0
SEV;2019;0
SEV;2020;0
