 

stn;time;hto000y0
MER;1982;2
MER;1983;2
MER;1984;4
MER;1985;4
MER;1986;4
MER;1987;7
MER;1988;3
MER;1989;0
MER;1990;2
MER;1991;0
MER;1992;0
MER;1993;1
MER;1994;0
MER;1995;1
MER;1996;1
MER;1997;0
MER;1998;2
MER;1999;8
MER;2000;2
MER;2001;0
MER;2002;0
MER;2003;4
MER;2004;1
MER;2005;5
MER;2006;1
MER;2007;1
MER;2008;2
MER;2009;3
MER;2010;3
MER;2011;1
MER;2012;4
MER;2013;5
MER;2014;0
MER;2015;4
MER;2016;1
MER;2017;2
MER;2018;0
MER;2019;2
MER;2020;1
