 

stn;time;rti150yx
NYO;1900;19001204
NYO;1901;19010614
NYO;1902;19020709
NYO;1903;19030815
NYO;1904;19040608
NYO;1905;19050816
NYO;1906;19060723
NYO;1907;19071008
NYO;1908;19080805
NYO;1909;19091005
NYO;1910;19100119
NYO;1911;19111109
NYO;1912;19120106
NYO;1913;19131206
NYO;1914;19140805
NYO;1915;19151105
NYO;1916;19161118
NYO;1917;19170809
NYO;1918;19180923
NYO;1919;19190705
NYO;1920;19200307
NYO;1921;19210526
NYO;1922;19220108
NYO;1923;19231013
NYO;1924;19240923
NYO;1925;19251225
NYO;1926;19260706
NYO;1927;19270906
NYO;1928;19281020
NYO;1929;19290807
NYO;1930;19300723
NYO;1931;19311023
NYO;1932;19320823
NYO;1933;19330507
NYO;1934;19340312
NYO;1935;19351201
NYO;1936;19360103
NYO;1937;19370916
NYO;1938;19380612
NYO;1939;19390904
NYO;1940;19401114
NYO;1941;19410612
NYO;1942;19420925
NYO;1943;19430922
NYO;1944;19441207
NYO;1945;19450807
NYO;1946;19460906
NYO;1947;19471119
NYO;1948;19480123
NYO;1949;19490918
NYO;1950;19501111
NYO;1951;19510526
NYO;1952;19521013
NYO;1953;19530609
NYO;1954;19540821
NYO;1955;19550517
NYO;1956;19560902
NYO;1957;19570721
NYO;1958;19580106
NYO;1959;19590714
NYO;1960;19600930
NYO;1961;19610714
NYO;1962;19621215
NYO;1963;19631102
NYO;1964;19640320
NYO;1965;19650724
NYO;1966;19660123
NYO;1967;19671115
NYO;1968;19680914
NYO;1969;19690427
NYO;1970;19700202
NYO;1971;19710614
NYO;1972;19721208
NYO;1973;19730917
NYO;1974;19740530
NYO;1975;19750914
NYO;1976;19760912
NYO;1977;19770730
NYO;1978;19780807
NYO;1979;19790127
NYO;1980;19801007
NYO;1981;19810525
