 

stn;time;rs1000y0
DLWOL;1958;0
DLWOL;1959;0
DLWOL;1960;0
DLWOL;1961;0
DLWOL;1962;0
DLWOL;1963;0
DLWOL;1964;0
DLWOL;1965;0
DLWOL;1966;0
DLWOL;1967;0
DLWOL;1968;0
DLWOL;1969;0
DLWOL;1970;0
DLWOL;1971;0
DLWOL;1972;0
DLWOL;1973;0
DLWOL;1974;0
DLWOL;1975;0
DLWOL;1976;0
DLWOL;1977;0
DLWOL;1978;0
DLWOL;1979;0
DLWOL;1980;0
DLWOL;1981;0
DLWOL;1982;0
DLWOL;1983;0
DLWOL;1984;0
DLWOL;1985;0
DLWOL;1986;0
DLWOL;1987;0
DLWOL;1988;0
DLWOL;1989;0
DLWOL;1990;0
DLWOL;1991;1
DLWOL;1992;0
DLWOL;1993;0
DLWOL;1994;0
DLWOL;1995;0
DLWOL;1996;0
DLWOL;1997;0
DLWOL;1998;0
DLWOL;1999;0
DLWOL;2000;0
DLWOL;2001;0
DLWOL;2002;0
DLWOL;2003;0
DLWOL;2004;0
DLWOL;2005;0
DLWOL;2006;0
DLWOL;2007;0
DLWOL;2008;0
DLWOL;2009;0
DLWOL;2010;0
DLWOL;2011;0
DLWOL;2012;0
DLWOL;2013;0
DLWOL;2014;0
DLWOL;2015;0
