 

stn;time;rzz150yx
GEBAC;1990;13.5
GEBAC;1991;11.1
GEBAC;1992;7.4
GEBAC;1993;9.9
GEBAC;1994;8.8
GEBAC;1995;10.1
GEBAC;1996;8.8
GEBAC;1997;18.2
GEBAC;1998;6.9
GEBAC;1999;6.9
GEBAC;2000;10.3
GEBAC;2001;10.7
GEBAC;2002;14.4
GEBAC;2003;8.9
GEBAC;2004;10.9
GEBAC;2005;5.5
GEBAC;2006;9.3
GEBAC;2007;11.5
