 

stn;time;rre150yx
ESZ;1883;25.0
ESZ;1884;30.8
ESZ;1885;95.6
ESZ;1886;45.4
ESZ;1887;26.3
ESZ;1888;51.2
ESZ;1889;33.5
ESZ;1890;36.7
ESZ;1891;42.0
ESZ;1892;33.5
ESZ;1893;39.3
ESZ;1894;49.0
ESZ;1895;37.1
ESZ;1896;35.0
ESZ;1897;65.1
ESZ;1898;37.0
ESZ;1899;28.5
ESZ;1900;28.8
ESZ;1901;37.0
ESZ;1902;46.6
ESZ;1903;45.3
ESZ;1904;29.9
ESZ;1905;41.2
ESZ;1906;68.8
ESZ;1907;32.2
ESZ;1908;46.2
ESZ;1909;34.5
ESZ;1910;43.8
ESZ;1911;30.8
ESZ;1912;31.2
ESZ;1913;47.2
ESZ;1914;32.6
ESZ;1915;33.7
ESZ;1916;32.7
ESZ;1917;42.5
ESZ;1918;41.8
ESZ;1919;38.8
ESZ;1920;24.0
ESZ;1921;39.0
ESZ;1922;38.6
ESZ;1923;26.3
ESZ;1924;29.6
ESZ;1925;44.4
ESZ;1926;43.1
ESZ;1927;34.1
ESZ;1928;34.8
ESZ;1929;56.6
ESZ;1930;27.5
ESZ;1931;55.2
ESZ;1932;38.5
ESZ;1933;45.3
ESZ;1934;47.0
ESZ;1935;39.7
ESZ;1936;44.4
ESZ;1937;41.0
ESZ;1938;37.9
ESZ;1939;42.1
ESZ;1940;46.4
ESZ;1941;29.2
ESZ;1942;30.7
ESZ;1943;21.3
ESZ;1944;50.3
ESZ;1945;57.4
ESZ;1946;50.8
ESZ;1947;34.3
ESZ;1948;27.2
ESZ;1949;28.0
ESZ;1950;40.6
ESZ;1951;26.0
ESZ;1952;32.2
ESZ;1953;44.6
ESZ;1954;32.7
ESZ;1955;54.0
ESZ;1956;46.9
ESZ;1957;34.1
ESZ;1958;47.2
ESZ;1959;66.5
ESZ;1960;41.0
ESZ;1961;33.1
ESZ;1962;31.9
ESZ;1963;74.7
ESZ;1964;45.3
ESZ;1965;45.9
ESZ;1966;43.5
ESZ;1967;40.6
ESZ;1968;63.6
ESZ;1969;55.5
ESZ;1970;33.9
ESZ;1971;27.0
ESZ;1972;56.5
ESZ;1973;54.9
ESZ;1974;39.1
ESZ;1975;60.8
ESZ;1976;92.9
ESZ;1977;51.8
ESZ;1978;86.6
ESZ;1979;37.1
ESZ;1980;38.4
ESZ;1981;46.2
ESZ;1982;61.1
ESZ;1983;41.2
ESZ;1984;44.3
ESZ;1985;34.2
ESZ;1986;54.5
ESZ;1987;51.1
ESZ;1988;36.3
ESZ;1989;41.5
ESZ;1990;43.3
ESZ;1991;55.6
ESZ;1992;39.7
ESZ;1993;44.7
ESZ;1994;92.2
ESZ;1995;52.7
ESZ;1996;35.8
ESZ;1997;41.7
ESZ;1998;47.1
ESZ;1999;32.0
ESZ;2000;55.8
ESZ;2001;42.4
ESZ;2002;33.6
ESZ;2003;39.7
ESZ;2004;31.6
ESZ;2005;34.5
ESZ;2006;40.6
ESZ;2007;45.9
ESZ;2008;43.4
ESZ;2009;59.5
ESZ;2010;35.7
ESZ;2011;39.2
ESZ;2012;31.9
ESZ;2013;44.9
ESZ;2014;47.4
ESZ;2015;50.9
ESZ;2016;44.2
ESZ;2017;50.1
ESZ;2018;44.4
ESZ;2019;47.4
ESZ;2020;37.2
