 

stn;time;fu3010m1
GRE;199409;74.2
GRE;199410;50.8
GRE;199411;51.5
GRE;199412;67.0
GRE;199501;121.3
GRE;199502;83.2
GRE;199503;81.0
GRE;199504;63.7
GRE;199505;70.2
GRE;199506;55.8
GRE;199507;83.9
GRE;199508;59.8
GRE;199509;88.2
GRE;199510;47.5
GRE;199511;58.3
GRE;199512;72.0
GRE;199601;49.3
GRE;199602;76.7
GRE;199603;65.9
GRE;199604;52.9
GRE;199605;65.9
GRE;199606;61.6
GRE;199607;66.6
GRE;199608;69.5
GRE;199609;57.6
GRE;199610;77.4
GRE;199611;78.1
GRE;199612;73.8
GRE;199701;39.6
GRE;199702;99.0
GRE;199703;72.7
GRE;199704;64.1
GRE;199705;75.6
GRE;199706;78.5
GRE;199707;58.0
GRE;199708;54.0
GRE;199709;42.5
GRE;199710;74.2
GRE;199711;58.0
GRE;199712;76.7
GRE;199801;100.1
GRE;199802;62.3
GRE;199803;77.4
