 

stn;time;rhh150mx
FLSAA;201308;17.4
FLSAA;201309;5.5
FLSAA;201310;8.0
FLSAA;201311;3.4
FLSAA;201312;2.4
FLSAA;201401;4.3
FLSAA;201402;2.7
FLSAA;201403;4.3
FLSAA;201404;4.0
FLSAA;201405;5.1
FLSAA;201406;13.8
FLSAA;201407;14.4
FLSAA;201408;4.8
FLSAA;201409;6.3
FLSAA;201410;5.3
FLSAA;201411;4.4
FLSAA;201412;3.1
FLSAA;201501;5.5
FLSAA;201502;1.8
FLSAA;201503;3.4
FLSAA;201504;5.0
FLSAA;201505;9.1
FLSAA;201506;13.8
FLSAA;201507;14.3
FLSAA;201508;24.0
FLSAA;201509;10.1
FLSAA;201510;6.7
FLSAA;201511;4.9
FLSAA;201512;2.4
FLSAA;201601;4.0
FLSAA;201602;4.2
FLSAA;201603;3.6
FLSAA;201604;4.2
FLSAA;201605;7.1
FLSAA;201606;8.7
FLSAA;201607;12.2
FLSAA;201608;13.4
FLSAA;201609;5.3
FLSAA;201610;8.9
FLSAA;201611;4.8
FLSAA;201612;0.5
FLSAA;201701;2.7
FLSAA;201702;2.3
FLSAA;201703;4.5
FLSAA;201704;4.9
FLSAA;201705;17.4
FLSAA;201706;11.9
FLSAA;201707;7.7
FLSAA;201708;11.8
FLSAA;201709;6.4
FLSAA;201710;6.5
FLSAA;201711;6.3
FLSAA;201712;5.2
FLSAA;201801;6.0
FLSAA;201802;3.5
FLSAA;201803;4.3
FLSAA;201804;7.7
FLSAA;201805;7.5
FLSAA;201806;9.5
FLSAA;201807;4.8
FLSAA;201808;21.5
FLSAA;201809;7.0
FLSAA;201810;5.7
FLSAA;201811;0.8
FLSAA;201812;7.4
FLSAA;201901;4.1
FLSAA;201902;3.6
FLSAA;201903;5.3
FLSAA;201904;5.2
FLSAA;201905;3.7
FLSAA;201906;8.3
FLSAA;201907;17.2
FLSAA;201908;25.6
FLSAA;201909;6.9
FLSAA;201910;5.0
FLSAA;201911;4.1
FLSAA;201912;3.7
FLSAA;202001;1.6
FLSAA;202002;8.1
FLSAA;202003;4.1
FLSAA;202004;6.6
FLSAA;202005;5.7
FLSAA;202006;11.1
FLSAA;202007;12.0
FLSAA;202008;9.5
FLSAA;202009;7.5
FLSAA;202010;5.6
FLSAA;202011;4.7
FLSAA;202012;2.9
FLSAA;202101;5.1
FLSAA;202102;4.6
FLSAA;202103;3.2
