 

stn;time;rre150y0
MAT;1901;694.7
MAT;1902;696.0
MAT;1903;637.0
MAT;1904;629.4
MAT;1905;719.4
MAT;1906;544.7
MAT;1907;598.4
MAT;1908;645.6
MAT;1909;612.4
MAT;1910;755.2
MAT;1911;735.3
MAT;1912;670.7
MAT;1913;660.6
MAT;1914;637.3
MAT;1915;608.9
MAT;1916;882.0
MAT;1917;658.6
MAT;1918;645.9
MAT;1919;685.5
MAT;1920;732.4
MAT;1921;527.6
MAT;1922;849.3
MAT;1923;639.1
MAT;1924;683.1
MAT;1925;530.2
MAT;1926;805.8
MAT;1927;719.0
MAT;1928;804.0
MAT;1929;584.9
MAT;1930;609.0
MAT;1931;876.9
MAT;1932;603.8
MAT;1933;659.1
MAT;1934;647.4
MAT;1935;864.8
MAT;1936;588.3
MAT;1937;773.6
MAT;1938;641.9
MAT;1939;824.6
MAT;1940;762.3
MAT;1941;585.4
MAT;1942;636.5
MAT;1943;584.0
MAT;1944;704.4
MAT;1945;636.4
MAT;1946;728.0
MAT;1947;686.3
MAT;1948;727.0
MAT;1949;619.0
MAT;1950;824.6
MAT;1951;669.5
MAT;1952;827.9
MAT;1953;519.3
MAT;1954;828.8
MAT;1955;609.3
MAT;1956;653.2
MAT;1957;648.3
MAT;1958;943.1
MAT;1959;553.5
MAT;1960;965.9
MAT;1961;695.8
MAT;1962;598.2
MAT;1963;682.5
MAT;1964;630.6
MAT;1965;851.1
MAT;1966;1007.5
MAT;1967;808.0
MAT;1968;887.3
MAT;1969;619.2
MAT;1970;927.1
MAT;1971;621.4
MAT;1972;649.1
MAT;1973;700.8
MAT;1974;799.5
MAT;1975;640.5
MAT;1976;657.5
MAT;1977;767.7
MAT;1978;745.2
MAT;1979;1061.1
MAT;1980;691.9
MAT;1981;982.3
MAT;1982;713.6
MAT;1983;1022.7
MAT;1984;661.0
MAT;1985;692.3
MAT;1986;673.6
MAT;1987;757.2
MAT;1988;731.1
MAT;1989;553.9
MAT;1990;752.4
MAT;1991;670.9
MAT;1992;826.6
MAT;1993;702.3
MAT;1994;638.0
MAT;1995;808.1
MAT;1996;803.7
MAT;1997;655.7
MAT;1998;743.7
MAT;1999;980.8
MAT;2000;976.5
MAT;2001;823.5
MAT;2002;809.9
MAT;2003;488.3
MAT;2004;482.2
MAT;2005;566.6
MAT;2006;568.1
MAT;2007;731.2
MAT;2008;826.3
MAT;2009;593.4
MAT;2010;730.2
MAT;2011;714.6
MAT;2012;875.8
MAT;2013;688.6
MAT;2014;693.4
MAT;2015;674.0
MAT;2016;716.1
MAT;2017;760.5
MAT;2018;698.7
MAT;2019;943.7
MAT;2020;683.4
