 

stn;time;brefard0
BIE;20210414;0
BIE;20210415;0
BIE;20210416;0
BIE;20210417;0
BIE;20210418;0
BIE;20210419;0
BIE;20210420;0
BIE;20210421;7
BIE;20210422;0
BIE;20210423;0
BIE;20210424;0
BIE;20210425;0
BIE;20210426;0
BIE;20210427;0
BIE;20210428;1
BIE;20210429;0
BIE;20210430;0
BIE;20210501;0
BIE;20210502;12
BIE;20210503;0
BIE;20210504;0
BIE;20210505;0
