 

stn;time;rhs150d0
LUZ;18800713;2.2
LUZ;18800714;0.0
LUZ;18800715;0.0
LUZ;18800716;0.0
LUZ;18800717;0.0
LUZ;18800718;0.0
LUZ;18800719;1.9
LUZ;18800720;21.5
LUZ;18800721;18.7
LUZ;18800722;1.3
LUZ;18800723;0.0
LUZ;18800724;0.0
LUZ;18800725;1.3
LUZ;18800726;1.6
LUZ;18800727;0.0
LUZ;18800728;0.0
LUZ;18800729;4.8
LUZ;18800730;20.7
LUZ;18800731;0.1
LUZ;18800801;12.2
LUZ;18800802;4.2
LUZ;18800803;29.7
LUZ;18800804;0.0
LUZ;18800805;0.0
LUZ;18800806;18.0
LUZ;18800807;3.6
LUZ;18800808;1.1
LUZ;18800809;2.7
LUZ;18800810;0.0
LUZ;18800811;0.0
LUZ;18800812;0.0
LUZ;18800813;4.0
LUZ;18800814;3.7
LUZ;18800815;0.0
LUZ;18800816;0.0
LUZ;18800817;1.0
LUZ;18800818;10.7
LUZ;18800819;0.0
LUZ;18800820;9.6
LUZ;18800821;8.0
LUZ;18800822;47.5
LUZ;18800823;0.0
LUZ;18800824;7.0
LUZ;18800825;0.0
LUZ;18800826;27.5
LUZ;18800827;0.0
LUZ;18800828;0.0
LUZ;18800829;0.0
LUZ;18800830;0.0
LUZ;18800831;0.0
LUZ;18800901;0.0
LUZ;18800902;0.0
LUZ;18800903;0.0
LUZ;18800904;0.0
LUZ;18800905;4.9
LUZ;18800906;0.0
LUZ;18800907;4.7
LUZ;18800908;15.5
LUZ;18800909;0.0
LUZ;18800910;0.1
LUZ;18800911;0.0
LUZ;18800912;7.5
LUZ;18800913;2.2
LUZ;18800914;0.0
LUZ;18800915;11.3
LUZ;18800916;0.0
LUZ;18800917;0.9
LUZ;18800918;1.3
LUZ;18800919;11.7
LUZ;18800920;6.2
LUZ;18800921;13.7
LUZ;18800922;0.0
LUZ;18800923;0.0
LUZ;18800924;0.0
LUZ;18800925;0.0
LUZ;18800926;0.0
LUZ;18800927;0.0
LUZ;18800928;0.0
LUZ;18800929;0.0
LUZ;18800930;0.0
LUZ;18801001;0.0
LUZ;18801002;0.0
LUZ;18801003;25.7
LUZ;18801004;3.6
LUZ;18801005;3.2
LUZ;18801006;0.2
LUZ;18801007;0.6
LUZ;18801008;5.4
LUZ;18801009;0.0
LUZ;18801010;0.2
LUZ;18801011;4.1
LUZ;18801012;7.6
LUZ;18801013;0.0
LUZ;18801014;0.0
LUZ;18801015;0.0
LUZ;18801016;0.1
LUZ;18801017;11.0
LUZ;18801018;4.2
LUZ;18801019;0.7
LUZ;18801020;4.6
LUZ;18801021;27.8
LUZ;18801022;21.9
LUZ;18801023;11.4
LUZ;18801024;11.0
LUZ;18801025;0.0
LUZ;18801026;14.0
LUZ;18801027;28.0
LUZ;18801028;3.8
LUZ;18801029;3.6
LUZ;18801030;0.0
LUZ;18801031;0.0
LUZ;18801101;0.0
LUZ;18801102;0.0
LUZ;18801103;2.4
LUZ;18801104;1.7
LUZ;18801105;0.0
LUZ;18801106;0.0
LUZ;18801107;0.0
LUZ;18801108;2.4
LUZ;18801109;0.0
LUZ;18801110;0.0
LUZ;18801111;0.0
LUZ;18801112;0.0
LUZ;18801113;0.4
LUZ;18801114;0.0
LUZ;18801115;0.0
LUZ;18801116;3.7
LUZ;18801117;6.6
LUZ;18801118;2.7
LUZ;18801119;2.2
LUZ;18801120;0.0
LUZ;18801121;0.5
LUZ;18801122;0.0
LUZ;18801123;0.0
LUZ;18801124;0.0
LUZ;18801125;0.1
LUZ;18801126;0.0
LUZ;18801127;10.1
LUZ;18801128;0.0
LUZ;18801129;0.0
LUZ;18801130;0.0
LUZ;18801201;0.0
LUZ;18801202;0.0
LUZ;18801203;0.0
LUZ;18801204;0.6
LUZ;18801205;0.0
LUZ;18801206;0.1
LUZ;18801207;0.0
