 

stn;time;rre150m0
TDO;190101;31.8
TDO;190102;37.3
TDO;190103;75.6
TDO;190104;161.0
TDO;190105;24.4
TDO;190106;180.1
TDO;190107;109.2
TDO;190108;168.1
TDO;190109;151.2
TDO;190110;67.8
TDO;190111;48.1
TDO;190112;59.6
TDO;190201;36.4
TDO;190202;74.7
TDO;190203;63.4
TDO;190204;35.6
TDO;190205;185.9
TDO;190206;120.3
TDO;190207;152.8
TDO;190208;155.6
TDO;190209;140.4
TDO;190210;130.1
TDO;190211;14.7
TDO;190212;80.8
TDO;190301;52.5
TDO;190302;28.6
TDO;190303;40.9
TDO;190304;44.1
TDO;190305;38.0
TDO;190306;92.2
TDO;190307;167.2
TDO;190308;194.1
TDO;190309;71.1
TDO;190310;116.2
TDO;190311;118.4
TDO;190312;24.1
TDO;190401;55.6
TDO;190402;124.3
TDO;190403;40.2
TDO;190404;86.4
TDO;190405;137.4
TDO;190406;115.3
TDO;190407;10.0
TDO;190408;61.9
TDO;190409;125.0
TDO;190410;73.1
TDO;190411;59.4
TDO;190412;59.0
TDO;190501;43.6
TDO;190502;35.4
TDO;190503;128.8
TDO;190504;125.2
TDO;190505;101.7
TDO;190506;54.5
TDO;190507;52.5
TDO;190508;245.4
TDO;190509;179.0
TDO;190510;130.6
TDO;190511;72.3
TDO;190512;30.8
TDO;190601;62.9
TDO;190602;57.1
TDO;190603;69.4
TDO;190604;49.5
TDO;190605;163.0
TDO;190606;106.4
TDO;190607;156.5
TDO;190608;47.3
TDO;190609;36.7
TDO;190610;18.0
TDO;190611;51.7
TDO;190612;97.4
TDO;190701;89.6
TDO;190702;37.0
TDO;190703;57.5
TDO;190704;97.6
TDO;190705;59.4
TDO;190706;107.0
TDO;190707;136.1
TDO;190708;84.7
TDO;190709;46.3
TDO;190710;53.8
TDO;190711;15.4
TDO;190712;104.5
TDO;190801;38.0
TDO;190802;93.8
TDO;190803;52.1
TDO;190804;86.1
TDO;190805;114.4
TDO;190806;59.2
TDO;190807;193.0
TDO;190808;54.2
TDO;190809;127.8
TDO;190810;5.5
TDO;190811;49.2
TDO;190812;56.6
TDO;190901;38.6
TDO;190902;21.9
TDO;190903;56.8
TDO;190904;65.1
TDO;190905;43.9
TDO;190906;228.7
TDO;190907;147.3
TDO;190908;125.8
TDO;190909;70.0
TDO;190910;57.4
TDO;190911;27.3
TDO;190912;116.7
TDO;191001;163.5
TDO;191002;73.9
TDO;191003;40.9
TDO;191004;114.1
TDO;191005;113.6
TDO;191006;201.0
TDO;191007;168.2
TDO;191008;146.7
TDO;191009;91.9
TDO;191010;34.2
TDO;191011;169.0
TDO;191012;86.1
TDO;191101;25.8
TDO;191102;43.9
TDO;191103;40.0
TDO;191104;41.7
TDO;191105;93.8
TDO;191106;148.2
TDO;191107;4.9
TDO;191108;48.9
TDO;191109;97.3
TDO;191110;52.5
TDO;191111;45.7
TDO;191112;81.9
TDO;191201;82.1
TDO;191202;57.6
TDO;191203;84.9
TDO;191204;40.0
TDO;191205;121.3
TDO;191206;138.1
TDO;191207;94.2
TDO;191208;194.5
TDO;191209;47.0
TDO;191210;136.9
TDO;191211;35.7
TDO;191212;40.9
TDO;191301;80.9
TDO;191302;35.8
TDO;191303;80.8
TDO;191304;65.7
TDO;191305;62.8
TDO;191306;136.2
TDO;191307;135.8
TDO;191308;102.6
TDO;191309;104.4
TDO;191310;22.5
TDO;191311;112.1
TDO;191312;60.2
TDO;191401;105.8
TDO;191402;29.4
TDO;191403;115.3
TDO;191404;62.9
TDO;191405;205.4
TDO;191406;67.1
TDO;191407;139.3
TDO;191408;102.6
TDO;191409;109.6
TDO;191410;28.9
TDO;191411;62.2
TDO;191412;42.0
TDO;191501;97.0
TDO;191502;81.1
TDO;191503;88.9
TDO;191504;92.5
TDO;191505;101.4
TDO;191506;81.9
TDO;191507;145.9
TDO;191508;109.3
TDO;191509;74.5
TDO;191510;33.5
TDO;191511;67.8
TDO;191512;126.6
TDO;191601;58.5
TDO;191602;79.8
TDO;191603;69.2
TDO;191604;72.2
TDO;191605;53.5
TDO;191606;216.4
TDO;191607;158.9
TDO;191608;80.7
TDO;191609;79.4
TDO;191610;119.6
TDO;191611;66.2
TDO;191612;101.6
TDO;191701;30.0
TDO;191702;14.0
TDO;191703;80.3
TDO;191704;60.2
TDO;191705;96.1
TDO;191706;109.5
TDO;191707;144.0
TDO;191708;215.3
TDO;191709;62.5
TDO;191710;196.0
TDO;191711;72.2
TDO;191712;20.4
TDO;191801;67.0
TDO;191802;30.7
TDO;191803;44.8
TDO;191804;79.7
TDO;191805;38.4
TDO;191806;138.1
TDO;191807;113.7
TDO;191808;94.4
TDO;191809;199.8
TDO;191810;41.5
TDO;191811;25.9
TDO;191812;132.6
TDO;191901;33.0
TDO;191902;68.3
TDO;191903;161.9
TDO;191904;79.2
TDO;191905;24.9
TDO;191906;100.1
TDO;191907;140.4
TDO;191908;53.7
TDO;191909;48.3
TDO;191910;56.0
TDO;191911;125.8
TDO;191912;144.0
TDO;192001;72.7
TDO;192002;12.3
TDO;192003;47.9
TDO;192004;75.0
TDO;192005;104.2
TDO;192006;72.6
TDO;192007;132.7
TDO;192008;85.5
TDO;192009;95.8
TDO;192010;0.0
TDO;192011;10.8
TDO;192012;48.5
TDO;192101;56.2
TDO;192102;3.6
TDO;192103;36.7
TDO;192104;75.9
TDO;192105;77.7
TDO;192106;94.3
TDO;192107;44.3
TDO;192108;124.1
TDO;192109;84.9
TDO;192110;48.0
TDO;192111;66.1
TDO;192112;48.4
TDO;192201;108.0
TDO;192202;90.4
TDO;192203;80.1
TDO;192204;168.9
TDO;192205;73.4
TDO;192206;184.8
TDO;192207;139.8
TDO;192208;199.6
TDO;192209;116.8
TDO;192210;134.1
TDO;192211;100.4
TDO;192212;78.2
TDO;192301;67.4
TDO;192302;68.3
TDO;192303;37.1
TDO;192304;63.9
TDO;192305;71.9
TDO;192306;100.3
TDO;192307;61.4
TDO;192308;37.1
TDO;192309;77.9
TDO;192310;127.6
TDO;192311;119.9
TDO;192312;132.0
TDO;192401;28.5
TDO;192402;20.9
TDO;192403;38.8
TDO;192404;126.7
TDO;192405;128.3
TDO;192406;156.5
TDO;192407;184.2
TDO;192408;145.8
TDO;192409;48.9
TDO;192410;53.3
TDO;192411;6.7
