 

stn;time;rti150yx
STP;1985;19850806
STP;1986;19860529
STP;1987;19870615
STP;1988;19880604
STP;1989;19890827
STP;1990;19900214
STP;1991;19911221
STP;1992;19920618
STP;1993;19930710
STP;1994;19940824
STP;1995;19951225
STP;1996;19960502
STP;1997;19970828
STP;1998;19980911
STP;1999;19990521
STP;2000;20000920
STP;2001;20010707
STP;2002;20020811
STP;2003;20030614
STP;2004;20040602
STP;2005;20050822
STP;2006;20060917
STP;2007;20070808
STP;2008;20080815
STP;2009;20090717
STP;2010;20100805
STP;2011;20110112
STP;2012;20120603
