 

stn;time;rsd300y0
EFF;1953;2
EFF;1954;3
EFF;1955;1
EFF;1956;1
EFF;1957;4
EFF;1958;8
EFF;1959;1
EFF;1960;2
EFF;1961;1
EFF;1962;2
EFF;1963;2
EFF;1964;3
EFF;1965;5
EFF;1966;1
EFF;1967;3
EFF;1968;3
EFF;1969;3
EFF;1970;4
EFF;1971;1
EFF;1972;2
EFF;1973;2
EFF;1974;3
EFF;1975;5
EFF;1976;3
EFF;1977;3
EFF;1978;7
EFF;1979;4
EFF;1980;3
EFF;1981;3
EFF;1982;6
EFF;1983;3
EFF;1984;5
EFF;1985;1
EFF;1986;4
EFF;1987;4
EFF;1988;3
EFF;1989;1
EFF;1990;4
EFF;1991;3
EFF;1992;3
EFF;1993;6
EFF;1994;3
EFF;1995;8
EFF;1996;2
EFF;1997;3
EFF;1998;3
EFF;1999;4
EFF;2000;4
EFF;2001;3
EFF;2002;9
EFF;2003;2
EFF;2004;3
EFF;2005;4
EFF;2006;4
EFF;2007;4
EFF;2008;7
EFF;2009;3
EFF;2010;6
EFF;2011;4
EFF;2012;8
EFF;2013;6
EFF;2014;9
EFF;2015;5
EFF;2016;7
EFF;2017;5
EFF;2018;3
EFF;2019;5
EFF;2020;2
