 

stn;time;rhh150mx
SUS;201305;6.9
SUS;201306;4.9
SUS;201307;7.6
SUS;201308;4.5
SUS;201309;6.1
SUS;201310;5.9
SUS;201311;3.9
SUS;201312;3.4
SUS;201401;4.1
SUS;201402;2.4
SUS;201403;3.6
SUS;201404;5.3
SUS;201405;2.6
SUS;201406;9.2
SUS;201407;4.7
SUS;201408;6.8
SUS;201409;8.0
SUS;201410;5.7
SUS;201411;6.1
SUS;201412;1.5
SUS;201501;5.8
SUS;201502;1.1
SUS;201503;2.0
SUS;201504;2.7
SUS;201505;5.2
SUS;201506;5.9
SUS;201507;23.7
SUS;201508;4.9
SUS;201509;5.0
SUS;201510;3.1
SUS;201511;2.2
SUS;201512;1.0
SUS;201601;2.3
SUS;201602;2.8
SUS;201603;3.4
SUS;201604;4.7
SUS;201605;8.1
SUS;201606;16.6
SUS;201607;7.2
SUS;201608;6.6
SUS;201609;5.5
SUS;201610;4.6
SUS;201611;2.4
SUS;201612;1.1
SUS;201701;2.6
SUS;201702;1.2
SUS;201703;3.4
SUS;201704;1.8
SUS;201705;3.1
SUS;201706;6.4
SUS;201707;9.6
SUS;201708;12.6
SUS;201709;4.2
SUS;201710;3.3
SUS;201711;3.0
SUS;201712;6.0
SUS;201801;8.5
SUS;201802;1.4
SUS;201803;2.8
SUS;201804;4.1
SUS;201805;3.7
SUS;201806;2.9
SUS;201807;7.0
SUS;201808;10.4
SUS;201809;5.7
SUS;201810;7.8
SUS;201811;4.2
