 

stn;time;fu3010m1
KAWEG;201810;53.6
KAWEG;201811;61.2
KAWEG;201812;61.2
KAWEG;201901;46.4
KAWEG;201902;38.9
KAWEG;201903;48.2
KAWEG;201904;59.4
KAWEG;201905;33.5
KAWEG;201906;37.1
KAWEG;201907;42.5
KAWEG;201908;48.2
KAWEG;201909;40.7
KAWEG;201910;42.5
KAWEG;201911;122.4
KAWEG;201912;51.8
KAWEG;202001;46.4
KAWEG;202002;76.0
KAWEG;202003;44.3
KAWEG;202004;35.3
KAWEG;202005;38.9
KAWEG;202006;35.3
KAWEG;202007;35.3
KAWEG;202008;31.3
KAWEG;202009;35.3
KAWEG;202010;37.1
KAWEG;202011;40.7
KAWEG;202012;31.3
KAWEG;202101;37.1
KAWEG;202102;24.1
KAWEG;202103;46.4
