 

stn;time;rhh150yx
NABDUE;1993;17.8
NABDUE;1994;9.9
NABDUE;1995;18.4
NABDUE;1996;8.6
NABDUE;1997;13.2
NABDUE;1998;8.7
NABDUE;1999;9.4
NABDUE;2000;7.8
NABDUE;2001;15.4
NABDUE;2002;26.9
NABDUE;2003;22.0
NABDUE;2004;15.3
NABDUE;2005;11.4
NABDUE;2006;11.7
NABDUE;2007;22.8
NABDUE;2008;11.6
NABDUE;2009;18.7
NABDUE;2010;13.2
NABDUE;2011;18.1
NABDUE;2012;22.9
NABDUE;2013;27.1
NABDUE;2014;16.2
NABDUE;2015;10.6
NABDUE;2016;15.1
NABDUE;2017;15.9
NABDUE;2018;27.9
NABDUE;2019;24.7
NABDUE;2020;13.7
