 

stn;time;tre200d0
SNPVTR;20161029;7.4
SNPVTR;20161030;6.0
SNPVTR;20161031;5.0
SNPVTR;20161101;6.9
SNPVTR;20161102;3.2
SNPVTR;20161103;-0.6
SNPVTR;20161104;-0.5
SNPVTR;20161105;-0.1
SNPVTR;20161106;-3.0
SNPVTR;20161107;-8.5
SNPVTR;20161108;-9.7
SNPVTR;20161109;-8.0
SNPVTR;20161110;-3.9
SNPVTR;20161111;-5.7
SNPVTR;20161112;-7.0
SNPVTR;20161113;-2.5
SNPVTR;20161114;-3.2
SNPVTR;20161115;-0.1
SNPVTR;20161116;4.5
SNPVTR;20161117;1.6
SNPVTR;20161118;0.8
SNPVTR;20161119;0.0
SNPVTR;20161120;0.5
SNPVTR;20161121;3.3
SNPVTR;20161122;3.8
SNPVTR;20161123;3.9
SNPVTR;20161124;3.3
SNPVTR;20161125;2.7
SNPVTR;20161126;0.8
SNPVTR;20161127;-0.2
SNPVTR;20161128;-6.0
SNPVTR;20161129;-7.4
SNPVTR;20161130;-2.1
SNPVTR;20161201;-0.3
SNPVTR;20161202;0.4
SNPVTR;20161203;-4.3
SNPVTR;20161204;-6.5
SNPVTR;20161205;-5.9
SNPVTR;20161206;-3.4
SNPVTR;20161207;-0.4
SNPVTR;20161208;2.5
SNPVTR;20161209;3.9
SNPVTR;20161210;5.4
SNPVTR;20161211;2.0
SNPVTR;20161212;-3.1
SNPVTR;20161213;-1.9
SNPVTR;20161214;-0.5
SNPVTR;20161215;-1.9
SNPVTR;20161216;-2.6
SNPVTR;20161217;-2.4
SNPVTR;20161218;-3.2
SNPVTR;20161219;-6.0
SNPVTR;20161220;-2.6
SNPVTR;20161221;-0.3
SNPVTR;20161222;0.3
SNPVTR;20161223;-0.2
SNPVTR;20161224;0.5
SNPVTR;20161225;1.2
SNPVTR;20161226;3.3
SNPVTR;20161227;-4.0
SNPVTR;20161228;-2.7
SNPVTR;20161229;-1.5
SNPVTR;20161230;-1.4
SNPVTR;20161231;-1.4
SNPVTR;20170101;-2.3
SNPVTR;20170102;-3.9
SNPVTR;20170103;-9.2
SNPVTR;20170104;-5.9
SNPVTR;20170105;-13.6
SNPVTR;20170106;-16.6
SNPVTR;20170107;-9.8
SNPVTR;20170108;-7.7
SNPVTR;20170109;-7.1
SNPVTR;20170110;-7.1
SNPVTR;20170111;-6.6
SNPVTR;20170112;-2.8
SNPVTR;20170113;-9.8
SNPVTR;20170114;-11.9
SNPVTR;20170115;-14.6
SNPVTR;20170116;-15.8
SNPVTR;20170117;-16.2
SNPVTR;20170118;-12.8
SNPVTR;20170119;-8.0
SNPVTR;20170120;-7.7
SNPVTR;20170121;-6.7
SNPVTR;20170122;-6.0
SNPVTR;20170123;-4.8
SNPVTR;20170124;-5.9
SNPVTR;20170125;-4.9
SNPVTR;20170126;-4.6
SNPVTR;20170127;-5.0
SNPVTR;20170128;-4.6
SNPVTR;20170129;-3.7
SNPVTR;20170130;-4.2
SNPVTR;20170131;-3.5
SNPVTR;20170201;-1.4
SNPVTR;20170202;-1.4
SNPVTR;20170203;-2.3
SNPVTR;20170204;-4.5
SNPVTR;20170205;-5.9
SNPVTR;20170206;-6.0
SNPVTR;20170207;-5.2
SNPVTR;20170208;-3.8
SNPVTR;20170209;-6.4
SNPVTR;20170210;-5.3
SNPVTR;20170211;-5.0
SNPVTR;20170212;-3.9
SNPVTR;20170213;-2.9
SNPVTR;20170214;-2.3
SNPVTR;20170215;0.3
SNPVTR;20170216;-0.7
SNPVTR;20170217;-2.8
SNPVTR;20170218;-5.5
SNPVTR;20170219;-3.3
SNPVTR;20170220;-2.8
SNPVTR;20170221;1.0
SNPVTR;20170222;2.5
SNPVTR;20170223;2.2
SNPVTR;20170224;-3.9
SNPVTR;20170225;-5.9
SNPVTR;20170226;2.4
SNPVTR;20170227;-0.5
SNPVTR;20170228;-1.5
SNPVTR;20170301;-5.6
SNPVTR;20170302;-1.3
SNPVTR;20170303;-1.3
SNPVTR;20170304;-1.0
SNPVTR;20170305;-3.9
SNPVTR;20170306;-4.7
SNPVTR;20170307;-6.9
SNPVTR;20170308;-4.0
SNPVTR;20170309;0.2
SNPVTR;20170310;-2.8
SNPVTR;20170311;-0.4
SNPVTR;20170312;1.5
SNPVTR;20170313;-0.4
SNPVTR;20170314;0.2
SNPVTR;20170315;2.1
SNPVTR;20170316;2.8
SNPVTR;20170317;3.6
SNPVTR;20170318;2.8
SNPVTR;20170319;3.2
SNPVTR;20170320;4.6
SNPVTR;20170321;2.7
SNPVTR;20170322;1.6
SNPVTR;20170323;1.5
SNPVTR;20170324;2.5
SNPVTR;20170325;3.7
SNPVTR;20170326;2.1
SNPVTR;20170327;1.9
SNPVTR;20170328;3.6
SNPVTR;20170329;3.3
SNPVTR;20170330;5.1
SNPVTR;20170331;4.8
SNPVTR;20170401;3.3
SNPVTR;20170402;2.5
SNPVTR;20170403;-
SNPVTR;20170404;-
SNPVTR;20170405;-
SNPVTR;20170406;-
SNPVTR;20170407;1.8
SNPVTR;20170408;5.3
SNPVTR;20170409;6.8
SNPVTR;20170410;6.1
SNPVTR;20170411;3.4
SNPVTR;20170412;4.5
SNPVTR;20170413;4.3
SNPVTR;20170414;5.0
SNPVTR;20170415;2.4
SNPVTR;20170416;-1.3
SNPVTR;20170417;-2.6
SNPVTR;20170418;-7.4
SNPVTR;20170419;-8.9
SNPVTR;20170420;-8.1
SNPVTR;20170421;-3.1
SNPVTR;20170422;2.1
SNPVTR;20170423;1.2
SNPVTR;20170424;3.0
SNPVTR;20170425;2.5
SNPVTR;20170426;0.7
SNPVTR;20170427;-1.5
SNPVTR;20170428;-5.8
SNPVTR;20170429;-3.8
SNPVTR;20170430;-0.3
SNPVTR;20170501;-2.2
SNPVTR;20170502;-1.6
SNPVTR;20170503;-0.3
SNPVTR;20170504;-0.7
SNPVTR;20170505;2.3
SNPVTR;20170506;1.1
SNPVTR;20170507;2.0
SNPVTR;20170508;1.5
SNPVTR;20170509;1.4
SNPVTR;20170510;3.2
SNPVTR;20170511;3.6
SNPVTR;20170512;4.1
SNPVTR;20170513;5.6
SNPVTR;20170514;5.6
SNPVTR;20170515;5.7
SNPVTR;20170516;8.4
SNPVTR;20170517;10.0
SNPVTR;20170518;9.3
SNPVTR;20170519;5.5
SNPVTR;20170520;1.5
SNPVTR;20170521;6.1
SNPVTR;20170522;8.6
SNPVTR;20170523;9.4
SNPVTR;20170524;7.5
SNPVTR;20170525;7.6
SNPVTR;20170526;10.7
SNPVTR;20170527;12.6
SNPVTR;20170528;13.5
SNPVTR;20170529;12.6
SNPVTR;20170530;13.1
SNPVTR;20170531;12.3
SNPVTR;20170601;11.0
SNPVTR;20170602;9.3
SNPVTR;20170603;11.4
SNPVTR;20170604;9.0
SNPVTR;20170605;5.6
SNPVTR;20170606;4.8
SNPVTR;20170607;3.7
SNPVTR;20170608;8.7
SNPVTR;20170609;11.3
SNPVTR;20170610;11.3
SNPVTR;20170611;15.7
SNPVTR;20170612;15.8
SNPVTR;20170613;15.8
SNPVTR;20170614;13.5
SNPVTR;20170615;13.9
SNPVTR;20170616;11.0
SNPVTR;20170617;9.3
SNPVTR;20170618;12.4
SNPVTR;20170619;14.2
SNPVTR;20170620;15.8
SNPVTR;20170621;16.1
SNPVTR;20170622;16.4
SNPVTR;20170623;15.7
