 

stn;time;rsd100m0
IYREI;198001;2
IYREI;198002;0
IYREI;198003;0
IYREI;198004;0
IYREI;198005;3
IYREI;198006;7
IYREI;198007;5
IYREI;198008;3
IYREI;198009;2
IYREI;198010;7
IYREI;198011;0
IYREI;198012;3
IYREI;198101;1
IYREI;198102;0
IYREI;198103;0
IYREI;198104;2
IYREI;198105;4
IYREI;198106;5
IYREI;198107;6
IYREI;198108;3
IYREI;198109;4
IYREI;198110;3
IYREI;198111;1
IYREI;198112;1
IYREI;198201;3
IYREI;198202;0
IYREI;198203;1
IYREI;198204;0
IYREI;198205;4
IYREI;198206;6
IYREI;198207;4
IYREI;198208;4
IYREI;198209;3
IYREI;198210;3
IYREI;198211;2
IYREI;198212;4
IYREI;198301;1
IYREI;198302;0
IYREI;198303;0
IYREI;198304;0
IYREI;198305;8
IYREI;198306;3
IYREI;198307;2
IYREI;198308;3
IYREI;198309;2
IYREI;198310;2
IYREI;198311;3
IYREI;198312;2
IYREI;198401;0
IYREI;198402;2
IYREI;198403;1
IYREI;198404;1
IYREI;198405;7
IYREI;198406;4
IYREI;198407;2
IYREI;198408;4
IYREI;198409;7
IYREI;198410;3
IYREI;198411;1
IYREI;198412;1
IYREI;198501;1
IYREI;198502;3
IYREI;198503;0
IYREI;198504;3
IYREI;198505;6
IYREI;198506;9
IYREI;198507;5
IYREI;198508;8
IYREI;198509;2
IYREI;198510;1
IYREI;198511;3
IYREI;198512;1
IYREI;198601;2
IYREI;198602;2
IYREI;198603;1
IYREI;198604;5
IYREI;198605;4
IYREI;198606;3
IYREI;198607;4
IYREI;198608;7
IYREI;198609;1
IYREI;198610;0
IYREI;198611;0
IYREI;198612;4
