 

stn;time;rhh150mx
AUB;201412;3.2
AUB;201501;4.8
AUB;201502;4.4
AUB;201503;5.6
AUB;201504;4.5
AUB;201505;5.7
AUB;201506;34.4
AUB;201507;14.8
AUB;201508;13.7
AUB;201509;11.1
AUB;201510;5.6
AUB;201511;8.0
AUB;201512;3.6
AUB;201601;4.7
AUB;201602;6.2
AUB;201603;3.5
AUB;201604;12.9
AUB;201605;7.5
AUB;201606;8.3
AUB;201607;7.7
AUB;201608;7.8
AUB;201609;5.4
AUB;201610;5.5
AUB;201611;6.7
AUB;201612;0.6
AUB;201701;2.5
AUB;201702;6.6
AUB;201703;3.7
AUB;201704;3.5
AUB;201705;9.7
AUB;201706;5.7
AUB;201707;9.1
AUB;201708;7.8
AUB;201709;6.2
AUB;201710;4.3
AUB;201711;10.9
AUB;201712;5.5
AUB;201801;6.9
AUB;201802;4.4
AUB;201803;7.0
AUB;201804;4.5
AUB;201805;24.8
AUB;201806;9.4
AUB;201807;16.1
AUB;201808;9.7
AUB;201809;8.3
AUB;201810;1.5
AUB;201811;3.3
