 

stn;time;rs1000m0
WAG;196101;0
WAG;196102;0
WAG;196103;0
WAG;196104;0
WAG;196105;0
WAG;196106;0
WAG;196107;0
WAG;196108;0
WAG;196109;0
WAG;196110;0
WAG;196111;0
WAG;196112;0
WAG;196201;0
WAG;196202;0
WAG;196203;0
WAG;196204;0
WAG;196205;0
WAG;196206;0
WAG;196207;0
WAG;196208;0
WAG;196209;0
WAG;196210;0
WAG;196211;0
WAG;196212;0
WAG;196301;0
WAG;196302;0
WAG;196303;0
WAG;196304;0
WAG;196305;0
WAG;196306;0
WAG;196307;0
WAG;196308;0
WAG;196309;0
WAG;196310;0
WAG;196311;0
WAG;196312;0
WAG;196401;0
WAG;196402;0
WAG;196403;0
WAG;196404;0
WAG;196405;0
WAG;196406;0
WAG;196407;0
WAG;196408;0
WAG;196409;0
WAG;196410;0
WAG;196411;0
WAG;196412;0
WAG;196501;0
WAG;196502;0
WAG;196503;0
WAG;196504;0
WAG;196505;0
WAG;196506;0
WAG;196507;0
WAG;196508;0
WAG;196509;0
WAG;196510;0
WAG;196511;0
WAG;196512;0
WAG;196601;0
WAG;196602;0
WAG;196603;0
WAG;196604;0
WAG;196605;0
WAG;196606;0
WAG;196607;0
WAG;196608;0
WAG;196609;0
WAG;196610;0
WAG;196611;0
WAG;196612;0
WAG;196701;0
WAG;196702;0
WAG;196703;0
WAG;196704;0
WAG;196705;0
WAG;196706;0
WAG;196707;0
WAG;196708;0
WAG;196709;0
WAG;196710;0
WAG;196711;0
WAG;196712;0
WAG;196801;0
WAG;196802;0
WAG;196803;0
WAG;196804;0
WAG;196805;0
WAG;196806;0
WAG;196807;0
WAG;196808;0
WAG;196809;1
WAG;196810;0
WAG;196811;0
WAG;196812;0
WAG;196901;0
WAG;196902;0
WAG;196903;0
WAG;196904;0
WAG;196905;0
WAG;196906;0
WAG;196907;0
WAG;196908;0
WAG;196909;0
WAG;196910;0
WAG;196911;0
WAG;196912;0
WAG;197001;0
WAG;197002;0
WAG;197003;0
WAG;197004;0
WAG;197005;0
WAG;197006;0
WAG;197007;0
WAG;197008;0
WAG;197009;0
WAG;197010;0
WAG;197011;0
WAG;197012;0
WAG;197101;0
WAG;197102;0
WAG;197103;0
WAG;197104;0
WAG;197105;0
WAG;197106;0
WAG;197107;0
WAG;197108;0
WAG;197109;0
WAG;197110;0
WAG;197111;0
WAG;197112;0
WAG;197201;0
WAG;197202;0
WAG;197203;0
WAG;197204;0
WAG;197205;0
WAG;197206;0
WAG;197207;0
WAG;197208;0
WAG;197209;0
WAG;197210;0
WAG;197211;0
WAG;197212;0
WAG;197301;0
WAG;197302;0
WAG;197303;0
WAG;197304;0
WAG;197305;0
WAG;197306;0
WAG;197307;0
WAG;197308;0
WAG;197309;0
WAG;197310;0
WAG;197311;0
WAG;197312;0
WAG;197401;0
WAG;197402;0
WAG;197403;0
WAG;197404;0
WAG;197405;0
WAG;197406;0
WAG;197407;0
WAG;197408;0
WAG;197409;0
WAG;197410;0
WAG;197411;0
WAG;197412;0
WAG;197501;0
WAG;197502;0
WAG;197503;0
WAG;197504;0
WAG;197505;0
WAG;197506;0
WAG;197507;0
WAG;197508;0
WAG;197509;0
WAG;197510;0
WAG;197511;0
WAG;197512;0
WAG;197601;0
WAG;197602;0
WAG;197603;0
WAG;197604;0
WAG;197605;0
WAG;197606;0
WAG;197607;0
WAG;197608;0
WAG;197609;0
WAG;197610;0
WAG;197611;0
WAG;197612;0
WAG;197701;0
WAG;197702;0
WAG;197703;0
WAG;197704;0
WAG;197705;0
WAG;197706;0
WAG;197707;0
WAG;197708;0
WAG;197709;0
WAG;197710;0
WAG;197711;0
WAG;197712;0
WAG;197801;0
WAG;197802;0
WAG;197803;0
WAG;197804;0
WAG;197805;0
WAG;197806;0
WAG;197807;0
WAG;197808;0
WAG;197809;0
WAG;197810;0
WAG;197811;0
WAG;197812;0
WAG;197901;0
WAG;197902;0
WAG;197903;0
WAG;197904;0
WAG;197905;0
WAG;197906;0
WAG;197907;0
WAG;197908;0
WAG;197909;0
WAG;197910;0
WAG;197911;0
WAG;197912;0
WAG;198001;0
WAG;198002;0
WAG;198003;0
WAG;198004;0
WAG;198005;0
WAG;198006;0
WAG;198007;0
WAG;198008;0
WAG;198009;0
WAG;198010;0
WAG;198011;0
WAG;198012;0
WAG;198101;0
WAG;198102;0
WAG;198103;0
WAG;198104;0
WAG;198105;0
WAG;198106;0
WAG;198107;0
WAG;198108;0
WAG;198109;0
WAG;198110;0
WAG;198111;0
WAG;198112;0
WAG;198201;0
WAG;198202;0
WAG;198203;0
WAG;198204;0
WAG;198205;0
WAG;198206;0
WAG;198207;0
WAG;198208;0
WAG;198209;0
WAG;198210;0
WAG;198211;0
WAG;198212;0
WAG;198301;0
WAG;198302;0
WAG;198303;0
WAG;198304;0
WAG;198305;0
WAG;198306;0
WAG;198307;0
WAG;198308;0
WAG;198309;0
WAG;198310;0
WAG;198311;0
WAG;198312;0
WAG;198401;0
WAG;198402;0
WAG;198403;0
WAG;198404;0
WAG;198405;0
WAG;198406;0
WAG;198407;0
WAG;198408;0
WAG;198409;0
WAG;198410;0
WAG;198411;0
WAG;198412;0
WAG;198501;0
WAG;198502;0
WAG;198503;0
WAG;198504;0
WAG;198505;0
WAG;198506;0
WAG;198507;0
WAG;198508;0
WAG;198509;0
WAG;198510;0
WAG;198511;0
WAG;198512;0
WAG;198601;0
WAG;198602;0
WAG;198603;0
WAG;198604;0
WAG;198605;0
WAG;198606;0
WAG;198607;0
WAG;198608;0
WAG;198609;0
WAG;198610;0
WAG;198611;0
WAG;198612;0
WAG;198701;0
WAG;198702;0
WAG;198703;0
WAG;198704;0
WAG;198705;0
WAG;198706;0
WAG;198707;0
WAG;198708;0
WAG;198709;0
WAG;198710;0
WAG;198711;0
WAG;198712;0
WAG;198801;0
WAG;198802;0
WAG;198803;0
WAG;198804;0
WAG;198805;0
WAG;198806;0
WAG;198807;0
WAG;198808;0
WAG;198809;0
WAG;198810;0
WAG;198811;0
WAG;198812;0
WAG;198901;0
WAG;198902;0
WAG;198903;0
WAG;198904;0
WAG;198905;0
WAG;198906;0
WAG;198907;0
WAG;198908;0
WAG;198909;0
WAG;198910;0
WAG;198911;0
WAG;198912;0
WAG;199001;0
WAG;199002;0
WAG;199003;0
WAG;199004;0
WAG;199005;0
WAG;199006;0
WAG;199007;0
WAG;199008;0
WAG;199009;0
WAG;199010;0
WAG;199011;0
WAG;199012;0
WAG;199101;0
WAG;199102;0
WAG;199103;0
WAG;199104;0
WAG;199105;0
WAG;199106;0
WAG;199107;0
WAG;199108;0
WAG;199109;0
WAG;199110;0
WAG;199111;0
WAG;199112;0
WAG;199201;0
WAG;199202;0
WAG;199203;0
WAG;199204;0
WAG;199205;0
WAG;199206;0
WAG;199207;0
WAG;199208;0
WAG;199209;0
WAG;199210;0
WAG;199211;0
WAG;199212;0
WAG;199301;0
WAG;199302;0
WAG;199303;0
WAG;199304;0
WAG;199305;0
WAG;199306;0
WAG;199307;0
WAG;199308;0
WAG;199309;0
WAG;199310;0
WAG;199311;0
WAG;199312;0
WAG;199401;0
WAG;199402;0
WAG;199403;0
WAG;199404;0
WAG;199405;0
WAG;199406;0
WAG;199407;0
WAG;199408;0
WAG;199409;0
WAG;199410;0
WAG;199411;0
WAG;199412;0
WAG;199501;0
WAG;199502;0
WAG;199503;0
WAG;199504;0
WAG;199505;0
WAG;199506;0
WAG;199507;0
WAG;199508;0
WAG;199509;0
WAG;199510;0
WAG;199511;0
WAG;199512;0
WAG;199601;0
WAG;199602;0
WAG;199603;0
WAG;199604;0
WAG;199605;0
WAG;199606;0
WAG;199607;0
WAG;199608;0
WAG;199609;0
WAG;199610;0
WAG;199611;0
WAG;199612;0
WAG;199701;0
WAG;199702;0
WAG;199703;0
WAG;199704;0
WAG;199705;0
WAG;199706;0
WAG;199707;0
WAG;199708;0
WAG;199709;0
WAG;199710;0
WAG;199711;0
WAG;199712;0
WAG;199801;0
WAG;199802;0
WAG;199803;0
WAG;199804;0
WAG;199805;0
WAG;199806;0
WAG;199807;0
WAG;199808;0
WAG;199809;0
WAG;199810;0
WAG;199811;0
WAG;199812;0
WAG;199901;0
WAG;199902;0
WAG;199903;0
WAG;199904;0
WAG;199905;1
WAG;199906;0
WAG;199907;0
WAG;199908;0
WAG;199909;0
WAG;199910;0
WAG;199911;0
WAG;199912;0
WAG;200001;0
WAG;200002;0
WAG;200003;0
WAG;200004;0
WAG;200005;0
WAG;200006;0
WAG;200007;0
WAG;200008;0
WAG;200009;0
WAG;200010;0
WAG;200011;0
WAG;200012;0
WAG;200101;0
WAG;200102;0
WAG;200103;0
WAG;200104;0
WAG;200105;0
WAG;200106;0
WAG;200107;0
WAG;200108;0
WAG;200109;0
WAG;200110;0
WAG;200111;0
WAG;200112;0
WAG;200201;0
WAG;200202;0
WAG;200203;0
WAG;200204;0
WAG;200205;0
WAG;200206;0
WAG;200207;0
WAG;200208;0
WAG;200209;0
WAG;200210;0
WAG;200211;0
WAG;200212;0
WAG;200301;0
WAG;200302;0
WAG;200303;0
WAG;200304;0
WAG;200305;0
WAG;200306;0
WAG;200307;0
WAG;200308;0
WAG;200309;0
WAG;200310;0
WAG;200311;0
WAG;200312;0
WAG;200401;0
WAG;200402;0
WAG;200403;0
WAG;200404;0
WAG;200405;0
WAG;200406;0
WAG;200407;0
WAG;200408;0
WAG;200409;0
WAG;200410;0
WAG;200411;0
WAG;200412;0
WAG;200501;0
WAG;200502;0
WAG;200503;0
WAG;200504;0
WAG;200505;0
WAG;200506;0
WAG;200507;0
WAG;200508;0
WAG;200509;0
WAG;200510;0
WAG;200511;0
WAG;200512;0
WAG;200601;0
WAG;200602;0
WAG;200603;0
WAG;200604;0
WAG;200605;0
WAG;200606;0
WAG;200607;0
WAG;200608;0
WAG;200609;0
WAG;200610;0
WAG;200611;0
WAG;200612;0
WAG;200701;0
WAG;200702;0
WAG;200703;0
WAG;200704;0
WAG;200705;0
WAG;200706;0
WAG;200707;0
WAG;200708;0
WAG;200709;0
WAG;200710;0
WAG;200711;0
WAG;200712;0
WAG;200801;0
WAG;200802;0
WAG;200803;0
WAG;200804;0
WAG;200805;0
WAG;200806;0
WAG;200807;0
WAG;200808;0
WAG;200809;0
WAG;200810;0
WAG;200811;0
WAG;200812;0
WAG;200901;0
WAG;200902;0
WAG;200903;0
WAG;200904;0
WAG;200905;0
WAG;200906;0
WAG;200907;0
WAG;200908;0
WAG;200909;0
WAG;200910;0
WAG;200911;0
WAG;200912;0
WAG;201001;0
WAG;201002;0
WAG;201003;0
WAG;201004;0
WAG;201005;0
WAG;201006;0
WAG;201007;0
WAG;201008;0
WAG;201009;0
WAG;201010;0
WAG;201011;0
WAG;201012;0
WAG;201101;0
WAG;201102;0
WAG;201103;0
WAG;201104;0
WAG;201105;0
WAG;201106;0
WAG;201107;0
WAG;201108;0
WAG;201109;0
WAG;201110;0
WAG;201111;0
WAG;201112;0
WAG;201201;0
WAG;201202;0
WAG;201203;0
WAG;201204;0
WAG;201205;0
WAG;201206;0
WAG;201207;0
WAG;201208;0
WAG;201209;0
WAG;201210;0
WAG;201211;0
WAG;201212;0
WAG;201301;0
WAG;201302;0
WAG;201303;0
WAG;201304;0
WAG;201305;0
WAG;201306;0
WAG;201307;0
WAG;201308;0
WAG;201309;0
WAG;201310;0
WAG;201311;0
WAG;201312;0
WAG;201401;0
WAG;201402;0
WAG;201403;0
WAG;201404;0
WAG;201405;0
WAG;201406;0
WAG;201407;0
WAG;201408;0
WAG;201409;0
WAG;201410;0
WAG;201411;0
WAG;201412;0
WAG;201501;0
WAG;201502;0
WAG;201503;0
WAG;201504;0
WAG;201505;0
WAG;201506;0
WAG;201507;0
WAG;201508;0
WAG;201509;0
WAG;201510;0
WAG;201511;0
WAG;201512;0
WAG;201601;0
WAG;201602;0
WAG;201603;0
WAG;201604;0
WAG;201605;0
WAG;201606;0
WAG;201607;0
WAG;201608;0
WAG;201609;0
WAG;201610;0
WAG;201611;0
WAG;201612;0
WAG;201701;0
WAG;201702;0
WAG;201703;0
WAG;201704;0
WAG;201705;0
WAG;201706;0
WAG;201707;0
WAG;201708;0
WAG;201709;0
WAG;201710;0
WAG;201711;0
WAG;201712;0
WAG;201801;0
WAG;201802;0
WAG;201803;0
WAG;201804;0
WAG;201805;0
WAG;201806;0
WAG;201807;0
WAG;201808;0
WAG;201809;0
WAG;201810;0
WAG;201811;0
WAG;201812;0
WAG;201901;0
WAG;201902;0
WAG;201903;0
WAG;201904;0
WAG;201905;0
WAG;201906;0
WAG;201907;0
WAG;201908;0
WAG;201909;0
WAG;201910;0
WAG;201911;0
WAG;201912;0
WAG;202001;0
WAG;202002;0
WAG;202003;0
WAG;202004;0
WAG;202005;0
WAG;202006;0
WAG;202007;0
WAG;202008;0
WAG;202009;0
WAG;202010;0
WAG;202011;0
WAG;202012;0
WAG;202101;0
WAG;202102;0
WAG;202103;0
