 

stn;time;hns000y0
BRL;1966;399
BRL;1967;247
BRL;1968;485
BRL;1969;446
BRL;1970;402
BRL;1971;179
BRL;1972;196
BRL;1973;337
BRL;1974;304
BRL;1975;181
BRL;1976;257
BRL;1977;374
BRL;1978;389
BRL;1979;389
BRL;1980;404
BRL;1981;519
BRL;1982;257
BRL;1983;332
BRL;1984;425
BRL;1985;308
BRL;1986;456
BRL;1987;261
BRL;1988;487
BRL;1989;253
BRL;1990;282
BRL;1991;159
BRL;1992;185
BRL;1993;279
BRL;1994;171
BRL;1995;325
BRL;1996;224
