 

stn;time;rre150yx
LGA;1972;50.7
LGA;1973;87.5
LGA;1974;44.6
LGA;1975;37.2
LGA;1976;93.2
LGA;1977;45.9
LGA;1978;90.5
LGA;1979;48.3
LGA;1980;48.0
LGA;1981;60.0
LGA;1982;50.4
LGA;1983;49.8
LGA;1984;56.2
LGA;1985;48.6
LGA;1986;100.5
LGA;1987;76.5
LGA;1988;64.5
LGA;1989;47.3
LGA;1990;49.2
LGA;1991;53.7
LGA;1992;65.5
LGA;1993;85.0
LGA;1994;112.0
LGA;1995;70.5
LGA;1996;42.5
LGA;1997;53.4
LGA;1998;44.4
LGA;1999;96.1
LGA;2000;74.6
LGA;2001;44.5
LGA;2002;58.2
LGA;2003;50.3
LGA;2004;61.1
LGA;2005;50.4
LGA;2006;47.5
LGA;2007;70.6
LGA;2008;48.8
LGA;2009;73.5
LGA;2010;59.1
LGA;2011;49.6
LGA;2012;45.5
LGA;2013;62.1
LGA;2014;48.4
LGA;2015;51.9
LGA;2016;61.1
LGA;2017;61.9
LGA;2018;48.4
LGA;2019;48.5
LGA;2020;44.0
