 

stn;time;brefard0
ERI;20050601;0
ERI;20050602;0
ERI;20050603;40
ERI;20050604;0
ERI;20050605;0
ERI;20050606;0
ERI;20050607;0
ERI;20050608;0
ERI;20050609;0
ERI;20050610;0
ERI;20050611;0
ERI;20050612;79
ERI;20050613;180
ERI;20050614;5
ERI;20050615;0
ERI;20050616;0
ERI;20050617;0
ERI;20050618;0
ERI;20050619;0
ERI;20050620;0
ERI;20050621;0
ERI;20050622;0
ERI;20050623;75
ERI;20050624;118
ERI;20050625;61
ERI;20050626;0
ERI;20050627;1
ERI;20050628;1
ERI;20050629;71
ERI;20050630;0
ERI;20050701;0
ERI;20050702;0
ERI;20050703;0
ERI;20050704;81
ERI;20050705;6
ERI;20050706;0
ERI;20050707;0
ERI;20050708;12
ERI;20050709;0
ERI;20050710;1
ERI;20050711;1
ERI;20050712;0
ERI;20050713;0
ERI;20050714;0
ERI;20050715;0
ERI;20050716;128
ERI;20050717;0
ERI;20050718;625
ERI;20050719;0
ERI;20050720;0
ERI;20050721;0
ERI;20050722;0
ERI;20050723;0
ERI;20050724;119
ERI;20050725;578
ERI;20050726;0
ERI;20050727;0
ERI;20050728;10
ERI;20050729;191
ERI;20050730;4
ERI;20050731;0
ERI;20050801;0
ERI;20050802;0
ERI;20050803;0
ERI;20050804;0
ERI;20050805;0
ERI;20050806;1
ERI;20050807;1
ERI;20050808;0
ERI;20050809;0
ERI;20050810;0
ERI;20050811;3
ERI;20050812;0
ERI;20050813;0
ERI;20050814;78
ERI;20050815;0
ERI;20050816;0
ERI;20050817;0
ERI;20050818;270
ERI;20050819;61
ERI;20050820;13
ERI;20050821;0
ERI;20050822;0
ERI;20050823;0
ERI;20050824;0
ERI;20050825;0
ERI;20050826;0
ERI;20050827;0
ERI;20050828;0
ERI;20050829;0
ERI;20050830;0
ERI;20050831;0
ERI;20050901;1
ERI;20050902;1
ERI;20050903;0
ERI;20050904;0
ERI;20050905;81
ERI;20050906;0
ERI;20050907;0
ERI;20050908;0
ERI;20050909;54
ERI;20050910;0
ERI;20050911;0
ERI;20050912;0
ERI;20050913;0
ERI;20050914;0
ERI;20050915;0
ERI;20050916;0
ERI;20050917;0
ERI;20050918;0
ERI;20050919;0
ERI;20050920;0
ERI;20050921;0
ERI;20050922;0
ERI;20050923;0
ERI;20050924;0
ERI;20050925;2
ERI;20050926;0
ERI;20050927;0
ERI;20050928;0
ERI;20050929;0
ERI;20050930;0
ERI;20051001;0
ERI;20051002;0
ERI;20051003;0
ERI;20051004;0
ERI;20051005;0
ERI;20051006;0
ERI;20051007;0
ERI;20051008;0
ERI;20051009;0
ERI;20051010;0
ERI;20051011;0
ERI;20051012;0
ERI;20051013;0
ERI;20051014;0
ERI;20051015;0
ERI;20051016;0
ERI;20051017;0
ERI;20051018;0
ERI;20051019;0
ERI;20051020;0
ERI;20051021;0
ERI;20051022;8
ERI;20051023;1
ERI;20051024;0
ERI;20051025;0
ERI;20051026;0
ERI;20051027;0
ERI;20051028;0
ERI;20051029;0
ERI;20051030;0
ERI;20051031;0
ERI;20051101;0
ERI;20051102;0
ERI;20051103;0
ERI;20051104;0
ERI;20051105;0
ERI;20051106;0
ERI;20051107;0
ERI;20051108;0
ERI;20051109;0
ERI;20051110;0
ERI;20051111;0
ERI;20051112;0
ERI;20051113;0
ERI;20051114;0
ERI;20051115;0
ERI;20051116;0
ERI;20051117;0
ERI;20051118;0
ERI;20051119;0
ERI;20051120;0
ERI;20051121;0
ERI;20051122;0
ERI;20051123;0
ERI;20051124;0
ERI;20051125;0
ERI;20051126;0
ERI;20051127;0
ERI;20051128;0
ERI;20051129;0
ERI;20051130;0
ERI;20051201;0
ERI;20051202;0
ERI;20051203;1
ERI;20051204;0
ERI;20051205;0
ERI;20051206;0
ERI;20051207;0
ERI;20051208;0
ERI;20051209;0
ERI;20051210;0
ERI;20051211;0
ERI;20051212;0
ERI;20051213;0
ERI;20051214;0
ERI;20051215;0
ERI;20051216;0
ERI;20051217;0
ERI;20051218;0
ERI;20051219;0
ERI;20051220;0
ERI;20051221;0
ERI;20051222;0
ERI;20051223;0
ERI;20051224;0
ERI;20051225;0
ERI;20051226;0
ERI;20051227;0
ERI;20051228;0
ERI;20051229;0
ERI;20051230;0
ERI;20051231;0
ERI;20060101;0
ERI;20060102;0
ERI;20060103;0
ERI;20060104;0
ERI;20060105;0
ERI;20060106;0
ERI;20060107;0
ERI;20060108;0
ERI;20060109;0
ERI;20060110;0
ERI;20060111;0
ERI;20060112;0
ERI;20060113;0
ERI;20060114;0
ERI;20060115;0
ERI;20060116;0
ERI;20060117;0
ERI;20060118;0
ERI;20060119;0
ERI;20060120;0
ERI;20060121;0
ERI;20060122;0
ERI;20060123;0
ERI;20060124;0
ERI;20060125;0
ERI;20060126;0
ERI;20060127;0
ERI;20060128;0
ERI;20060129;0
ERI;20060130;0
ERI;20060131;0
ERI;20060201;0
ERI;20060202;0
ERI;20060203;0
ERI;20060204;0
ERI;20060205;0
ERI;20060206;0
ERI;20060207;0
ERI;20060208;2
ERI;20060209;0
ERI;20060210;0
ERI;20060211;0
ERI;20060212;0
ERI;20060213;0
ERI;20060214;0
ERI;20060215;0
ERI;20060216;7
ERI;20060217;0
ERI;20060218;0
ERI;20060219;0
ERI;20060220;0
ERI;20060221;1
ERI;20060222;0
ERI;20060223;0
ERI;20060224;0
ERI;20060225;0
ERI;20060226;0
ERI;20060227;0
ERI;20060228;0
ERI;20060301;0
ERI;20060302;0
ERI;20060303;0
ERI;20060304;0
ERI;20060305;0
ERI;20060306;0
ERI;20060307;0
ERI;20060308;0
ERI;20060309;0
ERI;20060310;0
ERI;20060311;0
ERI;20060312;0
ERI;20060313;0
ERI;20060314;0
ERI;20060315;0
ERI;20060316;0
ERI;20060317;0
ERI;20060318;0
ERI;20060319;0
ERI;20060320;0
ERI;20060321;0
ERI;20060322;6
ERI;20060323;0
ERI;20060324;0
ERI;20060325;0
ERI;20060326;0
ERI;20060327;0
ERI;20060328;0
ERI;20060329;0
ERI;20060330;0
ERI;20060331;0
ERI;20060401;0
ERI;20060402;0
ERI;20060403;0
ERI;20060404;0
ERI;20060405;1
ERI;20060406;0
ERI;20060407;0
ERI;20060408;0
ERI;20060409;0
ERI;20060410;0
ERI;20060411;0
ERI;20060412;0
ERI;20060413;0
ERI;20060414;0
ERI;20060415;0
ERI;20060416;0
ERI;20060417;0
ERI;20060418;0
ERI;20060419;0
ERI;20060420;0
ERI;20060421;2
ERI;20060422;134
ERI;20060423;1
ERI;20060424;48
ERI;20060425;0
ERI;20060426;5
ERI;20060427;0
ERI;20060428;0
ERI;20060429;0
ERI;20060430;0
ERI;20060501;0
ERI;20060502;0
ERI;20060503;0
ERI;20060504;0
ERI;20060505;309
ERI;20060506;108
ERI;20060507;0
ERI;20060508;1
ERI;20060509;0
ERI;20060510;0
ERI;20060511;0
ERI;20060512;0
ERI;20060513;119
ERI;20060514;0
ERI;20060515;0
ERI;20060516;70
ERI;20060517;0
ERI;20060518;1
ERI;20060519;0
ERI;20060520;0
ERI;20060521;0
ERI;20060522;13
ERI;20060523;0
ERI;20060524;0
ERI;20060525;0
ERI;20060526;0
ERI;20060527;0
ERI;20060528;0
ERI;20060529;45
ERI;20060530;4
ERI;20060531;0
ERI;20060601;0
ERI;20060602;0
ERI;20060603;0
ERI;20060604;0
ERI;20060605;0
ERI;20060606;0
ERI;20060607;0
ERI;20060608;0
ERI;20060609;0
ERI;20060610;0
ERI;20060611;0
ERI;20060612;0
ERI;20060613;0
ERI;20060614;0
ERI;20060615;0
ERI;20060616;60
ERI;20060617;263
ERI;20060618;280
ERI;20060619;191
ERI;20060620;2
ERI;20060621;5
ERI;20060622;0
ERI;20060623;0
ERI;20060624;167
ERI;20060625;272
ERI;20060626;3
ERI;20060627;323
ERI;20060628;58
ERI;20060629;289
ERI;20060630;0
ERI;20060701;0
ERI;20060702;0
ERI;20060703;1
ERI;20060704;0
ERI;20060705;979
ERI;20060706;2
ERI;20060707;13
ERI;20060708;0
ERI;20060709;0
ERI;20060710;0
ERI;20060711;1
ERI;20060712;322
ERI;20060713;257
ERI;20060714;3
ERI;20060715;0
ERI;20060716;0
ERI;20060717;0
ERI;20060718;0
ERI;20060719;0
ERI;20060720;34
ERI;20060721;2
ERI;20060722;395
ERI;20060723;0
ERI;20060724;1
ERI;20060725;2
ERI;20060726;205
ERI;20060727;85
ERI;20060728;178
ERI;20060729;2
ERI;20060730;6
ERI;20060731;64
ERI;20060801;0
ERI;20060802;0
ERI;20060803;9
ERI;20060804;3
ERI;20060805;1
ERI;20060806;0
