 

stn;time;fu3010m1
MMWET;201901;68.4
MMWET;201902;64.8
MMWET;201903;57.2
MMWET;201904;76.0
MMWET;201905;53.6
MMWET;201906;55.4
MMWET;201907;57.2
MMWET;201908;61.2
MMWET;201909;33.5
MMWET;201910;51.8
MMWET;201911;70.2
MMWET;201912;63.0
MMWET;202001;40.7
MMWET;202002;76.0
MMWET;202003;53.6
MMWET;202004;29.5
MMWET;202005;40.7
MMWET;202006;53.6
MMWET;202007;37.1
MMWET;202008;46.4
MMWET;202009;24.1
MMWET;202010;64.8
MMWET;202011;25.9
MMWET;202012;51.8
MMWET;202101;72.4
MMWET;202102;-
MMWET;202103;42.5
