 

stn;time;tre200dn
SLFSTH;20101009;7.8
SLFSTH;20101010;4.2
SLFSTH;20101011;4.6
SLFSTH;20101012;4.1
SLFSTH;20101013;4.5
SLFSTH;20101014;2.6
SLFSTH;20101015;-1.1
SLFSTH;20101016;-5.6
SLFSTH;20101017;-5.4
SLFSTH;20101018;-6.3
SLFSTH;20101019;-6.4
SLFSTH;20101020;-8.4
SLFSTH;20101021;-
SLFSTH;20101022;-1.4
SLFSTH;20101023;-
SLFSTH;20101024;-6.2
SLFSTH;20101025;-
SLFSTH;20101026;-9.4
SLFSTH;20101027;-
SLFSTH;20101028;1.8
SLFSTH;20101029;3.5
SLFSTH;20101030;1.6
SLFSTH;20101031;1.9
SLFSTH;20101101;1.7
SLFSTH;20101102;-0.7
SLFSTH;20101103;0.3
SLFSTH;20101104;1.6
SLFSTH;20101105;4.3
SLFSTH;20101106;0.5
SLFSTH;20101107;-7.2
SLFSTH;20101108;-7.7
SLFSTH;20101109;-5.6
SLFSTH;20101110;-
SLFSTH;20101111;-
SLFSTH;20101112;-0.7
SLFSTH;20101113;2.7
SLFSTH;20101114;2.0
SLFSTH;20101115;-5.0
SLFSTH;20101116;-
SLFSTH;20101117;-5.7
SLFSTH;20101118;-
SLFSTH;20101119;-
SLFSTH;20101120;-4.4
SLFSTH;20101121;-4.4
SLFSTH;20101122;-7.1
SLFSTH;20101123;-11.0
SLFSTH;20101124;-
SLFSTH;20101125;-11.7
SLFSTH;20101126;-16.1
SLFSTH;20101127;-
SLFSTH;20101128;-10.1
SLFSTH;20101129;-13.9
SLFSTH;20101130;-10.8
SLFSTH;20101201;-10.2
SLFSTH;20101202;-13.4
SLFSTH;20101203;-15.2
SLFSTH;20101204;-16.5
SLFSTH;20101205;-6.9
SLFSTH;20101206;-
SLFSTH;20101207;-
SLFSTH;20101208;-
SLFSTH;20101209;-
SLFSTH;20101210;-
SLFSTH;20101211;-
SLFSTH;20101212;-11.3
SLFSTH;20101213;-15.2
SLFSTH;20101214;-16.8
SLFSTH;20101215;-17.9
SLFSTH;20101216;-16.8
SLFSTH;20101217;-16.9
SLFSTH;20101218;-17.6
SLFSTH;20101219;-11.9
SLFSTH;20101220;-5.3
SLFSTH;20101221;-5.5
SLFSTH;20101222;-1.6
SLFSTH;20101223;-
SLFSTH;20101224;-12.8
SLFSTH;20101225;-17.2
SLFSTH;20101226;-
SLFSTH;20101227;-
SLFSTH;20101228;-6.6
SLFSTH;20101229;-3.7
SLFSTH;20101230;-
SLFSTH;20101231;-
SLFSTH;20110101;-
SLFSTH;20110102;-13.1
SLFSTH;20110103;-
SLFSTH;20110104;-11.3
SLFSTH;20110105;-
SLFSTH;20110106;-3.3
SLFSTH;20110107;-0.6
SLFSTH;20110108;-2.1
SLFSTH;20110109;-3.9
SLFSTH;20110110;-5.0
SLFSTH;20110111;-6.2
SLFSTH;20110112;-6.5
SLFSTH;20110113;-
SLFSTH;20110114;-3.2
SLFSTH;20110115;-
SLFSTH;20110116;-
SLFSTH;20110117;-
SLFSTH;20110118;-5.8
SLFSTH;20110119;-
SLFSTH;20110120;-14.4
SLFSTH;20110121;-16.2
SLFSTH;20110122;-
SLFSTH;20110123;-
SLFSTH;20110124;-
SLFSTH;20110125;-11.1
SLFSTH;20110126;-9.6
SLFSTH;20110127;-9.3
SLFSTH;20110128;-8.6
SLFSTH;20110129;-8.2
SLFSTH;20110130;-
SLFSTH;20110131;-4.8
SLFSTH;20110201;-4.7
SLFSTH;20110202;-5.9
SLFSTH;20110203;-
SLFSTH;20110204;-5.8
SLFSTH;20110205;0.1
SLFSTH;20110206;1.5
SLFSTH;20110207;-
SLFSTH;20110208;-
SLFSTH;20110209;0.9
SLFSTH;20110210;-0.7
SLFSTH;20110211;-1.2
SLFSTH;20110212;-
SLFSTH;20110213;-5.0
SLFSTH;20110214;-
SLFSTH;20110215;-
SLFSTH;20110216;-6.7
SLFSTH;20110217;-5.4
SLFSTH;20110218;-
SLFSTH;20110219;-6.2
SLFSTH;20110220;-8.9
SLFSTH;20110221;-
SLFSTH;20110222;-11.4
SLFSTH;20110223;-13.7
SLFSTH;20110224;-8.7
SLFSTH;20110225;-5.9
SLFSTH;20110226;-
SLFSTH;20110227;-
SLFSTH;20110228;-9.9
SLFSTH;20110301;-8.4
SLFSTH;20110302;-8.2
SLFSTH;20110303;-
SLFSTH;20110304;-
SLFSTH;20110305;-6.0
SLFSTH;20110306;-4.3
SLFSTH;20110307;-2.0
SLFSTH;20110308;-
SLFSTH;20110309;-
SLFSTH;20110310;-4.8
SLFSTH;20110311;-4.4
SLFSTH;20110312;-1.0
SLFSTH;20110313;-
SLFSTH;20110314;-
SLFSTH;20110315;-
SLFSTH;20110316;-1.6
SLFSTH;20110317;-
SLFSTH;20110318;-5.3
SLFSTH;20110319;-9.0
SLFSTH;20110320;-
SLFSTH;20110321;-5.8
SLFSTH;20110322;-2.5
SLFSTH;20110323;-
SLFSTH;20110324;2.4
SLFSTH;20110325;-0.2
SLFSTH;20110326;-2.3
SLFSTH;20110327;-2.2
SLFSTH;20110328;-
SLFSTH;20110329;-3.5
SLFSTH;20110330;-3.2
SLFSTH;20110331;-3.1
SLFSTH;20110401;-0.8
SLFSTH;20110402;-
SLFSTH;20110403;-
SLFSTH;20110404;-5.5
SLFSTH;20110405;-5.4
SLFSTH;20110406;-
SLFSTH;20110407;5.1
SLFSTH;20110408;-
SLFSTH;20110409;5.2
SLFSTH;20110410;-
SLFSTH;20110411;1.6
SLFSTH;20110412;-8.4
SLFSTH;20110413;-9.9
SLFSTH;20110414;-8.1
SLFSTH;20110415;-8.6
SLFSTH;20110416;-4.6
SLFSTH;20110417;-2.7
SLFSTH;20110418;-0.8
SLFSTH;20110419;-
SLFSTH;20110420;1.4
SLFSTH;20110421;-
SLFSTH;20110422;-
SLFSTH;20110423;-
SLFSTH;20110424;0.2
SLFSTH;20110425;1.0
SLFSTH;20110426;-1.7
SLFSTH;20110427;-
SLFSTH;20110428;-
SLFSTH;20110429;-
SLFSTH;20110430;-
SLFSTH;20110501;-0.5
SLFSTH;20110502;-
SLFSTH;20110503;-2.8
SLFSTH;20110504;-3.6
SLFSTH;20110505;-2.0
SLFSTH;20110506;-
SLFSTH;20110507;4.2
SLFSTH;20110508;-
SLFSTH;20110509;6.8
SLFSTH;20110510;6.4
SLFSTH;20110511;4.4
SLFSTH;20110512;1.7
SLFSTH;20110513;0.9
SLFSTH;20110514;-3.7
SLFSTH;20110515;-
SLFSTH;20110516;-5.2
SLFSTH;20110517;0.7
SLFSTH;20110518;2.5
SLFSTH;20110519;-
SLFSTH;20110520;-
SLFSTH;20110521;3.5
SLFSTH;20110522;4.4
SLFSTH;20110523;3.4
SLFSTH;20110524;4.1
SLFSTH;20110525;-
SLFSTH;20110526;4.2
SLFSTH;20110527;-
SLFSTH;20110528;-4.1
SLFSTH;20110529;2.5
SLFSTH;20110530;4.6
SLFSTH;20110531;-4.4
SLFSTH;20110601;-5.2
SLFSTH;20110602;3.8
SLFSTH;20110603;-
SLFSTH;20110604;4.5
SLFSTH;20110605;-
SLFSTH;20110606;-
SLFSTH;20110607;2.5
SLFSTH;20110608;-
SLFSTH;20110609;-
SLFSTH;20110610;-
SLFSTH;20110611;-1.3
SLFSTH;20110612;-1.7
SLFSTH;20110613;-
SLFSTH;20110614;-
SLFSTH;20110615;-
SLFSTH;20110616;-
SLFSTH;20110617;2.8
SLFSTH;20110618;-1.9
SLFSTH;20110619;-3.0
SLFSTH;20110620;-
SLFSTH;20110621;-
SLFSTH;20110622;-
SLFSTH;20110623;0.7
SLFSTH;20110624;-0.2
SLFSTH;20110625;0.1
SLFSTH;20110626;7.9
SLFSTH;20110627;-
SLFSTH;20110628;-
SLFSTH;20110629;5.7
SLFSTH;20110630;-
SLFSTH;20110701;-
SLFSTH;20110702;-1.8
