 

stn;time;fklnd3m0
BRL;201707;0
BRL;201708;0
BRL;201709;0
BRL;201710;0
BRL;201711;0
BRL;201712;0
BRL;201801;1
BRL;201802;0
BRL;201803;0
BRL;201804;0
BRL;201805;0
BRL;201806;0
BRL;201807;0
BRL;201808;0
BRL;201809;0
BRL;201810;0
BRL;201811;0
BRL;201812;0
BRL;201901;0
BRL;201902;0
BRL;201903;0
BRL;201904;0
BRL;201905;0
BRL;201906;0
BRL;201907;0
BRL;201908;0
BRL;201909;0
BRL;201910;0
BRL;201911;0
BRL;201912;0
BRL;202001;0
BRL;202002;1
BRL;202003;0
BRL;202004;0
BRL;202005;0
BRL;202006;0
BRL;202007;0
BRL;202008;0
BRL;202009;0
BRL;202010;0
BRL;202011;0
BRL;202012;0
BRL;202101;0
BRL;202102;0
