 

stn;time;rti150yx
IYSMP;1921;19210812
IYSMP;1922;19220626
IYSMP;1923;19230421
IYSMP;1924;19240526
IYSMP;1925;19250215
IYSMP;1926;19261031
IYSMP;1927;19270820
IYSMP;1928;19281023
IYSMP;1929;19290802
IYSMP;1930;19300731
IYSMP;1931;19311026
IYSMP;1932;19320921
IYSMP;1933;19330622
IYSMP;1934;19340804
IYSMP;1935;19351005
IYSMP;1936;19360906
IYSMP;1937;19370801
IYSMP;1938;19380703
IYSMP;1939;19390611
IYSMP;1940;19401118
IYSMP;1941;19410406
IYSMP;1942;19420927
IYSMP;1943;19430927
IYSMP;1944;19440903
