 

stn;time;tre200d0
HUT;19710501;7.2
HUT;19710502;6.6
HUT;19710503;6.2
HUT;19710504;9.1
HUT;19710505;10.4
HUT;19710506;12.7
HUT;19710507;14.3
HUT;19710508;15.9
HUT;19710509;17.4
HUT;19710510;16.1
HUT;19710511;15.6
HUT;19710512;16.1
HUT;19710513;16.5
HUT;19710514;14.7
HUT;19710515;14.8
HUT;19710516;15.5
HUT;19710517;16.8
HUT;19710518;16.6
HUT;19710519;18.3
HUT;19710520;18.1
HUT;19710521;14.9
HUT;19710522;14.0
HUT;19710523;12.3
HUT;19710524;10.8
HUT;19710525;10.8
HUT;19710526;11.8
HUT;19710527;9.5
HUT;19710528;9.3
HUT;19710529;8.0
HUT;19710530;10.8
HUT;19710531;10.7
HUT;19710601;14.1
HUT;19710602;15.0
HUT;19710603;16.1
HUT;19710604;17.5
HUT;19710605;15.5
HUT;19710606;13.2
HUT;19710607;13.6
HUT;19710608;14.7
HUT;19710609;12.8
HUT;19710610;11.9
HUT;19710611;9.6
HUT;19710612;9.1
HUT;19710613;11.3
HUT;19710614;12.9
HUT;19710615;11.2
HUT;19710616;9.5
HUT;19710617;11.1
HUT;19710618;10.3
HUT;19710619;10.7
HUT;19710620;16.9
HUT;19710621;16.3
HUT;19710622;16.9
HUT;19710623;18.4
HUT;19710624;14.9
HUT;19710625;16.7
HUT;19710626;16.7
HUT;19710627;14.6
HUT;19710628;13.9
HUT;19710629;13.4
HUT;19710630;10.8
HUT;19710701;12.0
HUT;19710702;13.7
HUT;19710703;15.9
HUT;19710704;17.4
HUT;19710705;18.2
HUT;19710706;18.4
HUT;19710707;19.1
HUT;19710708;20.1
HUT;19710709;21.1
HUT;19710710;21.8
HUT;19710711;21.7
HUT;19710712;22.1
HUT;19710713;19.1
HUT;19710714;17.6
HUT;19710715;18.8
HUT;19710716;19.6
HUT;19710717;17.8
HUT;19710718;14.1
HUT;19710719;14.1
HUT;19710720;12.8
HUT;19710721;14.1
HUT;19710722;16.0
HUT;19710723;17.0
HUT;19710724;18.0
HUT;19710725;19.2
HUT;19710726;21.4
HUT;19710727;22.2
HUT;19710728;16.9
HUT;19710729;17.8
HUT;19710730;19.7
HUT;19710731;21.2
HUT;19710801;20.5
HUT;19710802;21.6
HUT;19710803;19.6
HUT;19710804;16.4
HUT;19710805;15.8
HUT;19710806;19.2
HUT;19710807;18.0
HUT;19710808;16.9
HUT;19710809;16.6
HUT;19710810;19.3
HUT;19710811;16.6
HUT;19710812;16.4
HUT;19710813;18.0
HUT;19710814;20.9
HUT;19710815;19.7
HUT;19710816;18.8
HUT;19710817;17.9
HUT;19710818;21.1
HUT;19710819;23.0
HUT;19710820;15.2
HUT;19710821;16.2
HUT;19710822;14.7
HUT;19710823;15.5
HUT;19710824;11.8
HUT;19710825;14.0
HUT;19710826;17.8
HUT;19710827;14.7
HUT;19710828;15.1
HUT;19710829;15.5
HUT;19710830;15.1
HUT;19710831;13.5
HUT;19710901;13.4
HUT;19710902;14.1
HUT;19710903;14.0
HUT;19710904;15.7
HUT;19710905;16.5
HUT;19710906;14.3
HUT;19710907;12.7
HUT;19710908;11.9
HUT;19710909;10.8
HUT;19710910;12.5
HUT;19710911;13.4
HUT;19710912;11.2
HUT;19710913;10.0
HUT;19710914;10.5
HUT;19710915;9.3
HUT;19710916;6.1
HUT;19710917;5.6
HUT;19710918;6.7
HUT;19710919;11.1
HUT;19710920;11.8
HUT;19710921;11.8
HUT;19710922;13.9
HUT;19710923;14.1
HUT;19710924;14.0
HUT;19710925;14.0
HUT;19710926;13.1
HUT;19710927;12.5
HUT;19710928;10.9
HUT;19710929;8.9
HUT;19710930;9.4
HUT;19711001;10.4
HUT;19711002;11.2
HUT;19711003;12.1
HUT;19711004;12.8
HUT;19711005;8.2
HUT;19711006;6.6
HUT;19711007;9.0
HUT;19711008;9.2
HUT;19711009;8.4
HUT;19711010;12.6
HUT;19711011;9.8
HUT;19711012;11.7
HUT;19711013;12.6
HUT;19711014;10.5
HUT;19711015;2.3
HUT;19711016;1.6
HUT;19711017;5.7
HUT;19711018;10.7
HUT;19711019;8.2
HUT;19711020;11.5
HUT;19711021;7.5
HUT;19711022;7.5
HUT;19711023;8.7
HUT;19711024;9.3
HUT;19711025;9.6
HUT;19711026;8.3
HUT;19711027;5.8
HUT;19711028;3.5
HUT;19711029;6.2
HUT;19711030;5.7
HUT;19711031;5.2
HUT;19711101;4.8
HUT;19711102;3.3
HUT;19711103;4.0
HUT;19711104;4.5
HUT;19711105;5.8
HUT;19711106;6.6
HUT;19711107;7.0
HUT;19711108;9.4
HUT;19711109;3.3
HUT;19711110;1.4
HUT;19711111;1.8
HUT;19711112;1.6
HUT;19711113;2.2
HUT;19711114;2.8
HUT;19711115;2.5
HUT;19711116;2.5
HUT;19711117;4.7
HUT;19711118;7.4
HUT;19711119;0.8
HUT;19711120;-7.0
HUT;19711121;-3.1
HUT;19711122;0.3
HUT;19711123;-1.2
HUT;19711124;-7.2
HUT;19711125;-5.5
HUT;19711126;-2.4
HUT;19711127;-5.1
HUT;19711128;-3.4
HUT;19711129;2.2
HUT;19711130;1.4
HUT;19711201;0.7
HUT;19711202;1.3
HUT;19711203;0.1
HUT;19711204;-1.2
HUT;19711205;-2.3
HUT;19711206;-3.1
HUT;19711207;-1.8
HUT;19711208;-0.4
HUT;19711209;-2.3
HUT;19711210;0.7
HUT;19711211;2.5
HUT;19711212;1.5
