 

stn;time;rs1000y0
BIA;1934;1
BIA;1935;2
BIA;1936;1
BIA;1937;1
BIA;1938;0
BIA;1939;0
BIA;1940;1
BIA;1941;0
BIA;1942;2
BIA;1943;1
BIA;1944;1
BIA;1945;2
BIA;1946;0
BIA;1947;0
BIA;1948;1
BIA;1949;0
BIA;1950;1
BIA;1951;2
BIA;1952;2
BIA;1953;0
BIA;1954;1
BIA;1955;1
BIA;1956;2
BIA;1957;1
BIA;1958;1
BIA;1959;0
BIA;1960;0
BIA;1961;0
BIA;1962;0
BIA;1963;3
BIA;1964;0
BIA;1965;2
BIA;1966;1
BIA;1967;0
BIA;1968;3
BIA;1969;0
BIA;1970;1
BIA;1971;0
BIA;1972;0
BIA;1973;0
BIA;1974;0
BIA;1975;0
BIA;1976;1
BIA;1977;3
BIA;1978;2
BIA;1979;0
BIA;1980;2
BIA;1981;2
BIA;1982;2
BIA;1983;2
BIA;1984;1
BIA;1985;1
BIA;1986;1
BIA;1987;1
BIA;1988;2
BIA;1989;1
BIA;1990;0
BIA;1991;4
BIA;1992;0
BIA;1993;3
BIA;1994;1
BIA;1995;0
BIA;1996;0
BIA;1997;1
BIA;1998;0
BIA;1999;2
BIA;2000;0
BIA;2001;1
BIA;2002;5
BIA;2003;1
BIA;2004;1
BIA;2005;0
BIA;2006;1
BIA;2007;0
BIA;2008;1
BIA;2009;2
BIA;2010;0
BIA;2011;2
BIA;2012;0
BIA;2013;2
BIA;2014;2
BIA;2015;0
BIA;2016;0
BIA;2017;2
BIA;2018;0
BIA;2019;1
BIA;2020;1
