 

stn;time;rti150yx
DEH;1901;19010802
DEH;1902;19020710
DEH;1903;19030620
DEH;1904;19040523
DEH;1905;19050805
DEH;1906;19060601
DEH;1907;19070815
DEH;1908;19080720
DEH;1909;19090711
DEH;1910;19100614
DEH;1911;19110518
DEH;1912;19120613
DEH;1913;19130708
DEH;1914;19140815
DEH;1915;19150723
DEH;1916;19160603
DEH;1917;19170820
DEH;1918;19181223
DEH;1919;19190829
DEH;1920;19200727
DEH;1921;19211102
DEH;1922;19220715
DEH;1923;19230625
DEH;1924;19240716
DEH;1925;19250709
DEH;1926;19260619
DEH;1927;19270604
DEH;1928;19280728
DEH;1929;19290819
DEH;1930;19300718
DEH;1931;19310707
DEH;1932;19320708
DEH;1933;19330614
DEH;1934;19340909
DEH;1935;19350915
DEH;1936;19360822
DEH;1937;19370715
DEH;1938;19380813
DEH;1939;19390521
DEH;1940;19400529
DEH;1941;19410812
DEH;1942;19420803
DEH;1943;19430706
DEH;1944;19440831
DEH;1945;19450808
DEH;1946;19460706
DEH;1947;19471115
DEH;1948;19480706
DEH;1949;19490907
DEH;1950;19500901
DEH;1951;19510907
DEH;1952;19520613
DEH;1953;19530625
DEH;1954;19540821
DEH;1955;19550703
DEH;1956;19560810
DEH;1957;19570710
DEH;1958;19580217
DEH;1959;19591028
DEH;1960;19600818
DEH;1961;19610905
DEH;1962;19620513
DEH;1963;19630725
DEH;1964;19640829
DEH;1965;19650610
DEH;1966;19660717
DEH;1967;19670802
DEH;1968;19680921
DEH;1969;19690826
DEH;1970;19700619
DEH;1971;19710606
DEH;1972;19721122
DEH;1973;19731007
DEH;1974;19740827
DEH;1975;19750823
DEH;1976;19760726
DEH;1977;19770731
DEH;1978;19780807
DEH;1979;19790921
DEH;1980;19800614
DEH;1981;19810928
DEH;1982;19820726
DEH;1983;19830801
DEH;1984;19840905
DEH;1985;19850826
DEH;1986;19860409
DEH;1987;19870615
DEH;1988;19880820
DEH;1989;19890731
DEH;1990;19900524
DEH;1991;19910511
DEH;1992;19920623
DEH;1993;19930705
DEH;1994;19940706
DEH;1995;19950513
DEH;1996;19960708
DEH;1997;19970828
DEH;1998;19980911
DEH;1999;19990512
DEH;2000;20000920
DEH;2001;20010715
DEH;2002;20020831
DEH;2003;20031004
DEH;2004;20040324
DEH;2005;20050821
DEH;2006;20060410
DEH;2007;20070807
DEH;2008;20080815
DEH;2009;20090717
DEH;2010;20100717
DEH;2011;20110713
DEH;2012;20120815
DEH;2013;20130531
DEH;2014;20140803
DEH;2015;20151120
DEH;2016;20160512
DEH;2017;20170831
DEH;2018;20180831
DEH;2019;20190728
DEH;2020;20200829
