 

stn;time;rhs150m0
NEU;186401;20.4
NEU;186402;22.3
NEU;186403;68.2
NEU;186404;35.5
NEU;186405;75.8
NEU;186406;198.4
NEU;186407;35.9
NEU;186408;55.8
NEU;186409;79.0
NEU;186410;63.0
NEU;186411;80.4
NEU;186412;10.1
NEU;186501;92.9
NEU;186502;78.0
NEU;186503;41.7
NEU;186504;12.7
NEU;186505;67.5
NEU;186506;39.6
NEU;186507;96.2
NEU;186508;130.4
NEU;186509;0.0
NEU;186510;196.3
NEU;186511;66.7
NEU;186512;13.1
NEU;186601;58.8
NEU;186602;124.1
NEU;186603;131.9
NEU;186604;66.4
NEU;186605;154.0
NEU;186606;30.9
NEU;186607;65.1
NEU;186608;153.7
NEU;186609;75.5
NEU;186610;54.1
NEU;186611;84.8
NEU;186612;82.0
NEU;186701;137.1
NEU;186702;39.0
NEU;186703;124.9
NEU;186704;151.0
NEU;186705;63.9
NEU;186706;157.0
NEU;186707;40.9
NEU;186708;66.2
NEU;186709;73.2
NEU;186710;112.7
NEU;186711;8.7
NEU;186712;30.7
NEU;186801;40.9
NEU;186802;4.8
NEU;186803;73.9
NEU;186804;63.0
NEU;186805;20.2
NEU;186806;38.0
NEU;186807;87.0
NEU;186808;106.5
NEU;186809;147.5
NEU;186810;74.1
NEU;186811;49.6
NEU;186812;141.9
NEU;186901;28.7
NEU;186902;22.5
NEU;186903;67.4
NEU;186904;20.3
NEU;186905;144.6
NEU;186906;62.0
NEU;186907;86.5
NEU;186908;49.5
NEU;186909;71.4
NEU;186910;42.2
NEU;186911;106.1
NEU;186912;52.4
NEU;187001;24.2
NEU;187002;23.2
NEU;187003;64.3
NEU;187004;14.2
NEU;187005;23.8
NEU;187006;45.1
NEU;187007;61.2
NEU;187008;134.6
NEU;187009;60.4
NEU;187010;181.4
NEU;187011;131.9
NEU;187012;54.9
NEU;187101;67.7
NEU;187102;28.8
NEU;187103;28.9
NEU;187104;80.8
NEU;187105;20.0
NEU;187106;123.3
NEU;187107;80.3
NEU;187108;47.2
NEU;187109;60.7
NEU;187110;75.7
NEU;187111;18.4
NEU;187112;3.5
NEU;187201;70.6
NEU;187202;56.8
NEU;187203;37.8
NEU;187204;82.2
NEU;187205;194.9
NEU;187206;110.7
NEU;187207;77.4
NEU;187208;91.9
NEU;187209;27.4
NEU;187210;178.5
NEU;187211;57.7
NEU;187212;103.8
NEU;187301;76.1
NEU;187302;23.3
NEU;187303;79.1
NEU;187304;78.2
NEU;187305;85.5
NEU;187306;73.5
NEU;187307;71.5
NEU;187308;95.5
NEU;187309;63.5
NEU;187310;64.2
NEU;187311;68.3
NEU;187312;7.1
NEU;187401;15.4
NEU;187402;17.1
NEU;187403;13.0
NEU;187404;46.7
NEU;187405;89.1
NEU;187406;132.9
