 

stn;time;fu3010m1
GOS;201603;84.2
GOS;201604;72.0
GOS;201605;63.0
GOS;201606;44.6
GOS;201607;53.6
GOS;201608;56.2
GOS;201609;46.4
GOS;201610;84.2
GOS;201611;71.6
GOS;201612;85.7
GOS;201701;64.1
GOS;201702;65.9
GOS;201703;69.1
GOS;201704;71.3
GOS;201705;56.2
GOS;201706;48.2
GOS;201707;55.4
GOS;201708;56.9
GOS;201709;59.0
GOS;201710;52.9
GOS;201711;78.5
GOS;201712;93.2
GOS;201801;75.2
GOS;201802;77.8
GOS;201803;83.2
GOS;201804;74.9
GOS;201805;56.9
GOS;201806;49.0
GOS;201807;54.4
GOS;201808;78.5
GOS;201809;56.5
GOS;201810;75.2
GOS;201811;75.6
GOS;201812;68.0
GOS;201901;76.7
GOS;201902;82.8
GOS;201903;83.2
GOS;201904;77.0
GOS;201905;66.2
GOS;201906;68.0
GOS;201907;82.8
