 

stn;time;rre150yx
MOB;1907;41.3
MOB;1908;33.2
MOB;1909;28.8
MOB;1910;55.6
MOB;1911;35.6
MOB;1912;41.6
MOB;1913;34.0
MOB;1914;48.5
MOB;1915;30.0
MOB;1916;35.2
MOB;1917;34.0
MOB;1918;33.6
MOB;1919;38.2
MOB;1920;32.6
MOB;1921;20.1
MOB;1922;59.2
MOB;1923;54.2
MOB;1924;28.3
MOB;1925;26.5
MOB;1926;50.0
MOB;1927;24.7
MOB;1928;33.6
MOB;1929;26.5
MOB;1930;47.6
MOB;1931;27.8
MOB;1932;37.1
MOB;1933;28.8
MOB;1934;52.4
MOB;1935;48.2
MOB;1936;73.5
MOB;1937;44.7
MOB;1938;36.0
MOB;1939;67.7
MOB;1940;45.0
MOB;1941;21.0
MOB;1942;26.3
MOB;1943;47.6
MOB;1944;48.6
MOB;1945;32.0
MOB;1946;47.1
MOB;1947;26.5
MOB;1948;60.0
MOB;1949;37.3
MOB;1950;42.0
MOB;1951;31.4
MOB;1952;36.7
MOB;1953;21.4
MOB;1954;63.0
MOB;1955;57.0
MOB;1956;29.3
MOB;1957;33.0
MOB;1958;51.9
MOB;1959;37.8
MOB;1960;51.0
MOB;1961;47.6
MOB;1962;52.0
MOB;1963;54.3
MOB;1964;31.3
MOB;1965;39.7
MOB;1966;53.3
MOB;1967;22.8
MOB;1968;56.0
MOB;1969;39.6
MOB;1970;45.2
MOB;1971;40.1
MOB;1972;36.9
MOB;1973;37.0
MOB;1974;34.0
MOB;1975;37.0
MOB;1976;64.8
MOB;1977;39.9
MOB;1978;63.7
MOB;1979;40.0
MOB;1980;84.7
MOB;1981;50.2
MOB;1982;39.0
MOB;1983;40.2
MOB;1984;29.2
MOB;1985;45.6
MOB;1986;41.2
MOB;1987;44.1
MOB;1988;39.8
MOB;1989;42.1
MOB;1990;40.2
MOB;1991;65.9
MOB;1992;32.3
MOB;1993;50.9
MOB;1994;45.9
MOB;1995;45.1
MOB;1996;27.1
MOB;1997;27.9
MOB;1998;38.4
MOB;1999;46.7
MOB;2000;55.8
MOB;2001;50.5
MOB;2002;38.5
MOB;2003;33.1
MOB;2004;36.1
MOB;2005;38.0
MOB;2006;29.7
MOB;2007;51.3
MOB;2008;35.3
MOB;2009;40.2
MOB;2010;38.9
MOB;2011;49.9
MOB;2012;41.8
MOB;2013;32.3
MOB;2014;34.5
