 

stn;time;rti150yx
FAI;1982;19820926
FAI;1983;19830910
FAI;1984;19840905
FAI;1985;19850825
FAI;1986;19860423
FAI;1987;19870718
FAI;1988;19881011
FAI;1989;19891103
FAI;1990;19901122
FAI;1991;19910929
FAI;1992;19920831
FAI;1993;19930913
FAI;1994;19940107
FAI;1995;19950420
FAI;1996;19960518
FAI;1997;19970621
FAI;1998;19980801
FAI;1999;19990415
FAI;2000;20000920
FAI;2001;20010715
FAI;2002;20021115
FAI;2003;20031031
FAI;2004;20040708
FAI;2005;20050516
FAI;2006;20061208
FAI;2007;20070615
FAI;2008;20080906
FAI;2009;20090717
FAI;2010;20100611
FAI;2011;20110713
FAI;2012;20120926
FAI;2013;20131225
FAI;2014;20141104
