 

stn;time;rre150mx
ZHNIE;199902;31.0
ZHNIE;199903;11.0
ZHNIE;199904;22.5
ZHNIE;199905;62.0
ZHNIE;199906;27.5
ZHNIE;199907;24.0
ZHNIE;199908;13.5
ZHNIE;199909;23.5
ZHNIE;199910;11.5
ZHNIE;199911;26.0
ZHNIE;199912;19.5
ZHNIE;200001;13.0
ZHNIE;200002;26.0
ZHNIE;200003;16.0
ZHNIE;200004;10.0
ZHNIE;200005;18.0
ZHNIE;200006;21.0
ZHNIE;200007;21.0
ZHNIE;200008;23.5
ZHNIE;200009;48.0
ZHNIE;200010;9.0
ZHNIE;200011;13.5
ZHNIE;200012;8.0
ZHNIE;200101;28.0
ZHNIE;200102;29.5
ZHNIE;200103;34.0
ZHNIE;200104;25.5
ZHNIE;200105;15.5
ZHNIE;200106;24.5
ZHNIE;200107;39.0
ZHNIE;200108;44.5
ZHNIE;200109;46.0
ZHNIE;200110;16.5
ZHNIE;200111;31.0
ZHNIE;200112;23.0
ZHNIE;200201;10.0
ZHNIE;200202;26.5
ZHNIE;200203;21.5
ZHNIE;200204;13.5
ZHNIE;200205;32.5
ZHNIE;200206;23.0
ZHNIE;200207;19.0
ZHNIE;200208;21.5
ZHNIE;200209;24.0
ZHNIE;200210;28.0
ZHNIE;200211;31.0
ZHNIE;200212;25.0
ZHNIE;200301;20.5
ZHNIE;200302;18.5
ZHNIE;200303;8.5
ZHNIE;200304;11.5
ZHNIE;200305;6.5
ZHNIE;200306;7.5
ZHNIE;200307;27.5
ZHNIE;200308;17.0
ZHNIE;200309;12.0
ZHNIE;200310;32.5
ZHNIE;200311;14.5
ZHNIE;200312;13.5
ZHNIE;200401;36.0
ZHNIE;200402;9.5
ZHNIE;200403;12.5
ZHNIE;200404;12.0
ZHNIE;200405;32.1
ZHNIE;200406;35.1
ZHNIE;200407;33.1
ZHNIE;200408;19.3
ZHNIE;200409;20.7
ZHNIE;200410;21.1
ZHNIE;200411;4.9
ZHNIE;200412;26.2
ZHNIE;200501;11.6
ZHNIE;200502;24.3
ZHNIE;200503;20.6
ZHNIE;200504;31.0
ZHNIE;200505;22.3
ZHNIE;200506;20.3
ZHNIE;200507;32.8
ZHNIE;200508;21.6
ZHNIE;200509;19.2
ZHNIE;200510;20.4
ZHNIE;200511;8.0
ZHNIE;200512;27.9
ZHNIE;200601;31.6
ZHNIE;200602;38.5
ZHNIE;200603;48.3
