 

stn;time;fu3010m1
DEM;199405;64.1
DEM;199406;96.1
DEM;199407;68.8
DEM;199408;88.9
DEM;199409;82.8
DEM;199410;72.7
DEM;199411;56.2
DEM;199412;77.4
DEM;199501;155.5
DEM;199502;98.3
DEM;199503;83.2
DEM;199504;91.1
DEM;199505;76.7
DEM;199506;54.4
DEM;199507;91.1
DEM;199508;49.0
DEM;199509;79.9
DEM;199510;41.8
DEM;199511;79.9
DEM;199512;79.6
DEM;199601;38.9
DEM;199602;110.5
DEM;199603;54.4
DEM;199604;50.4
DEM;199605;77.8
DEM;199606;69.1
DEM;199607;77.4
DEM;199608;68.4
DEM;199609;58.7
DEM;199610;90.4
DEM;199611;88.6
DEM;199612;67.7
DEM;199701;34.9
DEM;199702;124.6
DEM;199703;78.5
DEM;199704;71.3
DEM;199705;73.8
DEM;199706;69.5
DEM;199707;70.9
DEM;199708;57.6
DEM;199709;59.4
DEM;199710;91.1
DEM;199711;68.8
DEM;199712;86.4
DEM;199801;124.9
DEM;199802;57.6
DEM;199803;99.0
