 

stn;time;rs1000m0
GRO;190101;0
GRO;190102;0
GRO;190103;0
GRO;190104;0
GRO;190105;0
GRO;190106;0
GRO;190107;0
GRO;190108;0
GRO;190109;0
GRO;190110;0
GRO;190111;0
GRO;190112;0
GRO;190201;0
GRO;190202;0
GRO;190203;0
GRO;190204;0
GRO;190205;0
GRO;190206;0
GRO;190207;0
GRO;190208;0
GRO;190209;0
GRO;190210;0
GRO;190211;0
GRO;190212;0
GRO;190301;0
GRO;190302;0
GRO;190303;0
GRO;190304;0
GRO;190305;0
GRO;190306;0
GRO;190307;0
GRO;190308;0
GRO;190309;0
GRO;190310;0
GRO;190311;0
GRO;190312;0
GRO;190401;0
GRO;190402;0
GRO;190403;0
GRO;190404;0
GRO;190405;0
GRO;190406;0
GRO;190407;0
GRO;190408;0
GRO;190409;0
GRO;190410;0
GRO;190411;0
GRO;190412;0
GRO;190501;0
GRO;190502;0
GRO;190503;0
GRO;190504;0
GRO;190505;0
GRO;190506;0
GRO;190507;0
GRO;190508;0
GRO;190509;0
GRO;190510;0
GRO;190511;0
GRO;190512;0
GRO;190601;0
GRO;190602;0
GRO;190603;0
GRO;190604;0
GRO;190605;0
GRO;190606;0
GRO;190607;0
GRO;190608;0
GRO;190609;0
GRO;190610;0
GRO;190611;0
GRO;190612;0
GRO;190701;0
GRO;190702;0
GRO;190703;0
GRO;190704;0
GRO;190705;0
GRO;190706;0
GRO;190707;0
GRO;190708;0
GRO;190709;0
GRO;190710;0
GRO;190711;0
GRO;190712;0
GRO;190801;0
GRO;190802;0
GRO;190803;0
GRO;190804;0
GRO;190805;0
GRO;190806;0
GRO;190807;0
GRO;190808;0
GRO;190809;0
GRO;190810;0
GRO;190811;0
GRO;190812;0
GRO;190901;0
GRO;190902;0
GRO;190903;0
GRO;190904;0
GRO;190905;0
GRO;190906;0
GRO;190907;0
GRO;190908;0
GRO;190909;0
GRO;190910;0
GRO;190911;0
GRO;190912;0
GRO;191001;0
GRO;191002;0
GRO;191003;0
GRO;191004;0
GRO;191005;0
GRO;191006;0
GRO;191007;0
GRO;191008;0
GRO;191009;0
GRO;191010;0
GRO;191011;0
GRO;191012;0
GRO;191101;0
GRO;191102;0
GRO;191103;0
GRO;191104;0
GRO;191105;0
GRO;191106;0
GRO;191107;0
GRO;191108;1
GRO;191109;0
GRO;191110;1
GRO;191111;0
GRO;191112;0
GRO;191201;0
GRO;191202;0
GRO;191203;0
GRO;191204;0
GRO;191205;0
GRO;191206;0
GRO;191207;0
GRO;191208;0
GRO;191209;0
GRO;191210;0
GRO;191211;0
GRO;191212;0
GRO;191301;0
GRO;191302;0
GRO;191303;0
GRO;191304;0
GRO;191305;0
GRO;191306;0
GRO;191307;0
GRO;191308;0
GRO;191309;0
GRO;191310;1
GRO;191311;0
GRO;191312;0
GRO;191401;0
GRO;191402;0
GRO;191403;0
GRO;191404;0
GRO;191405;0
GRO;191406;0
GRO;191407;1
GRO;191408;0
GRO;191409;0
GRO;191410;0
GRO;191411;0
GRO;191412;0
GRO;191501;0
GRO;191502;0
GRO;191503;0
GRO;191504;0
GRO;191505;0
GRO;191506;0
GRO;191507;0
GRO;191508;0
GRO;191509;0
GRO;191510;0
GRO;191511;0
GRO;191512;0
GRO;191601;0
GRO;191602;0
GRO;191603;0
GRO;191604;0
GRO;191605;0
GRO;191606;0
GRO;191607;0
GRO;191608;0
GRO;191609;0
GRO;191610;0
GRO;191611;0
GRO;191612;0
GRO;191701;0
GRO;191702;0
GRO;191703;0
GRO;191704;0
GRO;191705;0
GRO;191706;0
GRO;191707;0
GRO;191708;0
GRO;191709;0
GRO;191710;0
GRO;191711;0
GRO;191712;0
GRO;191801;0
GRO;191802;0
GRO;191803;0
GRO;191804;0
GRO;191805;0
GRO;191806;0
GRO;191807;0
GRO;191808;0
GRO;191809;0
GRO;191810;0
GRO;191811;0
GRO;191812;0
GRO;191901;0
GRO;191902;0
GRO;191903;0
GRO;191904;0
GRO;191905;0
GRO;191906;0
GRO;191907;0
GRO;191908;0
GRO;191909;0
GRO;191910;0
GRO;191911;0
GRO;191912;0
GRO;192001;0
GRO;192002;0
GRO;192003;0
GRO;192004;0
GRO;192005;0
GRO;192006;0
GRO;192007;1
GRO;192008;1
GRO;192009;1
GRO;192010;0
GRO;192011;0
GRO;192012;0
GRO;192101;0
GRO;192102;0
GRO;192103;0
GRO;192104;0
GRO;192105;0
GRO;192106;0
GRO;192107;0
GRO;192108;0
GRO;192109;0
GRO;192110;0
GRO;192111;0
GRO;192112;0
GRO;192201;0
GRO;192202;0
GRO;192203;0
GRO;192204;0
GRO;192205;0
GRO;192206;0
GRO;192207;0
GRO;192208;0
GRO;192209;0
GRO;192210;0
GRO;192211;0
GRO;192212;0
GRO;192301;0
GRO;192302;0
GRO;192303;0
GRO;192304;0
GRO;192305;0
GRO;192306;0
GRO;192307;0
GRO;192308;0
GRO;192309;0
GRO;192310;0
GRO;192311;0
GRO;192312;0
GRO;192401;0
GRO;192402;0
GRO;192403;0
GRO;192404;0
GRO;192405;0
GRO;192406;0
GRO;192407;0
GRO;192408;0
GRO;192409;0
GRO;192410;0
GRO;192411;0
GRO;192412;0
GRO;192501;0
GRO;192502;0
GRO;192503;0
GRO;192504;0
GRO;192505;0
GRO;192506;0
GRO;192507;0
GRO;192508;0
GRO;192509;0
GRO;192510;0
GRO;192511;0
GRO;192512;0
GRO;192601;0
GRO;192602;0
GRO;192603;0
GRO;192604;0
GRO;192605;1
GRO;192606;0
GRO;192607;0
GRO;192608;0
GRO;192609;0
GRO;192610;0
GRO;192611;0
GRO;192612;0
GRO;192701;0
GRO;192702;0
GRO;192703;0
GRO;192704;0
GRO;192705;0
GRO;192706;0
GRO;192707;0
GRO;192708;0
GRO;192709;0
GRO;192710;0
GRO;192711;0
GRO;192712;0
GRO;192801;0
GRO;192802;0
GRO;192803;0
GRO;192804;0
GRO;192805;0
GRO;192806;0
GRO;192807;0
GRO;192808;0
GRO;192809;0
GRO;192810;3
GRO;192811;0
GRO;192812;0
GRO;192901;0
GRO;192902;0
GRO;192903;0
GRO;192904;0
GRO;192905;0
GRO;192906;0
GRO;192907;0
GRO;192908;0
GRO;192909;0
GRO;192910;0
GRO;192911;0
GRO;192912;0
GRO;193001;0
GRO;193002;0
GRO;193003;0
GRO;193004;0
GRO;193005;0
GRO;193006;0
GRO;193007;0
GRO;193008;0
GRO;193009;0
GRO;193010;0
GRO;193011;0
GRO;193012;0
GRO;193101;0
GRO;193102;0
GRO;193103;0
GRO;193104;0
GRO;193105;0
GRO;193106;0
GRO;193107;0
GRO;193108;1
GRO;193109;0
GRO;193110;0
GRO;193111;0
GRO;193112;0
GRO;193201;0
GRO;193202;0
GRO;193203;0
GRO;193204;0
GRO;193205;0
GRO;193206;0
GRO;193207;0
GRO;193208;0
GRO;193209;0
GRO;193210;0
GRO;193211;0
GRO;193212;0
GRO;193301;0
GRO;193302;0
GRO;193303;0
GRO;193304;0
GRO;193305;0
GRO;193306;0
GRO;193307;0
GRO;193308;0
GRO;193309;0
GRO;193310;0
GRO;193311;0
GRO;193312;0
GRO;193401;0
GRO;193402;0
GRO;193403;0
GRO;193404;0
GRO;193405;0
GRO;193406;0
GRO;193407;0
GRO;193408;0
GRO;193409;0
GRO;193410;0
GRO;193411;0
GRO;193412;0
GRO;193501;0
GRO;193502;0
GRO;193503;0
GRO;193504;0
GRO;193505;0
GRO;193506;0
GRO;193507;0
GRO;193508;0
GRO;193509;0
GRO;193510;0
GRO;193511;0
GRO;193512;0
GRO;193601;0
GRO;193602;0
GRO;193603;0
GRO;193604;0
GRO;193605;0
GRO;193606;0
GRO;193607;0
GRO;193608;0
GRO;193609;0
GRO;193610;0
GRO;193611;0
GRO;193612;0
GRO;193701;0
GRO;193702;0
GRO;193703;0
GRO;193704;0
GRO;193705;0
GRO;193706;0
GRO;193707;0
GRO;193708;0
GRO;193709;0
GRO;193710;0
GRO;193711;0
GRO;193712;0
GRO;193801;0
GRO;193802;0
GRO;193803;0
GRO;193804;0
GRO;193805;0
GRO;193806;0
GRO;193807;0
GRO;193808;0
GRO;193809;0
GRO;193810;0
GRO;193811;0
GRO;193812;0
GRO;193901;0
GRO;193902;0
GRO;193903;0
GRO;193904;0
GRO;193905;0
GRO;193906;0
GRO;193907;0
GRO;193908;0
GRO;193909;0
GRO;193910;0
GRO;193911;0
GRO;193912;0
GRO;194001;0
GRO;194002;0
GRO;194003;0
GRO;194004;0
GRO;194005;0
GRO;194006;0
GRO;194007;0
GRO;194008;0
GRO;194009;0
GRO;194010;0
GRO;194011;0
GRO;194012;0
GRO;194101;0
GRO;194102;0
GRO;194103;0
GRO;194104;0
GRO;194105;0
GRO;194106;0
GRO;194107;0
GRO;194108;0
GRO;194109;0
GRO;194110;0
GRO;194111;0
GRO;194112;0
GRO;194201;0
GRO;194202;0
GRO;194203;0
GRO;194204;0
GRO;194205;0
GRO;194206;0
GRO;194207;0
GRO;194208;1
GRO;194209;0
GRO;194210;0
GRO;194211;0
GRO;194212;0
GRO;194301;0
GRO;194302;0
GRO;194303;0
GRO;194304;0
GRO;194305;0
GRO;194306;0
GRO;194307;0
GRO;194308;0
GRO;194309;0
GRO;194310;0
GRO;194311;0
GRO;194312;0
GRO;194401;0
GRO;194402;0
GRO;194403;0
GRO;194404;0
GRO;194405;0
GRO;194406;0
GRO;194407;0
GRO;194408;0
GRO;194409;0
GRO;194410;0
GRO;194411;0
GRO;194412;0
GRO;194501;0
GRO;194502;0
GRO;194503;0
GRO;194504;0
GRO;194505;0
GRO;194506;0
GRO;194507;0
GRO;194508;0
GRO;194509;0
GRO;194510;1
GRO;194511;0
GRO;194512;0
GRO;194601;0
GRO;194602;0
GRO;194603;0
GRO;194604;0
GRO;194605;0
GRO;194606;0
GRO;194607;0
GRO;194608;0
GRO;194609;0
GRO;194610;0
GRO;194611;0
GRO;194612;0
GRO;194701;0
GRO;194702;0
GRO;194703;0
GRO;194704;0
GRO;194705;0
GRO;194706;0
GRO;194707;0
GRO;194708;0
GRO;194709;0
GRO;194710;0
GRO;194711;0
GRO;194712;0
GRO;194801;0
GRO;194802;0
GRO;194803;0
GRO;194804;0
GRO;194805;0
GRO;194806;0
GRO;194807;0
GRO;194808;0
GRO;194809;0
GRO;194810;0
GRO;194811;0
GRO;194812;0
GRO;194901;0
GRO;194902;0
GRO;194903;0
GRO;194904;0
GRO;194905;0
GRO;194906;0
GRO;194907;0
GRO;194908;0
GRO;194909;0
GRO;194910;0
GRO;194911;0
GRO;194912;0
GRO;195001;0
GRO;195002;0
GRO;195003;0
GRO;195004;0
GRO;195005;0
GRO;195006;0
GRO;195007;0
GRO;195008;0
GRO;195009;0
GRO;195010;0
GRO;195011;0
GRO;195012;0
GRO;195101;0
GRO;195102;0
GRO;195103;0
GRO;195104;0
GRO;195105;0
GRO;195106;0
GRO;195107;0
GRO;195108;1
GRO;195109;0
GRO;195110;1
GRO;195111;0
GRO;195112;0
GRO;195201;0
GRO;195202;0
GRO;195203;0
GRO;195204;0
GRO;195205;0
GRO;195206;0
GRO;195207;0
GRO;195208;0
GRO;195209;0
GRO;195210;0
GRO;195211;0
GRO;195212;0
GRO;195301;0
GRO;195302;0
GRO;195303;0
GRO;195304;0
GRO;195305;0
GRO;195306;0
GRO;195307;0
GRO;195308;0
GRO;195309;0
GRO;195310;0
GRO;195311;0
GRO;195312;0
GRO;195401;0
GRO;195402;0
GRO;195403;0
GRO;195404;0
GRO;195405;0
GRO;195406;0
GRO;195407;0
GRO;195408;0
GRO;195409;0
GRO;195410;0
GRO;195411;0
GRO;195412;0
GRO;195501;0
GRO;195502;0
GRO;195503;0
GRO;195504;0
GRO;195505;0
GRO;195506;0
GRO;195507;0
GRO;195508;0
GRO;195509;0
GRO;195510;0
GRO;195511;0
GRO;195512;0
GRO;195601;0
GRO;195602;0
GRO;195603;0
GRO;195604;0
GRO;195605;0
GRO;195606;0
GRO;195607;0
GRO;195608;0
GRO;195609;0
GRO;195610;0
GRO;195611;0
GRO;195612;0
GRO;195701;0
GRO;195702;0
GRO;195703;0
GRO;195704;0
GRO;195705;0
GRO;195706;0
GRO;195707;0
GRO;195708;0
GRO;195709;0
GRO;195710;0
GRO;195711;0
GRO;195712;0
GRO;195801;0
GRO;195802;0
GRO;195803;0
GRO;195804;0
GRO;195805;0
GRO;195806;0
GRO;195807;0
GRO;195808;0
GRO;195809;0
GRO;195810;0
GRO;195811;0
GRO;195812;0
GRO;195901;0
GRO;195902;0
GRO;195903;0
GRO;195904;0
GRO;195905;0
GRO;195906;0
GRO;195907;0
GRO;195908;0
GRO;195909;0
GRO;195910;0
GRO;195911;0
GRO;195912;0
GRO;196001;0
GRO;196002;0
GRO;196003;0
GRO;196004;0
GRO;196005;0
GRO;196006;0
GRO;196007;0
GRO;196008;1
GRO;196009;0
GRO;196010;0
GRO;196011;0
GRO;196012;0
GRO;196101;0
GRO;196102;0
GRO;196103;0
GRO;196104;0
GRO;196105;0
GRO;196106;0
GRO;196107;0
GRO;196108;0
GRO;196109;0
GRO;196110;0
GRO;196111;0
GRO;196112;0
GRO;196201;0
GRO;196202;0
GRO;196203;0
GRO;196204;0
GRO;196205;0
GRO;196206;0
GRO;196207;0
GRO;196208;0
GRO;196209;0
